chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
x	Taf1	XM_078034691.1	XM_005339945.3	74582705	74590611	20.0	20.0	14.333	1.395	33.333	24.333	33.333	0.73	0.5340661287731695	4.696503033928846e-05	0.00035994727235278133	transcript1	transcript2	isoform_switched
15	Kmt2b	XM_078033079.1;XM_013360891.2;XM_078033078.1;XM_078033082.1;XM_078033081.1;XM_078033077.1;XM_078033080.1;XM_078033076.1	XR_013431157.1	17251768	17253866	39.0	29.0	39.0	0.744	44.0	44.0	41.0	1.073	1.6022657463535153	4.846610687683107e-05	0.00037065379265632353	transcript2	transcript1	isoform_switched
16	Srgap3	XM_021732054.3	XM_021732052.3;XM_005333839.5;XM_021732053.3	41881643	41886695	18.333	12.0	18.333	0.655	26.0	26.0	19.333	1.345	2.056323770735165	5.342764250570334e-05	0.00040728566878009393	transcript2	transcript1	isoform_switched
10	Stx6	XM_005319734.5	XM_078022431.1	13239231	13245806	17.333	17.333	16.333	1.061	24.0	13.667	24.0	0.569	0.4877825676640154	6.170578342138617e-05	0.0004654080275002855	transcript1	transcript2	isoform_switched
6	Srgap1	XM_005328689.4;XM_005328688.5	XR_013440538.1	50391360	50426984	13.333	2.667	13.333	0.2	5.667	5.667	4.667	1.214	3.89937648590732	6.215059657010852e-05	0.00046826692865520916	transcript2	transcript1	isoform_switched
6	Tmtc2	XM_005324409.4	XM_078053058.1	34095706	34205128	8.333	8.333	3.0	2.778	5.667	4.0	5.667	0.706	0.2549143864350601	6.253722323183296e-05	0.00047068184927130094	transcript1	transcript2	isoform_switched
1	Slc38a9	XR_002483339.3	XM_005319624.5	221217970	221226774	30.0	18.0	30.0	0.6	14.667	14.667	11.667	1.257	2.0302079777074358	6.637884259430713e-05	0.0004969688320415002	transcript2	transcript1	isoform_switched
10	Dclre1c	XM_078023481.1	XM_040278745.2;XM_040278746.2	96592491	96598708	22.667	22.667	18.333	1.236	22.0	11.333	22.0	0.515	0.5014404201173318	6.696173416779305e-05	0.0005008062471372757	transcript1	transcript2	isoform_switched
10	Creg1	XM_005319845.5	XM_078022250.1	3079229	3082494	70.333	70.333	69.667	1.01	137.333	99.667	137.333	0.726	0.7333544516652938	6.731546396610942e-05	0.0005023963348414036	transcript1	transcript2	isoform_switched
12	Tsga10	XM_040270782.2	XM_078028542.1	38076769	38112020	5.333	2.667	5.333	0.5	6.333	6.333	1.667	3.799	4.809317337013378	7.373400861519433e-05	0.0005473210172061961	transcript2	transcript1	isoform_switched
8	Usp45	XM_040283139.2	XM_040283137.2	62637996	62658203	18.333	18.333	17.333	1.058	12.0	5.667	12.0	0.472	0.4127340947510281	7.3796092207577e-05	0.0005473210172061961	transcript1	transcript2	isoform_switched
10	Mtr	XM_040278707.2	XR_005731009.2;XM_040278705.2;XM_040278704.2;XM_040278706.2;XM_021723072.3;XM_005320347.5;XM_078023101.1	63599500	63604979	13.667	13.333	13.667	0.976	26.667	26.667	15.0	1.778	2.0997894454337778	7.968267406669633e-05	0.000588527634185558	transcript2	transcript1	isoform_switched
2	Npc1l1	XM_078039809.1	XM_005319240.3	132356292	132360528	24.0	16.667	24.0	0.694	9.667	9.667	6.667	1.45	2.259268456374021	9.120432123356082e-05	0.0006660254022389262	transcript2	transcript1	isoform_switched
4	Smc5	XM_040285677.2;XM_005324097.4	XR_005733912.2	141460262	141462612	22.333	22.333	18.667	1.196	25.0	15.333	25.0	0.613	0.5203040933409067	9.302026529797631e-05	0.0006785904599606468	transcript1	transcript2	isoform_switched
5	Kcnq2	XM_021726402.3;XM_078052185.1;XM_078052183.1;XM_005325324.5;XM_021726401.3;XM_040275135.2;XM_021726397.3;XM_040275138.2;XM_021726395.3;XM_021726394.3;XM_040275136.2;XM_078052182.1;XM_021726391.3;XM_040275133.2	XM_040275142.2;XM_021726399.3	199799124	199819601	4.0	1.333	4.0	0.333	4.333	4.333	1.0	4.333	6.676813861147875	9.961692508444189e-05	0.0007222734283108211	transcript2	transcript1	isoform_switched
2	Upb1	XM_078038892.1	XM_021732635.3;XM_005334449.4	73902619	73914362	70.333	70.333	53.333	1.319	29.667	23.333	29.667	0.786	0.6310383991310042	0.00010003313678802573	0.0007245533407230347	transcript1	transcript2	isoform_switched
9	Coq2	XM_078021515.1	XM_005339312.5	63856796	63863115	35.333	32.0	35.333	0.906	40.0	40.0	27.0	1.481	1.6182355592237394	0.0001010448539312207	0.0007303952893302451	transcript2	transcript1	isoform_switched
10	LOC144364768	XM_078023679.1	XR_013426822.1	108871896	108875274	37.0	26.667	37.0	0.721	20.0	20.0	13.667	1.463	1.8444923712647936	0.00011238714160097585	0.0008042175358783398	transcript2	transcript1	isoform_switched
6	Bicd1	XM_021732232.3;XM_005334046.4;XM_021732228.3;XM_078014919.1	XM_078014920.1	76390747	76416735	9.667	9.667	1.667	5.799	4.667	4.333	4.667	0.928	0.2532552952497821	0.00012772421040062288	0.0009066763490054186	transcript1	transcript2	isoform_switched
10	LOC144367162	XR_013426460.1	XR_013426461.1	27784695	27818653	12.667	12.667	5.0	2.533	3.667	2.333	3.667	0.636	0.26147605180458633	0.00012907551305894847	0.0009126292482420189	transcript1	transcript2	isoform_switched
7	Dock10	XM_078018096.1	XM_078018104.1	185786547	185794249	5.0	4.0	5.0	0.8	5.333	5.333	1.333	4.001	4.798423418007637	0.00013384978251581984	0.0009407803075149431	transcript2	transcript1	isoform_switched
10	LOC101976891	XR_013426781.1	XR_013426785.1	105659809	105675471	18.0	9.0	18.0	0.5	10.0	10.0	8.333	1.2	2.345627170787412	0.00013765856397613167	0.0009656443108473473	transcript2	transcript1	isoform_switched
8	Ttk	XM_040282988.2	XM_021726070.3;XM_021726069.3	78850109	78859427	3.667	2.0	3.667	0.545	4.667	4.667	1.333	3.501	5.562532484786649	0.00018198523220401037	0.001253202978137892	transcript2	transcript1	isoform_switched
8	Ttk	XM_040282985.2	XM_021726070.3;XM_021726069.3	78850110	78859427	3.667	2.0	3.667	0.545	4.667	4.667	1.333	3.501	5.562532484786649	0.00018198523220401037	0.001253202978137892	transcript2	transcript1	isoform_switched
2	Eps15l1	XM_013361829.4;XM_078037749.1	XM_078037750.1	13203775	13215249	28.667	28.667	20.667	1.387	26.0	19.333	26.0	0.744	0.5814464968398524	0.0002069258844356971	0.0014112186754618424	transcript1	transcript2	isoform_switched
7	Slc25a32	XM_078016832.1	XM_078016831.1	32969285	32974798	29.0	29.0	18.667	1.554	17.0	15.0	17.0	0.882	0.549819725316732	0.00021545559727816663	0.0014665811210521475	transcript1	transcript2	isoform_switched
10	Otoa	XM_078024221.1	XM_078024223.1	129623621	129647085	4.0	2.0	4.0	0.5	10.333	10.333	4.0	2.583	3.985050316760171	0.00021650042558998784	0.0014709978703889928	transcript2	transcript1	isoform_switched
6	Mettl25	XM_021725783.3;XM_078053061.1;XM_005324408.3	XR_005731758.2;XM_078053059.1	34626948	34644731	15.667	7.0	15.667	0.447	7.0	7.0	5.333	1.313	2.568325239598996	0.0002322087650986364	0.0015686208799831985	transcript2	transcript1	isoform_switched
10	Cd55	XM_040277189.2;XM_013360402.4;XM_013360403.4	XM_021729223.3	35474474	35477591	23.333	23.333	14.333	1.628	13.333	12.0	13.333	0.9	0.5117667805452897	0.0002440140255501727	0.001642135975347098	transcript1	transcript2	isoform_switched
3	Lamp3	XM_078043731.1	XM_078043730.1	126753748	126762999	7.0	3.333	7.0	0.476	3.667	3.667	1.667	2.2	4.586500611540372	0.00027928720511676827	0.001855393869283152	transcript2	transcript1	isoform_switched
4	Kdm4c	XR_013438119.1	XM_005327972.5	149949250	150209812	27.667	27.667	22.667	1.221	18.667	10.0	18.667	0.536	0.5227445146412129	0.00027943701827930114	0.001855393869283152	transcript1	transcript2	isoform_switched
4	Ccdc15	XM_078047265.1	XR_013437968.1;XM_078047263.1	108364240	108376986	17.0	17.0	12.0	1.417	12.0	6.0	12.0	0.5	0.43403883981897096	0.0002796120255253964	0.001855393869283152	transcript1	transcript2	isoform_switched
x	Las1l	XR_013431779.1	XM_040282325.2	69219433	69224281	10.333	8.0	10.333	0.774	16.333	16.333	10.667	1.531	2.1711288478822137	0.00028605667179455073	0.0018963905988614537	transcript2	transcript1	isoform_switched
11	Sesn2	XM_078025714.1	XM_005317684.5	19364392	19366773	84.667	84.667	80.0	1.058	63.667	49.0	63.667	0.77	0.7189428316588411	0.00029462697673028924	0.0019387653182251937	transcript1	transcript2	isoform_switched
2	Nbeal2	XM_005332927.4	XM_078029140.1	16720972	16725539	12.0	8.667	12.0	0.722	10.333	10.333	6.333	1.632	2.357727890526066	0.00033972918684036196	0.0022110345615204544	transcript2	transcript1	isoform_switched
4	Ranbp6	XM_005327964.5	XM_005327966.5	149243333	149246584	49.667	49.667	30.333	1.637	35.333	34.0	35.333	0.962	0.6442077257180956	0.0003437234749797412	0.0022309126179177368	transcript1	transcript2	isoform_switched
13	LOC144369840	XR_013429638.1;XR_013429639.1;XR_013429641.1;XR_013429642.1	XR_013429640.1;XM_078030278.1	46756175	46817803	5.333	5.333	1.333	4.001	3.0	1.667	3.0	0.556	0.18236945238169475	0.00035164612992981224	0.0022740421844689037	transcript1	transcript2	isoform_switched
7	Efr3a	XM_005316147.5;XM_021724096.3;XM_078016702.1;XM_021724088.3;XM_021724109.3	XM_078016703.1	9721349	9725066	33.0	33.0	25.667	1.286	32.333	26.333	32.333	0.814	0.6213374888785054	0.0003938043144500117	0.0025237504220378786	transcript1	transcript2	isoform_switched
5	Heatr5a	XM_078050257.1	XM_040275212.2	83062703	83074635	19.0	12.667	19.0	0.667	13.333	13.333	9.667	1.379	1.9669187564674868	0.0003988367669791549	0.0025491182952348144	transcript2	transcript1	isoform_switched
1	Pcgf6	XM_078016410.1	XM_005333606.5	24112078	24119457	7.667	7.667	5.667	1.353	28.0	12.667	28.0	0.452	0.4422551404475418	0.00040185602966682474	0.002565923952756405	transcript1	transcript2	isoform_switched
7	Nbeal1	XR_013424260.1	XM_021735694.3;XM_040294731.2;XM_005338923.5	167356652	167365469	28.0	25.0	28.0	0.893	24.0	24.0	18.0	1.333	1.6850290499330987	0.00040650140197924495	0.0025864968562039534	transcript2	transcript1	isoform_switched
12	Eml6	XM_078029166.1	XR_013428978.1	77215261	77220014	9.667	4.0	9.667	0.414	4.333	4.333	3.0	1.444	3.323508523539469	0.0004193313314188602	0.0026562625264255203	transcript2	transcript1	isoform_switched
8	Ilrun	XM_040282498.2	XM_005318786.4;XM_005318788.5	115986557	115995512	103.333	83.0	103.333	0.803	35.667	35.667	33.667	1.059	1.4178017121891169	0.0004757808316044242	0.002987265891555115	transcript2	transcript1	isoform_switched
5	Rem2	XR_013439089.1	XR_013439090.1;XM_005338787.5	90599629	90602769	1.667	1.667	1.0	1.667	21.333	5.667	21.333	0.266	0.17750185730263132	0.0004814155769749255	0.0030199814167942464	transcript1	transcript2	isoform_switched
9	Mrpl1	XM_078021444.1	XM_005337272.5	59129288	59156191	21.667	12.0	21.667	0.554	12.667	12.667	11.0	1.152	2.0191513860725556	0.000486053658379452	0.0030437133224817045	transcript2	transcript1	isoform_switched
5	Ccdc85c	XM_021732080.3;XM_021732079.3	XM_078050834.1	118603750	118620329	42.333	42.333	29.0	1.46	15.0	12.667	15.0	0.844	0.5513707053479093	0.0004893294278469548	0.003061533854367591	transcript1	transcript2	isoform_switched
12	Plekhh2	XM_021725863.3;XM_005324521.5	XR_013429009.1	86795306	86802995	9.0	2.333	9.0	0.259	1.667	1.667	1.0	1.667	6.066032098965913	0.0006043213154084742	0.003706087653495552	transcript2	transcript1	isoform_switched
3	Mprip	XM_078043045.1;XM_078043044.1;XM_078043042.1	XR_013436421.1	63582880	63589368	18.333	18.333	15.0	1.222	40.333	30.333	40.333	0.752	0.5944826324022412	0.0006051215106828838	0.0037078013391240385	transcript1	transcript2	isoform_switched
4	Brsk2	XM_078045292.1	XM_078045287.1;XM_078045289.1;XM_078045288.1;XM_078045290.1	1154303	1156359	12.333	12.333	2.333	5.286	1.333	1.0	1.333	0.75	0.17388521219310185	0.000618593042096556	0.0037762640178422647	transcript1	transcript2	isoform_switched
5	Mctp2	XM_078051224.1	XM_005320102.5	143237707	143259074	8.0	5.667	8.0	0.708	4.0	4.0	1.333	3.001	4.343910844559817	0.0006189466444974611	0.0037762640178422647	transcript2	transcript1	isoform_switched
1	Arb2a	XM_040273169.2	XM_040273166.2	101879075	101915006	16.333	11.333	16.333	0.694	15.667	15.667	12.333	1.27	1.9408707325497239	0.0006443554681646	0.003914514448235454	transcript2	transcript1	isoform_switched
11	She	XM_078027485.1	XM_078027483.1	127884886	127889587	10.333	8.667	10.333	0.839	10.667	10.667	6.0	1.778	2.2636678179706524	0.000709141739141039	0.004264433431321112	transcript2	transcript1	isoform_switched
11	LOC120890667	XR_005735027.2	XR_005735026.2	15808905	15852889	4.667	1.333	4.667	0.286	3.0	3.0	2.0	1.5	5.020044543429844	0.0007431287342002913	0.004450022361233031	transcript2	transcript1	isoform_switched
3	Ttc14	XM_078043701.1	XM_005330263.5	124490471	124492578	54.333	54.333	38.0	1.43	53.333	47.667	53.333	0.894	0.7106396873626736	0.0007838697859192107	0.0046587252719071616	transcript1	transcript2	isoform_switched
10	Otoa	XM_078024221.1	XR_013426997.1	129623621	129646959	4.0	2.0	4.0	0.5	10.333	10.333	4.333	2.385	3.3759762577783556	0.0008184500725531153	0.004827973915971981	transcript2	transcript1	isoform_switched
1	Rufy2	XM_040272262.2	XM_078041271.1	53141622	53148746	21.0	14.333	21.0	0.683	11.333	11.333	8.333	1.36	1.9781884593950732	0.0008722050034593477	0.005119620465482734	transcript2	transcript1	isoform_switched
6	Fry	XM_021730283.3;XM_021730276.3;XM_078016145.1;XM_078016144.1	XM_078016147.1	173080658	173094644	10.667	8.0	10.667	0.75	9.333	9.333	6.0	1.556	2.2585407748850104	0.0009589072139268738	0.005573403561762728	transcript2	transcript1	isoform_switched
4	Cdon	XM_013360951.4;XM_021730141.3	XM_078047297.1;XM_078047296.1	109362708	109368285	12.333	12.333	5.0	2.467	2.667	1.667	2.667	0.625	0.26761351585240933	0.001016520099195152	0.005884246427861368	transcript1	transcript2	isoform_switched
5	Ebf4	XM_078051522.1	XM_040274144.2	172919458	172921493	3.333	1.0	3.333	0.3	2.667	2.667	1.333	2.001	6.310679611650484	0.0010566431147172601	0.006106573844794555	transcript2	transcript1	isoform_switched
x	Phf8	XM_021719773.3;XM_078034775.1;XM_005339775.5	XM_021719774.3	80481974	80497711	15.0	15.0	13.667	1.098	20.0	13.667	20.0	0.683	0.5437679781648063	0.00110758459383646	0.0063802607670838144	transcript1	transcript2	isoform_switched
7	Mbd5	XM_078017352.1	XR_005737954.2	119892478	119903193	4.667	4.667	3.333	1.4	20.333	10.667	20.333	0.525	0.3933187377382337	0.0011137063689330533	0.006405161023266026	transcript1	transcript2	isoform_switched
7	Mbd5	XM_078017352.1	XR_005737952.2;XR_005737953.2	119892478	119903194	4.667	4.667	3.333	1.4	20.333	10.667	20.333	0.525	0.3933187377382337	0.0011137063689330533	0.006405161023266026	transcript1	transcript2	isoform_switched
13	Impact	XM_078030229.1	XM_078030231.1	45168855	45172383	18.0	18.0	16.333	1.102	25.667	16.0	25.667	0.623	0.579594955497332	0.0012891946380296252	0.007241575154227773	transcript1	transcript2	isoform_switched
2	LOC110599118	XR_013434524.1	XR_013434527.1	56319087	56352979	9.667	4.333	9.667	0.448	8.333	8.333	6.333	1.316	2.523711476091412	0.0012993493385182928	0.00728454117342539	transcript2	transcript1	isoform_switched
9	Trim2	XM_021730255.3;XM_078022015.1;XM_078022016.1	XM_040293177.2	122024820	122037248	30.667	29.333	30.667	0.957	20.667	20.667	13.333	1.55	1.673332314989967	0.001301575529477684	0.007291280700142494	transcript2	transcript1	isoform_switched
6	LOC144378480	XR_013440186.1	XM_078052616.1;XM_078052619.1;XM_078052618.1;XM_078052617.1	5380770	5385972	25.333	11.0	25.333	0.434	4.0	4.0	3.333	1.2	2.4148659334817424	0.00140053953541963	0.007742112959773111	transcript2	transcript1	isoform_switched
6	Tmem19	XM_078053123.1;XM_005330417.5	XM_078053122.1	43770887	43775107	59.0	59.0	43.333	1.362	19.667	18.0	19.667	0.915	0.639556559766527	0.0014326249926717959	0.007888855334743377	transcript1	transcript2	isoform_switched
5	Mis18bp1	XM_078050178.1	XR_013439015.1	70804880	70807612	7.333	6.667	7.333	0.909	5.667	5.667	2.0	2.834	3.1450543343027975	0.0014633212635802426	0.00805165950285265	transcript2	transcript1	isoform_switched
4	Mapkap1	XM_021723550.3;XM_005320966.3	XM_005320970.4	200989554	201060896	32.0	29.333	32.0	0.917	28.0	28.0	20.667	1.355	1.554949091825564	0.001480537962718395	0.008140100613555964	transcript2	transcript1	isoform_switched
2	Sgce	XM_078040408.1;XM_078040410.1	XM_005331817.4;XM_021730720.3	199845759	199858961	3.667	3.667	2.0	1.834	3.333	1.333	3.333	0.4	0.21283432567810226	0.0014970437948019564	0.008224499860331736	transcript1	transcript2	isoform_switched
7	Dtymk	XM_078018449.1	XR_013424503.1	198449797	198454190	7.0	7.0	5.667	1.235	6.333	2.333	6.333	0.368	0.3509649813295016	0.0015740694903383294	0.008577148330646213	transcript1	transcript2	isoform_switched
13	Impa2	XM_040270605.2	XM_005334863.5	87800562	87803049	13.667	13.667	7.333	1.864	8.333	7.0	8.333	0.84	0.4384174307709619	0.001621943203497052	0.008822181519403368	transcript1	transcript2	isoform_switched
x	LOC110597940	XR_013431714.1	XR_013431712.1	43577647	43586066	14.0	14.0	7.0	2.0	7.0	6.333	7.0	0.905	0.4527111988819833	0.0016371900371943767	0.008891527890788682	transcript1	transcript2	isoform_switched
4	Incenp	XM_078045854.1	XR_013437463.1	10756947	10760913	7.667	6.0	7.667	0.783	8.0	8.0	3.333	2.4	2.505276363567401	0.0017428476217948375	0.009407941673373195	transcript2	transcript1	isoform_switched
4	Cemip2	XR_013438074.1	XM_040285673.2;XM_021725623.3;XM_021725624.3;XM_040285674.2;XM_021725625.3;XM_005324100.4	140192103	140194474	36.333	35.0	36.333	0.963	18.0	18.0	10.667	1.687	1.6607147451386841	0.001763957924466939	0.009507479502047392	transcript2	transcript1	isoform_switched
2	LOC144364815	XM_078037981.1	XM_078037980.1	17647933	17653168	5.333	5.333	1.667	3.199	5.0	4.333	5.0	0.867	0.29825004839766905	0.0019163804043687757	0.01022991196991016	transcript1	transcript2	isoform_switched
3	Csnk1d	XM_078041364.1	XM_078041374.1	840706	843871	40.0	38.667	40.0	0.967	68.333	68.333	54.667	1.25	1.3849962030986365	0.0019501451427990303	0.010378982294440096	transcript2	transcript1	isoform_switched
8	Ripor2	XM_078020616.1	XM_078020622.1	154432142	154448696	7.0	6.0	7.0	0.857	8.667	8.667	4.0	2.167	2.530572846758545	0.0020822789903503433	0.011028227287637252	transcript2	transcript1	isoform_switched
7	LOC144365550	XM_078017489.1	XM_078017481.1	130977148	131017159	13.667	9.333	13.667	0.683	7.667	7.667	4.667	1.643	2.2920697371972825	0.0020832816997011384	0.011028227287637252	transcript2	transcript1	isoform_switched
6	Mcat	XM_078052605.1	XM_005338598.3	5050292	5052916	14.333	14.333	13.667	1.049	11.667	7.667	11.667	0.657	0.51057992242534	0.0020923834634750476	0.01104356579684384	transcript1	transcript2	isoform_switched
7	Adhfe1	XM_078017102.1	XM_078017101.1	67449708	67458234	31.667	21.667	31.667	0.684	27.667	27.667	24.667	1.122	1.5519613881252083	0.002111978465203348	0.011114033017182438	transcript2	transcript1	isoform_switched
12	Slc20a1	XM_078028282.1	XM_078028284.1	31002539	31008608	24.667	24.667	22.333	1.105	33.667	24.0	33.667	0.713	0.65546781534858	0.0023136288009776955	0.01197745924813275	transcript1	transcript2	isoform_switched
1	Gcnt4	XR_013436549.1	XM_040272742.2	84021750	84040307	10.333	9.667	10.333	0.936	7.0	7.0	2.333	3.0	2.7785583897003217	0.0023305043522604285	0.012032770839807288	transcript2	transcript1	isoform_switched
14	Trim35	XM_078030855.1;XM_078030857.1	XR_013430193.1;XR_013430190.1;XR_013430194.1;XR_013430195.1;XR_013430192.1;XR_013430196.1;XR_013430191.1	9048515	9052225	70.667	49.667	70.667	0.703	39.667	39.667	39.0	1.017	1.3786672273931562	0.0023754426870872653	0.012238170717844665	transcript2	transcript1	isoform_switched
4	Mamdc2	XM_005324096.3	XM_078047543.1	141569317	141577549	5.0	2.667	5.0	0.533	5.0	5.0	3.0	1.667	3.3369803588481157	0.002450183315600526	0.012550579285666004	transcript2	transcript1	isoform_switched
13	Sptlc1	XM_078030676.1	XR_013430011.1	99718411	99728320	22.667	22.667	21.0	1.079	27.333	19.667	27.333	0.72	0.6325578331000589	0.002797664833941438	0.014066481222285583	transcript1	transcript2	isoform_switched
13	LOC120885102	XR_013430029.1	XR_013430028.1;XR_013430027.1	100039422	100042115	6.667	1.333	6.667	0.2	1.667	1.667	1.333	1.251	4.980820761766927	0.002892861168877877	0.014496078117606018	transcript2	transcript1	isoform_switched
1	Slc9a3	XM_078018679.1	XM_078018666.1;XM_078018672.1	262631790	262635846	14.0	14.0	5.333	2.625	3.333	2.667	3.333	0.8	0.3530122594005183	0.0029304061259024915	0.01460076390232732	transcript1	transcript2	isoform_switched
3	Gyg1	XM_078043486.1	XM_078043484.1	94154484	94176104	13.333	9.0	13.333	0.675	16.333	16.333	12.333	1.324	1.8660531816769435	0.0029336266641802364	0.01460658870556873	transcript2	transcript1	isoform_switched
x	Pola1	XM_078035014.1	XR_013431896.1	107904012	107926692	6.0	5.333	6.0	0.889	6.667	6.667	3.0	2.222	2.7172289708644883	0.002970931187648537	0.014781991653429477	transcript2	transcript1	isoform_switched
9	Herc3	XM_005337527.5	XM_040293092.2	112631013	112637281	9.667	6.333	9.667	0.655	9.333	9.333	6.667	1.4	2.2401379510275015	0.0031468627682260026	0.015624590592586569	transcript2	transcript1	isoform_switched
1	Srd5a1	XM_078018495.1	XM_078018488.1	257936822	257953207	24.333	13.333	24.333	0.548	7.333	7.333	6.667	1.1	2.0354662765564253	0.0031674225544906036	0.01570476921168043	transcript2	transcript1	isoform_switched
7	Pikfyve	XM_078017931.1;XM_078017932.1	XM_078017917.1;XM_078017927.1;XM_078017928.1;XM_078017923.1;XM_078017929.1;XM_078017924.1;XM_078017922.1;XM_078017925.1;XM_078017930.1;XM_078017926.1	171892839	171946199	18.667	18.333	18.667	0.982	14.333	14.333	7.667	1.869	1.8179504358083176	0.0033042339852563953	0.016314941730253493	transcript2	transcript1	isoform_switched
7	Pla2r1	XM_078017464.1	XM_005315764.5	129835871	129838787	9.333	3.667	9.333	0.393	3.333	3.333	2.667	1.25	2.908972504938345	0.003430804183336099	0.016846431576105533	transcript2	transcript1	isoform_switched
x	LOC144371794	XR_013431913.1	XM_078035104.1	116120337	116128571	7.667	7.667	5.0	1.533	14.0	10.333	14.0	0.738	0.4678695725076579	0.0034603941411772243	0.016956645757179516	transcript1	transcript2	isoform_switched
11	LOC120890619	XM_078025239.1	XM_078025240.1	6096368	6100834	15.667	15.667	9.667	1.621	5.0	3.667	5.0	0.733	0.43760386471841256	0.003526436921187811	0.01723282833140509	transcript1	transcript2	isoform_switched
4	LOC110599283	XR_013438387.1	XM_078048626.1	207743917	207747637	11.333	11.333	5.667	2.0	9.667	7.667	9.667	0.793	0.44582212796483484	0.003580439733344342	0.01748472626982971	transcript1	transcript2	isoform_switched
1	Sufu	XR_005728708.2	XM_078018465.1	24654266	24661099	21.0	21.0	15.667	1.34	17.333	15.0	17.333	0.865	0.6005229369005359	0.003872045053009023	0.018734902825104077	transcript1	transcript2	isoform_switched
x	Las1l	XM_005335206.5	XR_013431779.1	69213964	69219433	10.333	10.333	8.0	1.292	16.333	13.0	16.333	0.796	0.5485329698332735	0.0039171917805476365	0.018895938670392392	transcript1	transcript2	isoform_switched
7	Samd12	XM_078016763.1;XM_078016762.1;XM_078016759.1;XM_078016760.1	XM_078016764.1	20834337	20878758	4.333	1.0	4.333	0.231	1.667	1.667	1.0	1.667	5.955223880597014	0.003953572588329239	0.01900704714983402	transcript2	transcript1	isoform_switched
2	Patz1	XM_005339864.2	XM_005339861.4	112629165	112644060	12.0	12.0	9.333	1.286	22.667	18.667	22.667	0.824	0.5726013140005755	0.003996866157828608	0.019173173034286242	transcript1	transcript2	isoform_switched
4	Msantd2	XM_005339526.5	XM_040285457.2	108152856	108160848	22.0	22.0	13.0	1.692	15.667	14.667	15.667	0.936	0.6005255795161616	0.00423609314222948	0.02012419325466497	transcript1	transcript2	isoform_switched
8	LOC106145272	XR_005732956.2	XR_013424940.1	48501926	48513148	17.667	11.333	17.667	0.641	17.333	17.333	15.667	1.106	1.719435922672851	0.004366297968726471	0.020656506004872077	transcript2	transcript1	isoform_switched
5	Kif7	XM_078051178.1	XM_040274951.2;XM_013356279.4;XM_040274952.2;XM_021722900.3;XM_078051176.1;XM_078051177.1	136299699	136305750	5.0	2.0	5.0	0.4	4.333	4.333	3.333	1.3	3.1888485782463203	0.0044012672036321246	0.0207667478395366	transcript2	transcript1	isoform_switched
15	Lrfn1	XM_005336407.4	XM_078032093.1	14489329	14539293	6.0	1.667	6.0	0.278	2.0	2.0	1.0	2.0	4.146297108365363	0.0044207251927471805	0.020817171542566088	transcript2	transcript1	isoform_switched
7	LOC144365550	XM_078017490.1	XM_078017481.1	130977547	131017159	13.667	10.0	13.667	0.732	7.667	7.667	4.667	1.643	2.1261984214686724	0.004616577619138063	0.0216250214791204	transcript2	transcript1	isoform_switched
11	Eri3	XM_013364465.4	XM_078026128.1	32252131	32316908	20.333	18.0	20.333	0.885	22.0	22.0	11.0	2.0	1.6513268787741895	0.004688050367652912	0.021916558514569095	transcript2	transcript1	isoform_switched
4	Whrn	XM_078048041.1;XM_078048040.1;XM_013356651.4;XM_078048039.1;XM_078048037.1	XM_078048050.1	191192650	191204147	5.0	1.667	5.0	0.333	2.667	2.667	1.667	1.6	4.074611100441714	0.0047982911379793715	0.022343906410996157	transcript2	transcript1	isoform_switched
12	Dnmt3a	XR_013429175.1	XM_040271406.2	102138772	102144877	52.333	42.667	52.333	0.815	49.333	49.333	40.667	1.213	1.35695723574458	0.00504956891682171	0.023315778656141744	transcript2	transcript1	isoform_switched
14	Pofut3	XM_013365076.4	XM_040269013.2	58379784	58387737	11.0	6.0	11.0	0.545	8.667	8.667	7.667	1.13	2.0808735317457945	0.005255245686868311	0.024155809742093203	transcript2	transcript1	isoform_switched
1	Fam174a	XM_005326135.5	XM_005326134.5	107639449	107668051	8.667	7.667	8.667	0.885	13.667	13.667	8.333	1.64	1.9544382275655579	0.00537476428350509	0.024689239805520156	transcript2	transcript1	isoform_switched
7	Asap1	XM_078016713.1	XM_078016707.1	11046877	11258523	21.0	21.0	17.333	1.212	19.333	13.667	19.333	0.707	0.6102619605238577	0.005640870873936332	0.025705720225516794	transcript1	transcript2	isoform_switched
12	Nphp1	XR_013428685.1	XM_078028389.1;XM_078028390.1;XM_078028391.1;XM_078028392.1	34091893	34094003	7.0	7.0	3.333	2.1	7.667	5.0	7.667	0.652	0.410157965408648	0.005642983246135218	0.025705720225516794	transcript1	transcript2	isoform_switched
11	Cdc7	XM_078026722.1;XM_078026724.1	XM_078026725.1;XM_021728023.3	74800016	74829609	4.0	4.0	3.333	1.2	6.0	2.333	6.0	0.389	0.32459180792409215	0.005799392105235093	0.02628368668954415	transcript1	transcript2	isoform_switched
