chr	Gene	Transcript1	Transcript2	TSS_transcript1	TSS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
10	Por	XM_021728578.3	XM_021728577.3	117364543	117390811	125.333	17.667	125.333	0.141	162.667	8.0	162.667	0.049	0.3278754836177643	1.601662651242275e-14	3.179057686556637e-13	transcript2	transcript2	
13	Lpin2	XM_078030322.1	XM_078030325.1	51026184	51047986	141.0	139.333	19.0	7.333	184.333	183.333	9.667	18.965	2.7874975132168758	1.6647595212290075e-14	3.207408822702964e-13			
11	Pafah2	XM_078025640.1	XM_078025639.1	17487702	17501907	71.667	34.0	71.667	0.474	49.667	44.333	47.0	0.943	2.192383726656067	1.664914503387798e-14	3.207408822702964e-13	transcript2		
10	Irf6	XM_040277021.2	XM_078022751.1;XM_040277022.2;XM_005329461.4	37524123	37527509	57.0	57.0	25.333	2.25	87.667	87.667	13.333	6.575	2.723350473648382	1.6990822535567626e-14	3.225793843709216e-13	transcript1	transcript1	
10	Por	XM_021728578.3	XM_013360067.2	117364543	117390808	125.333	17.667	125.333	0.141	162.667	8.0	162.333	0.049	0.32835696536679565	1.7635325333183743e-14	3.3003251694958147e-13	transcript2		
10	Irf6	XM_040277021.2	XM_040277020.2	37524123	37527628	57.0	57.0	26.0	2.192	87.667	87.667	13.667	6.415	2.6986454326290197	1.828110654589041e-14	3.3729928979037237e-13	transcript1	transcript1	
13	Lpin2	XM_078030323.1	XM_078030325.1	51026177	51047986	141.0	141.0	19.0	7.421	184.333	184.333	9.667	19.068	2.7771246646485928	2.028003816658576e-14	3.689840277531576e-13	transcript1	transcript1	
7	Hdlbp	XM_078018433.1	XM_021719661.3	198162753	198182954	90.333	56.667	89.667	0.632	123.667	38.667	123.0	0.314	0.5214957026726946	3.40522444367295e-14	6.028167596231844e-13			
7	Hdlbp	XM_078018433.1	XM_013364886.4	198162753	198182792	90.333	56.667	90.333	0.627	123.667	38.667	123.667	0.313	0.5243616930990368	5.0462926263270245e-14	8.814191120651203e-13	transcript2	transcript2	
13	Lpin2	XM_078030322.1	XM_078030326.1	51026184	51047928	141.0	139.333	18.667	7.464	184.333	183.333	9.667	18.965	2.736493570078816	6.093542257931313e-14	1.0503342576171079e-12			
13	Lpin2	XM_078030323.1	XM_078030326.1	51026177	51047928	141.0	141.0	18.667	7.553	184.333	184.333	9.667	19.068	2.726264425768152	7.397805930261554e-14	1.2585877621613813e-12	transcript1	transcript1	
3	Map2k3	XM_005339438.5	XM_040269652.2	64037068	64038911	358.0	358.0	22.667	15.794	500.333	500.333	13.0	38.487	2.4415498694045144	1.0454112128129289e-13	1.7557547292114576e-12	transcript1	transcript1	
10	Dhtkd1	XM_040277270.2;XM_040277268.2	XM_078023226.1	76446046	76461247	150.333	77.0	150.333	0.512	117.0	100.0	116.667	0.857	1.6194024883888893	1.1751060326506106e-12	1.8110457679674116e-11	transcript2		
3	Mbnl1	XM_005325685.5	XM_078043538.1	100291016	100317973	53.667	53.667	29.0	1.851	39.333	30.333	39.0	0.778	0.4420022408798024	1.3227870348575125e-12	1.9917827766245306e-11	transcript1		
10	Dhtkd1	XM_040277270.2;XM_040277268.2	XM_005320275.5	76446046	76461253	150.333	77.0	150.333	0.512	117.0	100.0	117.0	0.855	1.6145819104368349	1.5977865905924428e-12	2.3785232200864772e-11	transcript2	transcript2	
3	Zbtb20	XM_078044200.1	XM_078044189.1;XM_078044192.1;XM_078044194.1;XM_078044186.1	152172106	152538719	35.667	23.667	35.667	0.664	67.667	17.667	67.667	0.261	0.385823404726723	1.6594771249763699e-12	2.415461148576716e-11	transcript2	transcript2	
10	Traf7	XM_013364068.4	XM_078024449.1;XM_078024448.1;XM_078024451.1	137282221	137287583	43.333	26.333	43.333	0.608	26.0	25.667	14.333	1.791	2.6896083999338667	2.009337513507604e-12	2.892562794170287e-11	transcript2		
3	Mbnl1	XM_005325685.5	XM_078043540.1	100291016	100317972	53.667	53.667	29.667	1.809	39.333	30.333	39.0	0.778	0.4486122676619767	3.030929219451661e-12	4.315779649436604e-11	transcript1		
10	Traf7	XM_078024450.1	XM_078024449.1;XM_078024448.1;XM_078024451.1	137282478	137287583	43.333	26.667	43.333	0.615	26.0	25.667	14.333	1.791	2.662624858890273	3.3827979710837095e-12	4.7650164969028597e-11	transcript2		
12	Lpin1	XM_040271299.2	XM_078029648.1	112979353	112987555	143.333	23.333	143.0	0.163	126.0	8.667	126.0	0.069	0.3955393501557404	4.138160505595393e-12	5.767010917372303e-11		transcript2	
3	Zbtb20	XM_078044182.1;XM_078044180.1;XM_078044181.1;XM_078044183.1;XM_078044187.1;XM_078044199.1;XM_040270325.2;XM_078044177.1;XM_013359701.4;XM_078044179.1;XM_013359702.4;XM_013359705.4	XM_078044189.1;XM_078044192.1;XM_078044194.1;XM_078044186.1	152172108	152538719	35.667	24.0	35.667	0.673	67.667	18.333	67.667	0.271	0.3953139615675219	4.3488974727410795e-12	5.996900725569279e-11	transcript2	transcript2	
3	Slc39a11	XM_078041770.1	XM_078041766.1;XM_078041777.1;XM_078041778.1	7677921	7748032	58.333	37.667	57.333	0.657	56.333	17.0	55.667	0.305	0.4247404623291792	4.648170201935625e-12	6.277425736634712e-11			
3	Slc39a11	XM_078041770.1	XM_078041774.1	7677921	7748052	58.333	37.667	57.333	0.657	56.333	17.0	55.667	0.305	0.4247404623291792	4.648170201935625e-12	6.277425736634712e-11			
12	Lpin1	XM_040271299.2	XM_078029649.1	112979353	112987189	143.333	23.333	143.333	0.163	126.0	8.667	126.0	0.069	0.3969951045584203	5.134638403065964e-12	6.863649293894299e-11	transcript2	transcript2	
3	Slc39a11	XM_078041770.1	XM_078041775.1	7677921	7748200	58.333	37.667	58.333	0.646	56.333	17.0	56.333	0.302	0.42872892913305727	6.884472903964704e-12	9.109757074943195e-11	transcript2	transcript2	
13	Lpin2	XM_078030324.1	XM_078030322.1	51008290	51026184	141.0	30.0	139.333	0.215	184.333	21.0	183.333	0.115	0.4951324727450496	7.020760127625321e-12	9.19719576718917e-11			
3	Rassf1	XM_040269753.2	XM_005326956.5;XM_040269750.2	75986801	75989553	57.333	57.333	22.667	2.529	48.333	48.333	6.333	7.632	3.0967908100048764	8.637896704276635e-12	1.1093769296669011e-10	transcript1	transcript1	
3	Rassf1	XM_005326959.5	XM_005326956.5;XM_040269750.2	75987285	75989553	57.333	57.333	22.667	2.529	48.333	48.333	6.333	7.632	3.0967908100048764	8.637896704276635e-12	1.1093769296669011e-10	transcript1	transcript1	
13	Lpin2	XM_078030324.1	XM_078030323.1	51008290	51026177	141.0	30.0	141.0	0.213	184.333	21.0	184.333	0.114	0.49744376096464127	9.270941101590644e-12	1.179119693503276e-10	transcript2	transcript2	
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042834.1;XM_078042841.1;XM_078042837.1	52133067	52135070	53.333	19.667	19.0	1.035	39.0	24.667	8.333	2.96	3.230765098353516	9.286442972683723e-11	1.1697346436745843e-09			
4	Myorg	XM_078047751.1	XM_040285935.2	173296581	173297585	104.667	19.667	104.333	0.189	95.667	6.333	95.333	0.066	0.36361968816582546	1.1995911949355676e-10	1.4966328241577081e-09			
10	Por	XM_021728579.3	XM_021728577.3	117364169	117390811	125.333	17.667	125.333	0.141	162.667	10.0	162.667	0.061	0.41974367976343696	2.1481421914323425e-10	2.6547795007324234e-09	transcript2	transcript2	
10	Por	XM_021728579.3	XM_013360067.2	117364169	117390808	125.333	17.667	125.333	0.141	162.667	10.0	162.333	0.062	0.42040839007493436	2.338627953314054e-10	2.8631800176087955e-09	transcript2		
1	Marchf3	XM_078048127.1	XM_005324138.5	134025897	134069222	171.333	22.0	171.333	0.128	148.667	35.0	148.667	0.235	1.919393844138474	2.43705742616765e-10	2.956060396555205e-09	transcript2	transcript2	
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XR_013436322.1	52133067	52135066	53.333	19.667	18.667	1.054	39.0	24.667	8.333	2.96	3.1583411309764022	2.6282920396829085e-10	3.1018581729591086e-09			
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042848.1	52133067	52135067	53.333	19.667	18.667	1.054	39.0	24.667	8.333	2.96	3.1583411309764022	2.6282920396829085e-10	3.1018581729591086e-09			
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042847.1	52133067	52135072	53.333	19.667	18.667	1.054	39.0	24.667	8.333	2.96	3.1583411309764022	2.6282920396829085e-10	3.1018581729591086e-09			
8	Rgl2	XM_013355803.4	XM_021722025.3	117008590	117009660	63.333	22.667	63.333	0.358	22.333	21.0	22.333	0.94	2.4084846724397475	2.8634775004830244e-10	3.3492460050292517e-09	transcript2	transcript2	
4	Alad	XM_078047986.1	XM_078047985.1	190373591	190378557	97.0	43.667	97.0	0.45	132.333	92.0	132.333	0.695	1.6669671557872567	3.062930688244996e-10	3.513828713452829e-09	transcript2	transcript2	
7	Gca	XM_021729162.3	XM_005315734.5	131904332	131922892	86.333	11.0	86.333	0.127	70.333	22.0	70.333	0.313	2.4017047783524887	3.0733826388117574e-10	3.513828713452829e-09	transcript2	transcript2	
6	Nr1h4	XM_005322372.4;XM_005322371.4	XM_040279472.2	19220063	19244250	37.667	37.667	25.333	1.487	39.667	39.667	11.0	3.606	2.6119484725336446	3.1383050341525266e-10	3.513828713452829e-09	transcript1	transcript1	
6	Nr1h4	XM_005322372.4;XM_005322371.4	XM_040279458.2	19220063	19244251	37.667	37.667	25.333	1.487	39.667	39.667	11.0	3.606	2.6119484725336446	3.1383050341525266e-10	3.513828713452829e-09	transcript1	transcript1	
6	Nr1h4	XM_005322372.4;XM_005322371.4	XM_040279464.2	19220063	19244573	37.667	37.667	25.333	1.487	39.667	39.667	11.0	3.606	2.6119484725336446	3.1383050341525266e-10	3.513828713452829e-09	transcript1	transcript1	
4	Pc	XM_021731752.3	XM_040284043.2	6059984	6142419	140.333	140.333	32.333	4.34	100.667	100.333	45.333	2.213	0.5511293082071886	3.3232061858867443e-10	3.6893221216200297e-09	transcript1		
3	Tbc1d16	XM_078041502.1	XM_078041503.1	2475856	2510311	19.667	16.667	11.667	1.429	27.667	13.667	27.667	0.494	0.3357326149965417	3.6823365430030583e-10	4.05366459775967e-09		transcript2	
11	LOC120890731	XM_005317860.3	XM_078026016.1	28516162	28548563	54.333	15.0	54.0	0.278	30.0	19.667	29.667	0.663	2.357483455594204	4.292564077360915e-10	4.64732143912628e-09			
11	LOC120890731	XM_005317860.3	XM_078026014.1;XM_078026006.1;XM_078026004.1	28516162	28548668	54.333	15.0	54.0	0.278	30.0	19.667	29.667	0.663	2.357483455594204	4.292564077360915e-10	4.64732143912628e-09			
4	Alad	XM_078047986.1	XM_005329681.5	190373591	190378589	97.0	43.667	95.667	0.456	132.333	92.0	131.0	0.702	1.6600759500781979	4.723349728361687e-10	5.0717935607818115e-09			
4	Pc	XM_005333362.5	XM_040284043.2	6060050	6142419	140.333	139.667	32.333	4.32	100.667	100.333	45.333	2.213	0.554387610275893	5.022449509818323e-10	5.349112892570734e-09			
11	LOC120890731	XM_005317860.3	XM_078026010.1	28516162	28548596	54.333	15.0	53.667	0.28	30.0	19.667	29.667	0.663	2.3407680562061124	6.004362893336447e-10	6.2122585168660855e-09			
11	LOC120890731	XM_005317860.3	XM_078026013.1;XM_078026011.1	28516162	28548611	54.333	15.0	53.667	0.28	30.0	19.667	29.667	0.663	2.3407680562061124	6.004362893336447e-10	6.2122585168660855e-09			
11	LOC120890731	XM_005317860.3	XM_078026017.1	28516162	28548686	54.333	15.0	53.667	0.28	30.0	19.667	29.667	0.663	2.3407680562061124	6.004362893336447e-10	6.2122585168660855e-09			
11	LOC120890731	XM_005317860.3	XM_078026012.1	28516162	28548650	54.333	15.0	54.333	0.276	30.0	19.667	30.0	0.656	2.334797856753612	6.069993054647778e-10	6.2122585168660855e-09	transcript2	transcript2	
11	LOC120890731	XM_005317860.3	XM_078026015.1;XM_078026009.1	28516162	28548665	54.333	15.0	54.333	0.276	30.0	19.667	30.0	0.656	2.334797856753612	6.069993054647778e-10	6.2122585168660855e-09	transcript2	transcript2	
8	Rgl2	XM_013355802.4;XM_005318817.4	XM_021722025.3	117008591	117009660	63.333	23.333	63.333	0.368	22.333	21.0	22.333	0.94	2.3648266789266263	6.357269078996785e-10	6.455831390299061e-09	transcript2	transcript2	
4	Pc	XM_040284041.2	XM_040284043.2	6060047	6142419	140.333	139.667	32.333	4.32	100.667	100.667	45.333	2.221	0.5565437348152092	6.563817640267382e-10	6.563817640267382e-09		transcript1	
11	LOC120890731	XM_005317860.3	XM_078026007.1	28516162	28548674	54.333	15.0	54.0	0.278	30.0	19.667	30.0	0.656	2.3247623102364714	7.709242675064872e-10	7.593314213785701e-09		transcript2	
6	Pphln1	XM_078014863.1	XM_078014862.1;XM_078014861.1	71362137	71418117	30.333	30.0	29.0	1.034	44.667	44.667	18.0	2.482	2.257320501805298	7.954096701071341e-10	7.718419761780338e-09		transcript1	
6	Pphln1	XM_078014868.1	XM_078014862.1;XM_078014861.1	71362192	71418117	30.333	30.0	29.0	1.034	44.667	44.667	18.0	2.482	2.257320501805298	7.954096701071341e-10	7.718419761780338e-09		transcript1	
3	Kdm6b	XM_078042834.1;XM_078042841.1;XM_078042837.1	XM_078042842.1;XM_078042845.1	52135070	52141603	53.333	19.0	21.0	0.905	39.0	8.333	26.667	0.312	0.34352862961947794	8.451524396217224e-10	8.140806587532768e-09			
6	Pphln1	XM_078014863.1	XM_013358489.4	71362137	71418151	30.333	30.0	28.667	1.046	44.667	44.667	17.667	2.528	2.259960911138091	8.887260292491726e-10	8.417802866360367e-09		transcript1	
6	Pphln1	XM_078014868.1	XM_013358489.4	71362192	71418151	30.333	30.0	28.667	1.046	44.667	44.667	17.667	2.528	2.259960911138091	8.887260292491726e-10	8.417802866360367e-09		transcript1	
6	Pphln1	XM_040280791.2	XM_078014862.1;XM_078014861.1	71362173	71418117	30.333	30.333	29.0	1.046	44.667	44.667	18.0	2.482	2.2327690805046534	1.27151491151886e-09	1.181336548999792e-08	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_078014862.1;XM_078014861.1	71362188	71418117	30.333	30.333	29.0	1.046	44.667	44.667	18.0	2.482	2.2327690805046534	1.27151491151886e-09	1.181336548999792e-08	transcript1	transcript1	
3	Tbc1d16	XM_078041500.1	XM_078041503.1	2475838	2510311	19.667	16.667	11.667	1.429	27.667	14.333	27.667	0.518	0.35007112764823445	1.3953008884857286e-09	1.2872141999410596e-08		transcript2	
6	Pphln1	XM_040280791.2	XM_013358489.4	71362173	71418151	30.333	30.333	28.667	1.058	44.667	44.667	17.667	2.528	2.235397402649148	1.41718713430014e-09	1.2892466291202663e-08	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_013358489.4	71362188	71418151	30.333	30.333	28.667	1.058	44.667	44.667	17.667	2.528	2.235397402649148	1.41718713430014e-09	1.2892466291202663e-08	transcript1	transcript1	
7	Myo1b	XM_078017760.1	XM_078017763.1	156833828	156852979	87.667	86.333	69.667	1.239	98.333	83.0	98.333	0.844	0.6259905491700051	1.5690702314293888e-09	1.4175737952913787e-08		transcript2	
6	Pphln1	XM_078014863.1	XM_078014867.1	71362137	71418118	30.333	30.0	28.667	1.046	44.667	44.667	18.0	2.482	2.224249820856588	1.7486275729245218e-09	1.5583007622660703e-08		transcript1	
6	Pphln1	XM_078014868.1	XM_078014867.1	71362192	71418118	30.333	30.0	28.667	1.046	44.667	44.667	18.0	2.482	2.224249820856588	1.7486275729245218e-09	1.5583007622660703e-08		transcript1	
2	Acacb	XM_078038944.1;XM_078038945.1	XM_078038942.1	76108854	76132994	69.667	64.333	69.0	0.932	76.333	76.333	50.333	1.517	1.6786102938418905	1.8496416203695872e-09	1.626194981667221e-08		transcript1	
2	Acacb	XM_078038944.1;XM_078038945.1	XR_013434659.1	76108854	76132999	69.667	64.333	69.0	0.932	76.333	76.333	50.333	1.517	1.6786102938418905	1.8496416203695872e-09	1.626194981667221e-08		transcript1	
6	Pphln1	XM_005324843.4	XM_078014862.1;XM_078014861.1	71362214	71418117	30.333	30.333	29.0	1.046	44.667	44.333	18.0	2.463	2.2156003372656183	1.88137294994e-09	1.6430657096142666e-08	transcript1		
6	Pphln1	XM_005324843.4	XM_013358489.4	71362214	71418151	30.333	30.333	28.667	1.058	44.667	44.333	17.667	2.509	2.2181328895725256	2.0928425707715007e-09	1.8156448792785865e-08	transcript1		
3	Kdm6b	XR_013436322.1	XM_078042842.1;XM_078042845.1	52135066	52141603	53.333	18.667	21.0	0.889	39.0	8.333	26.667	0.312	0.351503702751178	2.2701749108852193e-09	1.9311228138049595e-08			
3	Kdm6b	XM_078042848.1	XM_078042842.1;XM_078042845.1	52135067	52141603	53.333	18.667	21.0	0.889	39.0	8.333	26.667	0.312	0.351503702751178	2.2701749108852193e-09	1.9311228138049595e-08			
3	Kdm6b	XM_078042847.1	XM_078042842.1;XM_078042845.1	52135072	52141603	53.333	18.667	21.0	0.889	39.0	8.333	26.667	0.312	0.351503702751178	2.2701749108852193e-09	1.9311228138049595e-08			
6	Pphln1	XM_040280791.2	XM_078014867.1	71362173	71418118	30.333	30.333	28.667	1.058	44.667	44.667	18.0	2.482	2.200054843959388	2.771674697571076e-09	2.3126712444701334e-08	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_078014867.1	71362188	71418118	30.333	30.333	28.667	1.058	44.667	44.667	18.0	2.482	2.200054843959388	2.771674697571076e-09	2.3126712444701334e-08	transcript1	transcript1	
10	Fam107b	XM_013362378.4	XM_040277210.2	96851198	96916165	207.0	207.0	99.333	2.084	268.333	268.333	68.0	3.946	1.4272141610619375	3.3694206831721167e-09	2.793633604402198e-08	transcript1	transcript1	
6	Pphln1	XM_005324843.4	XM_078014867.1	71362214	71418118	30.333	30.333	28.667	1.058	44.667	44.333	18.0	2.463	2.183120261876478	4.064554913758848e-09	3.34878423712207e-08	transcript1		
9	Sh3tc1	XM_078020944.1	XM_078020943.1	3175337	3184814	47.667	47.667	30.333	1.571	20.667	20.667	2.333	8.859	4.0920846112603115	4.449540405521123e-09	3.6430612070204194e-08	transcript1	transcript1	
11	Ufc1	XM_013365962.3	XM_005341838.5	116786489	116796006	39.667	39.667	30.333	1.308	71.0	71.0	27.0	2.63	1.9257771432660173	5.261509545528918e-09	4.2285751562226274e-08	transcript1	transcript1	
6	Pphln1	XM_078014863.1	XM_040280796.2	71362137	71418034	30.333	30.0	28.667	1.046	44.667	44.667	18.667	2.393	2.1568561328445828	6.308296881271907e-09	5.008405402706787e-08		transcript1	
6	Pphln1	XM_078014868.1	XM_040280796.2	71362192	71418034	30.333	30.0	28.667	1.046	44.667	44.667	18.667	2.393	2.1568561328445828	6.308296881271907e-09	5.008405402706787e-08		transcript1	
6	Pphln1	XM_040280789.2	XM_078014862.1;XM_078014861.1	71362166	71418117	30.333	30.333	29.0	1.046	44.667	43.0	18.0	2.389	2.1452926444085296	9.180446519499344e-09	7.158562464609607e-08	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_078014862.1;XM_078014861.1	71362206	71418117	30.333	30.333	29.0	1.046	44.667	43.0	18.0	2.389	2.1452926444085296	9.180446519499344e-09	7.158562464609607e-08	transcript1		
6	Pphln1	XM_005324841.4	XM_078014862.1;XM_078014861.1	71362216	71418117	30.333	30.333	29.0	1.046	44.667	43.0	18.0	2.389	2.1452926444085296	9.180446519499344e-09	7.158562464609607e-08	transcript1		
6	Pphln1	XM_040280791.2	XM_040280796.2	71362173	71418034	30.333	30.333	28.667	1.058	44.667	44.667	18.667	2.393	2.1333565001474404	9.881609118143576e-09	7.61465173221652e-08	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_040280796.2	71362188	71418034	30.333	30.333	28.667	1.058	44.667	44.667	18.667	2.393	2.1333565001474404	9.881609118143576e-09	7.61465173221652e-08	transcript1	transcript1	
6	Pphln1	XM_040280789.2	XM_013358489.4	71362166	71418151	30.333	30.333	28.667	1.058	44.667	43.0	17.667	2.434	2.1474451717045078	1.013241248369092e-08	7.67252043562723e-08	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_013358489.4	71362206	71418151	30.333	30.333	28.667	1.058	44.667	43.0	17.667	2.434	2.1474451717045078	1.013241248369092e-08	7.67252043562723e-08	transcript1		
6	Pphln1	XM_005324841.4	XM_013358489.4	71362216	71418151	30.333	30.333	28.667	1.058	44.667	43.0	17.667	2.434	2.1474451717045078	1.013241248369092e-08	7.67252043562723e-08	transcript1		
12	Ugp2	XM_013357188.4	XM_005322063.5	69836593	69837993	220.333	220.0	39.333	5.593	331.333	330.333	35.0	9.438	1.6571710719537847	1.0383499186510069e-08	7.772790819616108e-08			
12	Ugp2	XM_013357188.4	XM_013357189.4	69836593	69838058	220.333	220.0	39.333	5.593	331.333	330.333	35.0	9.438	1.6571710719537847	1.0383499186510069e-08	7.772790819616108e-08			
8	LOC101965332	XM_040283236.2	XM_005342418.5	45563786	45604327	101.0	28.667	101.0	0.284	60.333	29.333	60.333	0.486	1.9197875965480307	1.0631402063856634e-08	7.868438815622707e-08	transcript2	transcript2	
10	Prox1	XM_021732998.3	XM_078022798.1	41104454	41107000	97.333	21.0	67.333	0.312	105.333	27.667	44.667	0.619	2.077965859562822	1.1644274946266948e-08	8.569663022252642e-08			
6	Pphln1	XM_005324843.4	XM_040280796.2	71362214	71418034	30.333	30.333	28.667	1.058	44.667	44.333	18.667	2.375	2.1170370058683	1.4296045846091456e-08	1.040434447687767e-07	transcript1		
6	Spata13	XM_078015687.1	XM_078015681.1	119732520	119754955	24.333	24.333	20.0	1.217	26.333	13.667	25.333	0.539	0.4006284964145334	1.8670725955971304e-08	1.3513066852111826e-07	transcript1		
6	Pphln1	XM_040280789.2	XM_078014867.1	71362166	71418118	30.333	30.333	28.667	1.058	44.667	43.0	18.0	2.389	2.113770126046518	1.9119371527494546e-08	1.3612161250553182e-07	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_078014867.1	71362206	71418118	30.333	30.333	28.667	1.058	44.667	43.0	18.0	2.389	2.113770126046518	1.9119371527494546e-08	1.3612161250553182e-07	transcript1		
6	Pphln1	XM_005324841.4	XM_078014867.1	71362216	71418118	30.333	30.333	28.667	1.058	44.667	43.0	18.0	2.389	2.113770126046518	1.9119371527494546e-08	1.3612161250553182e-07	transcript1		
12	Lpin1	XM_078029650.1	XM_078029648.1	112986226	112987555	143.333	35.667	143.0	0.249	126.0	19.0	126.0	0.151	0.567626202904207	3.136572385007433e-08	2.2090913034192137e-07		transcript2	
9	Noct	XM_078022125.1	XM_078022124.1	133725956	133733324	92.667	29.333	92.667	0.317	40.0	5.0	40.0	0.125	0.3942034226730742	3.172220029783466e-08	2.222250395195904e-07	transcript2	transcript2	
4	Slc25a25	XM_021723578.3	XM_021723580.3;XM_005321015.4	203098544	203123958	200.333	51.333	200.333	0.256	224.333	41.333	224.333	0.184	0.6397834538877251	3.321436542642856e-08	2.314405250458586e-07	transcript2	transcript2	
9	Noct	XM_078022125.1	XM_078022123.1	133725956	133733140	92.667	29.333	92.667	0.317	40.0	5.0	39.667	0.126	0.3967995181965539	4.104926398819794e-08	2.84521353568991e-07	transcript2		
5	LOC144377930	XR_013439245.1	XM_078050784.1	114387181	114391353	61.0	35.667	61.0	0.585	79.667	22.333	79.667	0.28	0.5382095773072024	4.9790694369737333e-08	3.395810999345729e-07	transcript2	transcript2	
x	Morf4l2	XM_005323406.5;XM_005323403.4	XM_005323404.5;XM_005323402.4	43945939	43947207	91.667	25.0	91.667	0.273	80.0	38.0	80.0	0.475	1.7497946900921828	5.002988724226914e-08	3.395810999345729e-07	transcript2	transcript2	
9	Sh3d19	XM_078022037.1;XM_078022038.1	XM_078022042.1	123879743	123964674	33.333	21.667	33.0	0.657	17.333	17.333	9.333	1.857	2.517353948441627	5.2871494817191086e-08	3.570188567552594e-07		transcript1	
4	Slc25a25	XM_005321011.4	XM_021723580.3;XM_005321015.4	203098546	203123958	200.333	51.333	200.333	0.256	224.333	41.667	224.333	0.186	0.6449061221272548	5.525456572600742e-08	3.711973389798447e-07	transcript2	transcript2	
15	Sphk2	XM_021734149.3	XM_013363497.4	7357292	7360074	39.0	24.333	38.667	0.629	32.333	8.667	32.333	0.268	0.4039733637292695	5.658621723681642e-08	3.78203798878722e-07		transcript2	
6	Pphln1	XM_040280789.2	XM_040280796.2	71362166	71418034	30.333	30.333	28.667	1.058	44.667	43.0	18.667	2.304	2.050181612826714	6.35976579711713e-08	4.16564659711172e-07	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_040280796.2	71362206	71418034	30.333	30.333	28.667	1.058	44.667	43.0	18.667	2.304	2.050181612826714	6.35976579711713e-08	4.16564659711172e-07	transcript1		
6	Pphln1	XM_005324841.4	XM_040280796.2	71362216	71418034	30.333	30.333	28.667	1.058	44.667	43.0	18.667	2.304	2.050181612826714	6.35976579711713e-08	4.16564659711172e-07	transcript1		
15	Sphk2	XM_021734149.3	XM_005336633.5	7357292	7360240	39.0	24.333	39.0	0.624	32.333	8.667	32.333	0.268	0.406320646955387	6.861865470749945e-08	4.4721610779514563e-07	transcript2	transcript2	
15	Kifc3	XM_021721494.3;XM_021721491.3;XM_078032393.1;XM_078032395.1;XM_078032394.1;XM_078032391.1;XM_078032392.1;XM_078032389.1;XM_078032390.1	XM_078032397.1	36063230	36102917	44.333	42.667	21.667	1.969	48.333	39.667	6.667	5.95	2.544280229019805	7.164218820018e-08	4.64610230407108e-07			
9	Sh3d19	XM_078022043.1	XM_078022042.1	123879744	123964674	33.333	22.0	33.0	0.667	17.333	17.333	9.333	1.857	2.490924194736237	7.523019830872941e-08	4.854756639627366e-07		transcript1	
9	Sh3d19	XM_078022039.1	XM_040293198.2	123879742	123964671	33.333	22.0	33.333	0.66	17.333	17.0	9.333	1.821	2.483032482303217	8.778720914120765e-08	5.609816779267415e-07	transcript2		
15	Kifc3	XM_078032398.1	XM_078032397.1	36063171	36102917	44.333	42.667	21.667	1.969	48.333	39.667	6.667	5.95	2.522097371035157	8.905267732557821e-08	5.663058606626577e-07			
3	Col18a1	XM_040287141.2	XM_040287136.2	215571780	215585260	61.667	22.0	61.667	0.357	87.333	14.333	87.333	0.164	0.49050712405510044	1.1061499686096146e-07	6.900268851802835e-07	transcript2	transcript2	
9	Sh3d19	XM_078022039.1	XM_040293199.2	123879742	123964672	33.333	22.0	33.333	0.66	17.333	17.0	9.333	1.821	2.4652144558697717	1.1493129552251801e-07	7.10188665728767e-07	transcript2		
3	Col18a1	XM_040287141.2	XM_040287138.2	215571780	215585263	61.667	22.0	61.333	0.359	87.333	14.333	86.667	0.165	0.491257287338706	1.2187176848691543e-07	7.495399845908884e-07			
1	Ndst1	XM_005324156.4	XM_078047814.1	129995858	129998050	88.0	88.0	36.0	2.444	42.333	42.333	35.0	1.21	0.5686394986265281	1.2483321806958144e-07	7.641659610801482e-07	transcript1	transcript1	
