Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
279	13	98140710	98142950	98141678	N	NA	NA	NA	NA	NA	NA	LOC120886504	342910
280	13	98932470	98934649	98932959	N	NA	NA	NA	NA	NA	NA	LOC144370071	104643
281	13	98968842	98974210	98972347	N	NA	NA	NA	NA	NA	NA	LOC144370071	65082
282	14	13356742	13357777	13357364	N	NA	NA	NA	NA	NA	NA	Dok2	51865
283	14	14585026	14585843	14585453	N	NA	NA	NA	NA	NA	NA	Atp6v1b2	193317
284	14	14858672	14859961	14859811	N	NA	NA	NA	NA	NA	NA	Atp6v1b2	79512
285	14	18204544	18204821	18204715	N	NA	Tmem192	NA	NA	NA	NA	Tmem192	7121
286	14	33605273	33606768	33605930	N	NA	NA	NA	NA	NA	NA	Irf2	204282
287	14	34119052	34121029	34120028	N	NA	Acsl1	NA	NA	NA	NA	Acsl1	26501
288	14	34146130	34153613	34147898,34152358	N,N	NA;NA	NA	NA	NA	NA	NA	Acsl1	53579
289	14	35806490	35808096	35807201	N	NA	NA	NA	NA	NA	NA	Fat1	160317
290	14	39058380	39061510	39060585	N	NA	NA	NA	NA	NA	NA	LOC110598706	137026
291	14	39074488	39076380	39075371	N	NA	NA	NA	NA	NA	NA	LOC110598706	122156
292	14	39083529	39085317	39084321	N	NA	NA	NA	NA	NA	NA	LOC110598706	113219
293	14	39098333	39100343	39099536	N	NA	NA	NA	NA	NA	NA	LOC110598706	98193
294	14	49254065	49256598	49255229	N	NA	NA	NA	NA	NA	NA	LOC144370389	1726875
295	14	51036700	51038349	51037491	N	NA	NA	NA	NA	NA	NA	LOC144370389	53227
296	14	51648294	51649771	51648951	N	NA	NA	NA	NA	NA	NA	LOC144370405	113613
297	14	5698196	5699943	5698822	N	NA	Ctsb	NA	NA	NA	NA	Ctsb	33068
298	14	5925526	5928854	5927835	N	NA	NA	NA	NA	NA	NA	Gata4	65867
299	14	5939682	5943882	5940571	N	NA	NA	NA	NA	NA	NA	Gata4	80023
300	14	5946607	5949107	5947441	N	NA	NA	NA	NA	NA	NA	Gata4	86948
301	14	64901901	64905639	64903887	N	NA	Tcim	NA	NA	NA	NA	Tcim	34804
302	14	65058327	65059600	65059158	N	NA	NA	NA	NA	NA	NA	Tcim	191230
303	14	66220438	66221990	66221022	N	NA	Gpat4	NA	NA	NA	NA	Gpat4	14348
304	14	70223797	70246799	70245649	N	NA	Ppp1r3b	NA	NA	NA	NA	Ppp1r3b	38348
305	14	70353271	70354905	70353985	N	NA	NA	NA	NA	NA	NA	Ppp1r3b	68124
306	14	70441767	70444381	70443134	N	NA	NA	NA	NA	NA	NA	Ppp1r3b	156620
307	14	7324481	7325917	7324811	N	NA	Kif13b	NA	NA	NA	NA	Kif13b	12529
308	14	9580078	9582153	9581446	N	NA	NA	NA	NA	NA	NA	Dpysl2	92818
309	14	9924461	9925962	9924891	N	NA	Ppp2r2a	NA	NA	NA	NA	Ppp2r2a	8205
310	15	1136072	1137862	1136983	N	NA	NA	NA	NA	NA	NA	Mzf1	88595
311	15	13074510	13077260	13075588	N	NA	LOC101958133,LOC101959274	NA	NA	NA	NA	LOC101959274	10842
312	15	13316581	13321053	13319965	N	NA	LOC144370812,LOC144370813	NA	NA	NA	NA	LOC144370812	20991
313	15	19219780	19222690	19221812	N	NA	Cebpa,LOC120888030,Lrp3	NA	NA	NA	NA	Lrp3	41391
314	15	22962537	22963513	22962959	N	NA	NA	NA	NA	NA	NA	Uqcrfs1	264581
315	15	27537605	27538764	27538333	N	NA	LOC144370843	NA	NA	NA	NA	LOC144370843	19876
316	15	30669447	30670652	30669950	N	NA	NA	NA	NA	NA	NA	LOC144371065	65753
317	15	30688364	30692881	30689564,30691677	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144371065	84670
318	15	31683871	31685580	31684882	N	NA	Tox3	NA	NA	NA	NA	Tox3	27309
319	15	33219931	33221376	33220627	N	NA	NA	NA	NA	NA	NA	Fto	630829
320	15	36742610	36759012	36743850,36749895	N,N	NA;NA	Got2,Slc38a7	NA	NA	NA	NA	Got2	7911
321	15	48460747	48466640	48461945,48464906,48465931	N,N,N	NA;NA;NA	LOC120887963,Marveld3,Tat	NA	NA	NA	NA	Tat	3320
322	15	48539574	48546156	48540310	N	NA	Znf23	NA	NA	NA	NA	Znf23	14583
323	15	53940089	53942921	53941231,53942561	N,N	NA;NA	NA	NA	NA	NA	NA	LOC106145435	138212
324	15	54360407	54362137	54361275	N	NA	NA	NA	NA	NA	NA	Cdyl2	410484
325	15	54366189	54368476	54367241	N	NA	NA	NA	NA	NA	NA	Cdyl2	404145
326	15	55684149	55687748	55685846	N	NA	Hsd17b2,Sdr42e1	NA	NA	NA	NA	Hsd17b2	6614
327	15	9952765	9955508	9953915	N	NA	NA	NA	NA	NA	NA	Pglyrp1	194259
328	16	19103282	19105474	19104410	N	NA	NA	NA	NA	NA	NA	LOC144371395	844414
329	16	19423363	19426577	19424093	N	NA	NA	NA	NA	NA	NA	LOC144371395	1164495
330	16	21747900	21749237	21748197	N	NA	NA	NA	NA	NA	NA	LOC144371494	513622
331	16	25619607	25621166	25620267	N	NA	NA	NA	NA	NA	NA	LOC144371494	4385329
332	16	32117027	32117476	32117475	N	NA	NA	NA	NA	NA	NA	LOC101968204	3797925
333	16	37101214	37110579	37106896,37108803	N,N	NA;NA	NA	NA	NA	NA	NA	Acad9	58866
334	16	45471255	45472697	45472185	N	NA	Bhlhe40	NA	NA	NA	NA	Bhlhe40	49091
335	16	50777537	50779158	50778626	N	NA	NA	NA	NA	NA	NA	Pdzrn3	156043
336	16	50890391	50893351	50891589,50893267	N,N	NA;NA	Pdzrn3	NA	NA	NA	NA	Pdzrn3	41850
337	16	51853103	51857159	51853741	N	NA	NA	NA	NA	NA	NA	LOC144371191	62002
338	16	51956939	51958929	51957867	N	NA	LOC144371191	NA	NA	NA	NA	LOC144371191	37778
339	16	52128634	52145542	52130121,52143727	N,N	NA;NA	Foxp1,LOC110598950	NA	NA	NA	NA	LOC110598950	36922
340	16	6192467	6193962	6193005	N	NA	NA	NA	NA	NA	NA	LOC144371476	8921234
341	16	7316933	7318732	7317987	N	NA	NA	NA	NA	NA	NA	LOC144371476	7796464
342	2	114525046	114526549	114525688	N	NA	NA	NA	NA	NA	NA	Castor1	1006394
343	2	120919448	120920735	120920290	N	NA	NA	NA	NA	NA	NA	Mtmr3	1295142
344	2	130061455	130063252	130062297	N	NA	NA	NA	NA	NA	NA	Tns3	299521
345	2	148561414	148581584	148580179	N	NA	NA	NA	NA	NA	NA	Snx10	178920
346	2	148587101	148589307	148588198	N	NA	NA	NA	NA	NA	NA	Snx10	171197
347	2	150337127	150354160	150338227,150341276	N,N	NA;NA	Pals2	NA	NA	NA	NA	Pals2	47607
348	2	150382421	150386089	150383169	N	NA	NA	NA	NA	NA	NA	Pals2	92901
349	2	176549700	176552223	176550657	N	NA	LOC144375409,Sypl1	NA	NA	NA	NA	Sypl1	48362
350	2	176663712	176665801	176665178	N	NA	Nampt	NA	NA	NA	NA	Nampt	13450
351	2	176871254	176874082	176873154	N	NA	NA	NA	NA	NA	NA	Ccdc71l	148861
352	2	176911008	176912838	176911912	N	NA	NA	NA	NA	NA	NA	Ccdc71l	110105
353	2	182685937	182687707	182686708	N	NA	Wasl	NA	NA	NA	NA	Wasl	34435
354	2	198362317	198364836	198363302	N	NA	Slc25a13	NA	NA	NA	NA	Slc25a13	3989
355	2	199026038	199029238	199028029	N	NA	Pdk4	NA	NA	NA	NA	Pdk4	10959
356	2	213223279	213226021	213225150	N	NA	LOC101961272	NA	NA	NA	NA	LOC101961272	6206
357	2	22124800	22126938	22125873	N	NA	LOC144369767	NA	NA	NA	NA	LOC144369767	6864
358	2	225686309	225689418	225687171,225687865	N,N	NA;NA	Tmem176b	NA	NA	NA	NA	Tmem176b	32248
359	2	227041088	227046209	227041892	N	NA	NA	NA	NA	NA	NA	Cct8l2	71316
360	2	229041267	229043634	229042810	N	NA	NA	NA	NA	NA	NA	Insig1	57253
361	2	229071635	229075086	229073294	N	NA	Insig1	NA	NA	NA	NA	Insig1	25801
362	2	229090658	229096229	229092846,229095678	N,N	NA;NA	Insig1	NA	NA	NA	NA	Insig1	4658
363	2	230345490	230347873	230345962	N	NA	Lmbr1,Nom1	NA	NA	NA	NA	Nom1	16758
364	2	232522265	232524235	232523862	N	NA	NA	NA	NA	NA	NA	Dync2i1	591476
365	2	232572292	232576430	232573518	N	NA	NA	NA	NA	NA	NA	Dync2i1	641503
366	2	2699764	2701277	2700205	N	NA	Hdgfl2,Plin4,Plin5,Ubxn6	NA	NA	NA	NA	Hdgfl2	2111
367	2	28984515	28985541	28985144	N	NA	Cmtm8	NA	NA	NA	NA	Cmtm8	24887
368	2	37029958	37032065	37031152	N	NA	NA	NA	NA	NA	NA	LOC101971161	289004
369	2	39410819	39411484	39411143	N	NA	Kat2b	NA	NA	NA	NA	Kat2b	14795
370	2	42102659	42104955	42104265	N	NA	Plcl2	NA	NA	NA	NA	Plcl2	41207
371	2	42105614	42106719	42105844	N	NA	Plcl2	NA	NA	NA	NA	Plcl2	44162
372	2	47780285	47781516	47780934	N	NA	Rft1	NA	NA	NA	NA	Rft1	29026
373	2	49697548	49699145	49698136	N	NA	NA	NA	NA	NA	NA	LOC144375078	510989
374	2	50165950	50168197	50167032	N	NA	NA	NA	NA	NA	NA	LOC144375078	979391
375	2	50169381	50172294	50170854	N	NA	NA	NA	NA	NA	NA	LOC144375078	982822
376	2	56193172	56194206	56193865	N	NA	Magi1	NA	NA	NA	NA	Magi1	12651
377	2	56203657	56208668	56205408,56207473	N,N	NA;NA	Magi1	NA	NA	NA	NA	Magi1	23136
378	2	56720381	56722044	56720981	N	NA	NA	NA	NA	NA	NA	Lrig1	99807
379	2	56851410	56852759	56852542	N	NA	NA	NA	NA	NA	NA	Lrig1	230836
380	2	58674168	58676655	58675722	N	NA	NA	NA	NA	NA	NA	LOC101969744	480636
381	2	58775516	58957080	58776167,58778137,58782517,58785187,58797851,58816419	N,N,N,N,N,N	NA;NA;NA;NA;NA;NA	NA	NA	NA	NA	NA	LOC101969744	581984
382	2	68525567	68541175	68539572	N	NA	NA	NA	NA	NA	NA	LOC144375136	284524
383	2	74519129	74520426	74519890	N	NA	NA	NA	NA	NA	NA	Bcr	201134
384	2	82819208	82824317	82819788	N	NA	Pebp1,Trafd1	NA	NA	NA	NA	Trafd1	9264
385	2	84062391	84090919	84063804	N	NA	LOC101963847	NA	NA	NA	NA	LOC101963847	32321
386	2	87360888	87362648	87361765	N	NA	NA	NA	NA	NA	NA	LOC120891715	127033
387	2	87454780	87461219	87458126,87460098	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144375214	89924
388	2	88648815	88650712	88649243	N	NA	NA	NA	NA	NA	NA	Spring1	155941
389	2	90730178	90731929	90730582	N	NA	Cux2	NA	NA	NA	NA	Cux2	23915
390	2	90838041	90839763	90838896	N	NA	LOC144375238,Ppp1cc	NA	NA	NA	NA	LOC144375238	40669
391	2	90993377	90995206	90994429	N	NA	Pptc7	NA	NA	NA	NA	Pptc7	5904
392	2	93912255	93914539	93913823	N	NA	LOC120891372,LOC144375266,LOC144375267	NA	NA	NA	NA	LOC144375266	27269
393	3	100372913	100374210	100373738	N	NA	NA	NA	NA	NA	NA	Mbnl1	81897
394	3	100507077	100508995	100508389	N	NA	LOC144376299	NA	NA	NA	NA	LOC144376299	30589
395	3	100602134	100603434	100602851	N	NA	NA	NA	NA	NA	NA	LOC144376299	62550
396	3	102198752	102199417	102198824	N	NA	NA	NA	NA	NA	NA	Tsc22d2	92776
397	3	102214607	102215853	102215324	N	NA	NA	NA	NA	NA	NA	Tsc22d2	108631
398	3	102217402	102219008	102218184	N	NA	NA	NA	NA	NA	NA	Tsc22d2	111426
399	3	102220458	102222074	102220959	N	NA	NA	NA	NA	NA	NA	Tsc22d2	114482
400	3	102230621	102232830	102231958	N	NA	NA	NA	NA	NA	NA	Tsc22d2	124645
401	3	105686648	105693365	105692281	N	NA	NA	NA	NA	NA	NA	Ift80	293237
402	3	10703183	10704997	10703977	N	NA	LOC144375996	NA	NA	NA	NA	LOC144375996	45290
403	3	10954574	10955513	10954949	N	NA	LOC101961636	NA	NA	NA	NA	LOC101961636	10491
404	3	121653536	121655548	121654242	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	175422
405	3	121711362	121715587	121712917	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	233248
406	3	121722767	121725331	121723735	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	244653
407	3	121727220	121730939	121729633	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	249106
408	3	121907775	121918392	121909767,121912076	N,N	NA;NA	NA	NA	NA	NA	NA	Tbl1xr1	429661
409	3	121927870	121933245	121928985	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	449756
410	3	12617450	12618506	12617720	N	NA	Apoh,Prkca	NA	NA	NA	NA	Apoh	4899
411	3	12620649	12622085	12621634	N	NA	Apoh,Prkca	NA	NA	NA	NA	Apoh	8098
412	3	138827198	138828741	138827614	N	NA	Atp13a3	NA	NA	NA	NA	Atp13a3	10394
413	3	139696122	139765838	139765331	N	NA	NA	NA	NA	NA	NA	LOC144375737	191095
414	3	142262752	142264002	142263542	N	NA	NA	NA	NA	NA	NA	Dlg1	55341
415	3	145797645	145798626	145798321	N	NA	Dtx3l,LOC101962583,Parp9	NA	NA	NA	NA	LOC101962583	31325
416	3	158722529	158723930	158723205	N	NA	NA	NA	NA	NA	NA	Cd47	106553
417	3	159214590	159219363	159216114	N	NA	NA	NA	NA	NA	NA	Bbx	83844
418	3	162654013	162656313	162655152	N	NA	NA	NA	NA	NA	NA	Alcam	715019
419	3	164608174	164610668	164609933	N	NA	NA	NA	NA	NA	NA	Nfkbiz	305156
420	3	171148046	171149083	171148860	N	NA	NA	NA	NA	NA	NA	Nsun3	412403
421	3	176374938	176376209	176376098	N	NA	NA	NA	NA	NA	NA	C3H3orf38	2768867
422	3	180493113	180501056	180500380	N	NA	NA	NA	NA	NA	NA	Chmp2b	612736
423	3	190464155	190466312	190465597	N	NA	NA	NA	NA	NA	NA	Nrip1	157088
424	3	19213067	19215612	19214336	N	NA	Dhx8	NA	NA	NA	NA	Dhx8	18392
425	3	19223592	19226588	19224981	N	NA	Arl4d,Dhx8	NA	NA	NA	NA	Dhx8	28917
426	3	19229507	19230781	19230259	N	NA	Arl4d,Dhx8	NA	NA	NA	NA	Dhx8	34832
427	3	192589882	192591526	192590642	N	NA	Cxadr	NA	NA	NA	NA	Cxadr	28312
428	3	192796812	192799015	192798459	N	NA	NA	NA	NA	NA	NA	C3H21orf91	70096
429	3	19591283	19593615	19592538	N	NA	G6pc1,LOC144375602,LOC144375611	NA	NA	NA	NA	G6pc1	2499
430	3	196466210	196467973	196467233	N	NA	NA	NA	NA	NA	NA	Mrpl39	2803407
431	3	201467398	201469519	201467791	N	NA	NA	NA	NA	NA	NA	Hemk2	512669
432	3	202144773	202146276	202145793	N	NA	Cct8	NA	NA	NA	NA	Cct8	12473
433	3	204662563	204664672	204664019	N	NA	NA	NA	NA	NA	NA	Sod1	62885
434	3	204665601	204673917	204670414,204671983	N,N	NA;NA	NA	NA	NA	NA	NA	Sod1	53640
435	3	204674661	204685889	204676779,204678996	N,N	NA;NA	Sod1	NA	NA	NA	NA	Sod1	41668
436	3	204687102	204696764	204688396,204690495,204692407	N,N,N	NA;NA;NA	Sod1	NA	NA	NA	NA	Sod1	30793
437	3	206158722	206160098	206159622	N	NA	Ifngr2	NA	NA	NA	NA	Ifngr2	14010
438	3	208857462	208858818	208857994	N	NA	Cldn14	NA	NA	NA	NA	Cldn14	48871
439	3	208867314	208871891	208868170	N	NA	NA	NA	NA	NA	NA	Cldn14	58723
440	3	214153453	214176166	214162457,214171446,214173635	N,N,N	NA;NA;NA	Sik1	NA	NA	NA	NA	Sik1	33354
441	3	26276314	26286622	26279030,26281790,26285150	N,N,N	NA;NA;NA	LOC101975192,LOC110597783,Tob1	NA	NA	NA	NA	LOC110597783	16039
442	3	29773646	29775682	29774753	N	NA	Hlf,LOC144376076	NA	NA	NA	NA	Hlf	20861
443	3	36495129	36496449	36495670	N	NA	Hnf1b,LOC144376092	NA	NA	NA	NA	LOC144376092	48810
444	3	44589671	44630127	44590093,44602248,44628986	N,N,N	NA;NA;NA	Rph3al	NA	NA	NA	NA	Rph3al	2792
445	3	46760857	46764918	46763854	N	NA	NA	NA	NA	NA	NA	LOC101959994	291358
446	3	46825434	46830577	46828350	N	NA	NA	NA	NA	NA	NA	LOC101959994	355935
447	3	46857376	46860620	46859330	N	NA	NA	NA	NA	NA	NA	LOC101959994	387877
448	3	48406997	48408355	48408070	N	NA	Ube2g1	NA	NA	NA	NA	Ube2g1	27721
449	3	48700628	48716638	48703174,48715409	N,N	NA;NA	Slc13a5	NA	NA	NA	NA	Slc13a5	5644
450	3	63220018	63221182	63220639	N	NA	Pemt	NA	NA	NA	NA	Pemt	26343
451	3	64113644	64115104	64114109	N	NA	LOC101959776	NA	NA	NA	NA	LOC101959776	3431
452	3	70640378	70643216	70641767	N	NA	NA	NA	NA	NA	NA	LOC101966410	253647
453	3	72826488	72827783	72826983	N	NA	NA	NA	NA	NA	NA	LOC144376241	469243
454	3	72841463	72843716	72842687	N	NA	NA	NA	NA	NA	NA	LOC144376241	453310
455	3	72846279	72847300	72846540	N	NA	NA	NA	NA	NA	NA	LOC144376241	449726
456	3	79738433	79739539	79738923	N	NA	Acp3	NA	NA	NA	NA	Acp3	31198
457	3	8921953	8937211	8933448,8935793	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144375991	184087
458	3	9074031	9076035	9074991	N	NA	NA	NA	NA	NA	NA	LOC144375991	336165
459	3	91811783	91814298	91813515	N	NA	Plscr4	NA	NA	NA	NA	Plscr4	48654
460	3	93740637	93742490	93741478	N	NA	NA	NA	NA	NA	NA	Agtr1	141663
461	3	94402607	94404977	94403899	N	NA	Tm4sf1	NA	NA	NA	NA	Tm4sf1	41088
462	3	94521336	94522758	94522271	N	NA	Tm4sf4	NA	NA	NA	NA	Tm4sf4	3627
463	3	99166377	99175793	99174575	N	NA	NA	NA	NA	NA	NA	Arhgef26	263062
464	4	111827859	111830986	111829911	N	NA	NA	NA	NA	NA	NA	Ets1	87500
465	4	139404558	139406440	139405818	N	NA	NA	NA	NA	NA	NA	Zfand5	169498
466	4	141308070	141363531	141310425,141321240,141323792,141331483,141336703,141340660,141348440,141358432,141362088	N,N,N,N,N,N,N,N,N	NA;NA;NA;NA;NA;NA;NA;NA;NA	Klf9,LOC144377262	NA	NA	NA	NA	LOC144377262	17840
467	4	149761526	149763077	149762355	N	NA	Gldc	NA	NA	NA	NA	Gldc	33249
468	4	155940914	155942757	155941736	N	NA	NA	NA	NA	NA	NA	Mpdz	245906
469	4	162836768	162878123	162868902,162876755	N,N	NA;NA	NA	NA	NA	NA	NA	Mtap	235719
470	4	165131423	165133579	165132677	N	NA	NA	NA	NA	NA	NA	Tusc1	1233419
471	4	166771667	166773561	166772540	N	NA	NA	NA	NA	NA	NA	Tusc1	404669
472	4	177392005	177393851	177392859	N	NA	NA	NA	NA	NA	NA	Xpa	84978
473	4	183453833	183455417	183454268	N	NA	Abca1	NA	NA	NA	NA	Abca1	32193
474	4	183475933	183476767	183476376	N	NA	NA	NA	NA	NA	NA	Abca1	54293
475	4	185291857	185298892	185297459	N	NA	Rad23b	NA	NA	NA	NA	Rad23b	40712
476	4	185300416	185302972	185301539	N	NA	Rad23b	NA	NA	NA	NA	Rad23b	36632
477	4	185608031	185609918	185608689	N	NA	NA	NA	NA	NA	NA	Rad23b	268427
478	4	187170224	187171287	187170884	N	NA	Ptpn3	NA	NA	NA	NA	Ptpn3	16697
479	4	187232192	187234798	187233244	N	NA	NA	NA	NA	NA	NA	Ptpn3	78665
480	4	189188594	189193917	189192596	N	NA	NA	NA	NA	NA	NA	Ugcg	120213
481	4	191400869	191403121	191402058	N	NA	NA	NA	NA	NA	NA	Tmem268	57601
482	4	191411597	191412932	191412227	N	NA	NA	NA	NA	NA	NA	Tmem268	68329
483	4	205573058	205575247	205574359	N	NA	Prrc2b	NA	NA	NA	NA	Prrc2b	14583
484	4	206819483	206820494	206819786	N	NA	Gtf3c5,LOC120889933,Tsc1	NA	NA	NA	NA	Tsc1	15590
485	4	207515022	207516610	207515597	N	NA	LOC144377408	NA	NA	NA	NA	LOC144377408	8231
486	4	207668308	207696391	207672243,207682546,207687260,207691993	N,N,N,N	NA;NA;NA;NA	LOC110599283	NA	NA	NA	NA	LOC110599283	34311
487	4	210603720	210605235	210604344	N	NA	LOC144377480	NA	NA	NA	NA	LOC144377480	47109
488	4	211269	212382	211626	N	NA	LOC144376923,LOC144376924,Pgghg,Psmd13	NA	NA	NA	NA	Pgghg	12816
489	4	30249048	30251938	30250575	N	NA	Abtb2,Cat	NA	NA	NA	NA	Cat	24231
490	4	30768481	30770514	30769494	N	NA	Fbxo3	NA	NA	NA	NA	Fbxo3	15485
491	4	4374424	4382412	4380732	N	NA	NA	NA	NA	NA	NA	Fadd	60755
492	4	52488087	52490779	52489409	N	NA	Ipo7,LOC106144938,Tmem41b	NA	NA	NA	NA	Ipo7	19369
493	4	5394350	5396215	5395622	N	NA	Chka	NA	NA	NA	NA	Chka	2491
494	4	55960819	55993273	55963355,55978032	N,N	NA;NA	NA	NA	NA	NA	NA	Mrpl17	668741
495	4	63436604	63438053	63436975	N	NA	Arrb1,Rps3	NA	NA	NA	NA	Arrb1	9505
496	4	64650625	64653232	64651809	N	NA	Tsku	NA	NA	NA	NA	Tsku	24384
497	4	64664918	64667598	64665799	N	NA	Tsku	NA	NA	NA	NA	Tsku	10018
498	4	8385964	8387357	8386875	N	NA	Dnajc4,Macrod1,Nudt22,Stip1,Trpt1,Vegfb	NA	NA	NA	NA	Macrod1	5806
499	4	83967876	83970771	83968476	N	NA	NA	NA	NA	NA	NA	Jrkl	1572024
500	4	87180843	87182510	87181348	N	NA	Birc3	NA	NA	NA	NA	Birc3	47216
501	4	87509964	87512478	87511171	N	NA	NA	NA	NA	NA	NA	LOC101958300	252130
502	4	9333123	9334199	9333652	N	NA	LOC101978269	NA	NA	NA	NA	LOC101978269	9962
503	4	97391132	97393792	97391886	N	NA	Zbtb16	NA	NA	NA	NA	Zbtb16	19828
504	5	1005715	1006626	1005727	N	NA	NA	NA	NA	NA	NA	LOC144377684	1302784
505	5	105102050	105103664	105103410	N	NA	NA	NA	NA	NA	NA	Sel1l	1758133
506	5	106424115	106426185	106425126	N	NA	NA	NA	NA	NA	NA	Galc	2520668
507	5	110370771	110373179	110371904	N	NA	Foxn3	NA	NA	NA	NA	Foxn3	18626
508	5	110386935	110388275	110387638	N	NA	Foxn3	NA	NA	NA	NA	Foxn3	34790
509	5	110849287	110851186	110850490	N	NA	Psmc1	NA	NA	NA	NA	Psmc1	16877
510	5	111320006	111321909	111321166	N	NA	LOC144377918,Ttc7b	NA	NA	NA	NA	Ttc7b	6173
511	5	114257203	114260147	114259011	N	NA	LOC144377571,LOC144377928,LOC144377929	NA	NA	NA	NA	LOC144377928	2459
512	5	114761346	114772121	114762295,114764500,114768149	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	LOC120886803	164304
513	5	119144848	119146050	119145722	N	NA	LOC144377948,Yy1	NA	NA	NA	NA	Yy1	44310
514	5	119155284	119156620	119156066	N	NA	LOC144377948,Yy1	NA	NA	NA	NA	Yy1	33740
515	5	119166787	119170192	119169137	N	NA	LOC144377948,Yy1	NA	NA	NA	NA	Yy1	20168
516	5	120405461	120407420	120406851	N	NA	NA	NA	NA	NA	NA	LOC144377953	89781
517	5	120433211	120448165	120439834,120442411,120445927,120446665	N,N,N,N	NA;NA;NA;NA	LOC144377953	NA	NA	NA	NA	LOC144377953	49036
518	5	120454138	120469993	120458709,120467514,120469684	N,N,N	NA;NA;NA	LOC144377953,LOC144377954	NA	NA	NA	NA	LOC144377953	27208
519	5	121197533	121199917	121198823	N	NA	NA	NA	NA	NA	NA	Ppp2r5c	60366
520	5	121211450	121212711	121212172	N	NA	LOC144377956,Ppp2r5c	NA	NA	NA	NA	Ppp2r5c	47572
521	5	141838037	141839866	141839067	N	NA	Chd2,LOC144378019	NA	NA	NA	NA	Chd2	32926
522	5	145018514	145020135	145019498	N	NA	NA	NA	NA	NA	NA	Nr2f2	102521
523	5	146437479	146441281	146440244	N	NA	Arrdc4	NA	NA	NA	NA	Arrdc4	46531
524	5	147731674	147733583	147732468	N	NA	NA	NA	NA	NA	NA	Mef2a	63602
525	5	151083964	151088265	151086801	N	NA	NA	NA	NA	NA	NA	LOC120886919	107606
526	5	155076609	155089470	155077798,155086155	N,N	NA;NA	NA	NA	NA	NA	NA	LOC120886165	80413
527	5	155093305	155096394	155094587	N	NA	NA	NA	NA	NA	NA	LOC120886165	97109
528	5	155099179	155105336	155100625	N	NA	NA	NA	NA	NA	NA	LOC120886165	102983
529	5	15705607	15707906	15707155	N	NA	LOC144377517	NA	NA	NA	NA	LOC144377517	22895
530	5	15725423	15727351	15726542	N	NA	LOC144377517	NA	NA	NA	NA	LOC144377517	42711
531	5	16459704	16461763	16460474	N	NA	Smad3	NA	NA	NA	NA	Smad3	12540
532	5	165351915	165352203	165351965	N	NA	NA	NA	NA	NA	NA	Jag1	482847
533	5	170278649	170281075	170279819	N	NA	Shld1	NA	NA	NA	NA	Shld1	24638
534	5	170289155	170291097	170289864	N	NA	Shld1	NA	NA	NA	NA	Shld1	35144
535	5	177839389	177843674	177840808	N	NA	Ahcy,Itch	NA	NA	NA	NA	Ahcy	12116
536	5	180351811	180353419	180352624	N	NA	Blcap	NA	NA	NA	NA	Blcap	39575
537	5	180358770	180359821	180359240	N	NA	Blcap	NA	NA	NA	NA	Blcap	33173
538	5	181909906	181912150	181910838	N	NA	NA	NA	NA	NA	NA	Dhx35	319251
539	5	18265884	18267851	18267067	N	NA	LOC120886319,Plekho2,Rbpms2	NA	NA	NA	NA	Plekho2	4721
540	5	1841404	1842770	1841682	N	NA	NA	NA	NA	NA	NA	LOC144377684	466640
541	5	188166146	188167636	188167119	N	NA	Pmepa1	NA	NA	NA	NA	Pmepa1	2573
542	5	188306554	188311444	188308389,188310897	N,N	NA;NA	LOC144378149,LOC144378151,Pck1	NA	NA	NA	NA	Pck1	17643
543	5	193472467	193474050	193473009	N	NA	LOC144378179,Ptpn1	NA	NA	NA	NA	Ptpn1	6335
544	5	193486220	193488586	193487439	N	NA	LOC144378179,Ptpn1	NA	NA	NA	NA	Ptpn1	20088
545	5	193877947	193880118	193878755	N	NA	Slc9a8	NA	NA	NA	NA	Slc9a8	2341
546	5	19427454	19428947	19428282	N	NA	Usp3	NA	NA	NA	NA	Usp3	21544
547	5	194317923	194318777	194318236	N	NA	Ddx27,Stau1	NA	NA	NA	NA	Stau1	5535
548	5	194319626	194320961	194320323	N	NA	Ddx27,Stau1	NA	NA	NA	NA	Stau1	3351
549	5	194901880	194902798	194902262	N	NA	NA	NA	NA	NA	NA	LOC120886321	362677
550	5	197552977	197554334	197553416	N	NA	NA	NA	NA	NA	NA	Fam217b	97823
551	5	19812898	19814060	19813358	N	NA	Tpm1	NA	NA	NA	NA	Tpm1	18770
552	5	19924282	19925397	19924672	N	NA	NA	NA	NA	NA	NA	Tpm1	130154
553	5	22696046	22697345	22696729	N	NA	Bnip2	NA	NA	NA	NA	Bnip2	45412
554	5	23992179	23998882	23997411	N	NA	NA	NA	NA	NA	NA	Aqp9	103211
555	5	24004380	24005984	24005341	N	NA	NA	NA	NA	NA	NA	Aqp9	96109
