chr	Gene	Transcript1	Transcript2	TSS_transcript1	TSS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
1	Nt5c2	XM_078016181.1	XM_078016314.1	24188875	24230968	176.0	176.0	14.0	12.571	54.333	54.333	28.0	1.94	0.1489360806022777	1.3025498248765012e-63	2.3445896847777023e-62	transcript1	transcript1	
6	Ccdc77	XM_078015513.1	XM_040281213.2;XM_021732147.3	109744862	109755779	93.0	12.667	93.0	0.136	71.667	58.667	71.667	0.819	6.601889599296982	2.98853845416486e-63	5.307644294596791e-62	transcript2	transcript2	
6	Ccdc77	XM_021732148.3;XM_005333965.5	XM_040281213.2;XM_021732147.3	109744903	109755779	93.0	12.667	93.0	0.136	71.667	58.667	71.667	0.819	6.59068574067597	5.152139398802746e-63	9.029802209480602e-62	transcript2	transcript2	
x	Huwe1	XM_040281126.2	XM_021719788.3;XM_078034767.1;XM_078034766.1;XM_040281155.2;XM_078034765.1;XM_021719791.3;XM_021719790.3;XM_021719789.3;XM_021719787.3;XM_021719781.3;XM_040281137.2;XM_021719783.3	80251327	80254291	31.333	17.0	31.0	0.548	48.333	48.0	3.667	13.09	19.883440848899127	1.359643245742425e-60	2.292461776365709e-59			
x	Huwe1	XM_040281126.2	XM_040281199.2;XM_040281188.2	80251327	80254292	31.333	17.0	31.0	0.548	48.333	48.0	3.667	13.09	19.883440848899127	1.359643245742425e-60	2.292461776365709e-59			
x	Huwe1	XM_040281126.2	XM_021719785.3	80251327	80254274	31.333	17.0	31.333	0.543	48.333	48.0	4.0	12.0	18.84460451839583	4.526072399065566e-60	7.442874611796708e-59	transcript2		
7	Myo1b	XM_078017760.1	XM_078017763.1	156833828	156852979	87.667	86.333	69.667	1.239	62.667	15.0	62.667	0.239	0.16583103243159483	8.296088010115257e-60	1.3476084426187222e-58		transcript2	
x	Huwe1	XM_021719784.3	XM_021719788.3;XM_078034767.1;XM_078034766.1;XM_040281155.2;XM_078034765.1;XM_021719791.3;XM_021719790.3;XM_021719789.3;XM_021719787.3;XM_021719781.3;XM_040281137.2;XM_021719783.3	80251694	80254291	31.333	17.667	31.0	0.57	48.333	48.333	3.667	13.181	19.284480702462588	1.3186575734000025e-59	2.0910141521057184e-58		transcript1	
x	Huwe1	XM_021719784.3	XM_040281199.2;XM_040281188.2	80251694	80254292	31.333	17.667	31.0	0.57	48.333	48.333	3.667	13.181	19.284480702462588	1.3186575734000025e-59	2.0910141521057184e-58		transcript1	
14	Bnip3l	XM_078030865.1	XM_005339886.5	9823041	9824948	94.333	6.333	94.333	0.067	44.667	24.667	44.667	0.552	9.501703380679528	2.1196453509910248e-55	3.245250123586259e-54	transcript2	transcript2	
9	LOC110598390	XR_013426132.1	XR_013426134.1	126372041	126374000	282.0	13.0	282.0	0.046	80.667	29.0	80.667	0.36	6.275388094908728	1.4735453650386407e-54	2.230411847990306e-53	transcript2	transcript2	
12	Lpin1	XM_040271299.2	XM_078029648.1	112979353	112987555	143.333	23.333	143.0	0.163	45.667	31.0	35.667	0.869	5.156062121949123	1.2446828942348345e-52	1.862828781034606e-51			
1	Clk4	XM_040271952.2	XM_013363124.4	157646064	157650575	108.333	108.333	7.333	14.773	47.667	47.333	26.333	1.797	0.12224422877955858	1.365492109109848e-50	2.020928321482575e-49	transcript1		
14	Bnip3l	XM_078030865.1	XM_013364997.4	9823041	9824268	94.333	6.333	40.0	0.158	44.667	24.667	10.333	2.387	14.245810911526	3.075741133837024e-50	4.4052550433020606e-49			
10	Por	XM_021728578.3	XM_013360067.2	117364543	117390808	125.333	17.667	125.333	0.141	46.333	37.0	45.667	0.81	5.2346147974687325	3.4725421134126886e-50	4.920666058580533e-49	transcript2		
1	Clk4	XM_005335727.4	XM_013363124.4	157646058	157650575	108.333	107.667	7.333	14.683	47.667	47.667	26.333	1.81	0.12374940679429236	5.801979530472319e-50	8.134986036409608e-49		transcript1	
10	Nsun6	XM_040278358.2;XM_078023346.1	XM_078023345.1	84486150	84491750	59.333	59.333	14.0	4.238	33.667	16.667	33.333	0.5	0.125677745478372	6.699238705337427e-50	9.295193703655679e-49	transcript1		
10	Por	XM_021728578.3	XM_021728577.3	117364543	117390811	125.333	17.667	125.333	0.141	46.333	37.0	46.333	0.799	5.169828816245247	1.7841586353764295e-49	2.4499992807437156e-48	transcript2	transcript2	
3	Zbtb20	XM_078044189.1;XM_078044192.1;XM_078044194.1;XM_078044186.1	XM_078044193.1	152538719	152551009	35.667	35.667	32.0	1.115	52.333	52.333	5.667	9.235	9.480946397108426	8.193497201939547e-48	1.1136467625493343e-46	transcript1	transcript1	
3	Zbtb20	XM_078044189.1;XM_078044192.1;XM_078044194.1;XM_078044186.1	XM_078044188.1	152538719	152551007	35.667	35.667	32.0	1.115	52.333	52.333	5.667	9.235	9.465808445965337	1.5621521631707304e-47	2.10180472862971e-46	transcript1	transcript1	
10	Por	XM_021728579.3	XM_013360067.2	117364169	117390808	125.333	17.667	125.333	0.141	46.333	37.667	45.667	0.825	5.175036183216788	2.274671988178348e-47	3.0298630882535595e-46	transcript2		
3	Zbtb20	XM_078044189.1;XM_078044192.1;XM_078044194.1;XM_078044186.1	XM_078044190.1	152538719	152551010	35.667	35.667	31.667	1.126	52.333	52.333	5.667	9.235	9.381541960194731	3.6418645895158315e-47	4.80293429033177e-46	transcript1	transcript1	
10	Por	XM_021728579.3	XM_021728577.3	117364169	117390811	125.333	17.667	125.333	0.141	46.333	37.667	46.333	0.813	5.109610265829186	1.1388494890132038e-46	1.4872034503584192e-45	transcript2	transcript2	
12	Lpin1	XM_040271299.2	XM_078029649.1	112979353	112987189	143.333	23.333	143.333	0.163	45.667	31.0	39.0	0.795	4.556885330682016	3.4115579692310863e-46	4.411840014578453e-45	transcript2		
5	Zfand6	XM_078049142.1;XM_021728893.3	XM_078049138.1	5389938	5438390	39.667	9.667	39.333	0.246	18.0	18.0	4.333	4.154	16.656755704786452	1.6091942537483096e-45	2.0610064865314888e-44		transcript1	
10	Dhtkd1	XM_040277270.2;XM_040277268.2	XM_078023226.1	76446046	76461247	150.333	77.0	150.333	0.512	99.333	11.0	99.333	0.111	0.20891975506561825	3.1859258926145594e-45	4.0415745609167555e-44	transcript2	transcript2	
10	Dhtkd1	XM_040277270.2;XM_040277268.2	XM_005320275.5	76446046	76461253	150.333	77.0	150.333	0.512	99.333	11.0	98.667	0.111	0.21018217863609867	8.180640763386803e-45	1.027982405361436e-43	transcript2		
3	Zbtb20	XM_078044182.1;XM_078044180.1;XM_078044181.1;XM_078044183.1;XM_078044187.1;XM_078044199.1;XM_040270325.2;XM_078044177.1;XM_013359701.4;XM_078044179.1;XM_013359702.4;XM_013359705.4	XM_078044193.1	152172108	152551009	35.667	24.0	32.0	0.75	52.333	38.333	5.667	6.764	10.22857249984836	2.8429935234092604e-44	3.5391283861505938e-43			
3	Zbtb20	XM_078044182.1;XM_078044180.1;XM_078044181.1;XM_078044183.1;XM_078044187.1;XM_078044199.1;XM_040270325.2;XM_078044177.1;XM_013359701.4;XM_078044179.1;XM_013359702.4;XM_013359705.4	XM_078044188.1	152172108	152551007	35.667	24.0	32.0	0.75	52.333	38.333	5.667	6.764	10.222668564404549	4.2546353723800545e-44	5.2473836259354e-43			
1	Arrdc3	XM_040272454.2	XM_005315682.5	99826753	99827756	89.0	55.667	89.0	0.625	77.667	4.667	77.667	0.06	0.1279618356510073	5.569859073697929e-44	6.7445929874233105e-43	transcript2	transcript2	
1	Arrdc3	XM_040272454.2	XR_013437182.1	99826753	99827836	89.0	55.667	89.0	0.625	77.667	4.667	77.667	0.06	0.1279618356510073	5.569859073697929e-44	6.7445929874233105e-43	transcript2	transcript2	
3	Zbtb20	XM_078044182.1;XM_078044180.1;XM_078044181.1;XM_078044183.1;XM_078044187.1;XM_078044199.1;XM_040270325.2;XM_078044177.1;XM_013359701.4;XM_078044179.1;XM_013359702.4;XM_013359705.4	XM_078044190.1	152172108	152551010	35.667	24.0	31.667	0.758	52.333	38.333	5.667	6.764	10.126357421224279	9.936985684236673e-44	1.1924382821084008e-42			
3	Zbtb20	XM_078044200.1	XM_078044193.1	152172106	152551009	35.667	23.667	32.0	0.74	52.333	37.667	5.667	6.647	10.129280082750565	1.1624397516152015e-43	1.3824729903137932e-42			
3	Zbtb20	XM_078044200.1	XM_078044188.1	152172106	152551007	35.667	23.667	32.0	0.74	52.333	37.667	5.667	6.647	10.123600932314673	1.7213374863703514e-43	2.0290456034029273e-42			
3	Zbtb20	XM_078044200.1	XM_078044190.1	152172106	152551010	35.667	23.667	31.667	0.747	52.333	37.667	5.667	6.647	10.028075206386069	3.9996949922751475e-43	4.673327833079383e-42			
3	Bbx	XM_078044290.1	XM_078044282.1	159058778	159128844	74.0	11.0	22.0	0.5	49.0	49.0	11.0	4.455	9.060354194757561	1.703207613582695e-42	1.9727587315583912e-41		transcript1	
2	Dynll1	XM_005336807.4	XM_005336808.5;XM_078038997.1	80938664	80969057	292.333	292.333	42.0	6.96	36.667	36.667	23.333	1.571	0.2344139680162111	3.270018285673733e-42	3.754883065963287e-41	transcript1	transcript1	
5	Sin3a	XM_040275241.2	XM_040275243.2	9230180	9234607	55.333	55.0	35.0	1.571	69.0	69.0	7.333	9.41	7.099292253624432	3.5727017014336316e-42	4.067383475478288e-41		transcript1	
5	Sin3a	XM_040275242.2	XM_040275243.2	9230191	9234607	55.333	55.333	35.0	1.581	69.0	69.0	7.333	9.41	7.043000151300706	7.127814733475902e-42	8.045973919482967e-41	transcript1	transcript1	
6	Mbnl2	XM_040281665.2	XM_078016231.1	187149888	187185303	75.333	75.333	74.333	1.013	32.667	32.667	4.667	7.0	8.179963402280746	1.8403406514584765e-41	2.0092899571661397e-40	transcript1	transcript1	
6	Mbnl2	XM_013360597.4;XM_021729891.3;XM_040281660.2	XM_078016231.1	187149893	187185303	75.333	75.333	74.333	1.013	32.667	32.667	4.667	7.0	8.179963402280746	1.8403406514584765e-41	2.0092899571661397e-40	transcript1	transcript1	
6	Mbnl2	XM_005317026.5;XM_013360598.4	XM_078016231.1	187149894	187185303	75.333	75.333	74.333	1.013	32.667	32.667	4.667	7.0	8.179963402280746	1.8403406514584765e-41	2.0092899571661397e-40	transcript1	transcript1	
3	Bbx	XM_078044287.1;XM_078044289.1	XM_078044282.1	159058566	159128844	74.0	11.333	22.0	0.515	49.0	48.667	11.0	4.424	8.733634195368515	2.5692798860254677e-41	2.759903877569293e-40			
3	Bbx	XM_078044288.1	XM_078044282.1	159058780	159128844	74.0	11.333	22.0	0.515	49.0	48.667	11.0	4.424	8.733634195368515	2.5692798860254677e-41	2.759903877569293e-40			
6	Mbnl2	XM_040281666.2	XM_078016231.1	187149890	187185303	75.333	75.333	74.333	1.013	32.667	32.333	4.667	6.928	8.09818387993717	5.479947030701284e-41	5.7930868610270715e-40	transcript1		
6	Mbnl2	XM_005317027.5;XM_005317025.5;XM_013360606.4;XM_005317028.4	XM_078016231.1	187149895	187185303	75.333	75.333	74.333	1.013	32.667	32.333	4.667	6.928	8.09818387993717	5.479947030701284e-41	5.7930868610270715e-40	transcript1		
6	Mbnl2	XM_040281665.2	XM_078016232.1	187149888	187185337	75.333	75.333	75.0	1.004	32.667	32.667	5.0	6.533	7.6931157988956445	2.1202788568160436e-40	2.189311191689124e-39	transcript1	transcript1	
6	Mbnl2	XM_013360597.4;XM_021729891.3;XM_040281660.2	XM_078016232.1	187149893	187185337	75.333	75.333	75.0	1.004	32.667	32.667	5.0	6.533	7.6931157988956445	2.1202788568160436e-40	2.189311191689124e-39	transcript1	transcript1	
6	Mbnl2	XM_005317026.5;XM_013360598.4	XM_078016232.1	187149894	187185337	75.333	75.333	75.0	1.004	32.667	32.667	5.0	6.533	7.6931157988956445	2.1202788568160436e-40	2.189311191689124e-39	transcript1	transcript1	
6	Mbnl2	XM_040281666.2	XM_078016232.1	187149890	187185337	75.333	75.333	75.0	1.004	32.667	32.333	5.0	6.467	7.6172259353530105	6.270951302404935e-40	6.376264988399522e-39	transcript1		
6	Mbnl2	XM_005317027.5;XM_005317025.5;XM_013360606.4;XM_005317028.4	XM_078016232.1	187149895	187185337	75.333	75.333	75.0	1.004	32.667	32.333	5.0	6.467	7.6172259353530105	6.270951302404935e-40	6.376264988399522e-39	transcript1		
13	Wdr7	XM_078029968.1	XM_040272677.2	18018180	18029103	74.667	23.0	74.667	0.308	113.333	5.0	113.333	0.044	0.12946618933355647	2.5199683273195265e-39	2.5428771302951586e-38	transcript2	transcript2	
13	Wdr7	XM_005323039.3;XM_021724983.3;XM_021724980.3	XM_040272677.2	18018179	18029103	74.667	22.667	74.667	0.304	113.333	5.0	113.333	0.044	0.13098425904859534	7.649629125845183e-39	7.603959698228197e-38	transcript2	transcript2	
2	Dynll1	XM_005336807.4	XM_078038999.1	80938664	80984824	292.333	292.333	27.333	10.695	36.667	36.667	17.0	2.157	0.22254621908357494	9.952455914856466e-38	9.81975650265838e-37	transcript1	transcript1	
3	Nr1d1	XM_005321808.4	XM_040268814.2	21974065	21977726	230.333	230.333	8.333	27.641	147.667	147.0	27.667	5.313	0.1926279389937311	2.787497729936331e-37	2.730108070790583e-36	transcript1		
3	Nr1d1	XM_078042059.1	XM_040268814.2	21974064	21977726	230.333	230.333	8.333	27.641	147.667	147.667	27.667	5.337	0.19442172616569414	8.240985886643474e-37	7.954342899281962e-36	transcript1	transcript1	
8	Ezr	XM_078018811.1	XM_078018813.1	8484384	8485591	151.667	16.667	151.667	0.11	9.667	9.333	9.667	0.965	7.612684729313841	1.2677710478674574e-36	1.214871248747808e-35	transcript2	transcript2	
3	Abcg1	XM_005323465.5	XM_078044689.1	213301591	213304025	90.333	90.333	13.0	6.949	61.0	61.0	35.333	1.726	0.2118621127507052	1.7661086470264914e-36	1.6711002957169075e-35	transcript1	transcript1	
5	Gabpb1	XM_078049636.1	XM_040276281.2	31026047	31027157	69.0	69.0	15.0	4.6	34.667	34.667	33.0	1.051	0.20698263299035521	1.7689575202408706e-36	1.6711002957169075e-35	transcript1	transcript1	
9	C9H4orf33	XM_078020715.1	XM_013362963.4	141484110	141486441	177.333	21.0	177.333	0.118	14.667	12.667	14.667	0.864	6.206101092797852	1.8369026485454895e-36	1.6991349499045777e-35	transcript2	transcript2	
9	C9H4orf33	XM_005335496.5	XM_013362963.4	141484115	141486441	177.333	21.0	177.333	0.118	14.667	12.667	14.667	0.864	6.206101092797852	1.8369026485454895e-36	1.6991349499045777e-35	transcript2	transcript2	
9	C9H4orf33	XM_078020714.1	XM_013362963.4	141484320	141486441	177.333	21.0	177.333	0.118	14.667	12.667	14.667	0.864	6.206101092797852	1.8369026485454895e-36	1.6991349499045777e-35	transcript2	transcript2	
5	Gabpb1	XM_005316557.5	XM_040276281.2	31026043	31027157	69.0	68.667	15.0	4.578	34.667	34.333	33.0	1.04	0.20639057590345442	1.8779210582916345e-36	1.7250971376858323e-35			
11	Ptp4a2	XM_005317733.4	XM_078025820.1	21793322	21811020	77.667	11.0	77.667	0.142	29.333	20.0	29.333	0.682	5.632056517196055	1.4128082565234692e-33	1.262993689724336e-32	transcript2	transcript2	
6	Pphln1	XM_078014863.1	XM_013358489.4	71362137	71418151	30.333	30.0	28.667	1.046	66.667	66.667	11.333	5.883	5.487014012683055	3.390397958333723e-33	2.971059263487184e-32		transcript1	
6	Pphln1	XM_078014868.1	XM_013358489.4	71362192	71418151	30.333	30.0	28.667	1.046	66.667	66.667	11.333	5.883	5.487014012683055	3.390397958333723e-33	2.971059263487184e-32		transcript1	
6	Pphln1	XM_078014863.1	XM_078014862.1;XM_078014861.1	71362137	71418117	30.333	30.0	29.0	1.034	66.667	66.667	11.667	5.714	5.4098142588647455	3.8108198479100975e-33	3.2961117126079545e-32		transcript1	
6	Pphln1	XM_078014868.1	XM_078014862.1;XM_078014861.1	71362192	71418117	30.333	30.0	29.0	1.034	66.667	66.667	11.667	5.714	5.4098142588647455	3.8108198479100975e-33	3.2961117126079545e-32		transcript1	
3	Cbs	XM_078044709.1	XM_078044710.1	213909404	213918673	33.667	7.333	33.333	0.22	19.333	19.333	8.667	2.231	9.260164747090318	5.353405786548371e-33	4.600475166246729e-32		transcript1	
6	Pphln1	XM_040280789.2	XM_013358489.4	71362166	71418151	30.333	30.333	28.667	1.058	66.667	66.667	11.333	5.883	5.426513916226155	7.559682680788096e-33	6.215739093092434e-32	transcript1	transcript1	
6	Pphln1	XM_040280791.2	XM_013358489.4	71362173	71418151	30.333	30.333	28.667	1.058	66.667	66.667	11.333	5.883	5.426513916226155	7.559682680788096e-33	6.215739093092434e-32	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_013358489.4	71362188	71418151	30.333	30.333	28.667	1.058	66.667	66.667	11.333	5.883	5.426513916226155	7.559682680788096e-33	6.215739093092434e-32	transcript1	transcript1	
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_013358489.4	71362206	71418151	30.333	30.333	28.667	1.058	66.667	66.667	11.333	5.883	5.426513916226155	7.559682680788096e-33	6.215739093092434e-32	transcript1	transcript1	
6	Pphln1	XM_005324843.4	XM_013358489.4	71362214	71418151	30.333	30.333	28.667	1.058	66.667	66.667	11.333	5.883	5.426513916226155	7.559682680788096e-33	6.215739093092434e-32	transcript1	transcript1	
6	Pphln1	XM_005324841.4	XM_013358489.4	71362216	71418151	30.333	30.333	28.667	1.058	66.667	66.667	11.333	5.883	5.426513916226155	7.559682680788096e-33	6.215739093092434e-32	transcript1	transcript1	
6	Pphln1	XM_040280789.2	XM_078014862.1;XM_078014861.1	71362166	71418117	30.333	30.333	29.0	1.046	66.667	66.667	11.667	5.714	5.350136441873945	8.509394098637267e-33	6.746733892490976e-32	transcript1	transcript1	
6	Pphln1	XM_040280791.2	XM_078014862.1;XM_078014861.1	71362173	71418117	30.333	30.333	29.0	1.046	66.667	66.667	11.667	5.714	5.350136441873945	8.509394098637267e-33	6.746733892490976e-32	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_078014862.1;XM_078014861.1	71362188	71418117	30.333	30.333	29.0	1.046	66.667	66.667	11.667	5.714	5.350136441873945	8.509394098637267e-33	6.746733892490976e-32	transcript1	transcript1	
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_078014862.1;XM_078014861.1	71362206	71418117	30.333	30.333	29.0	1.046	66.667	66.667	11.667	5.714	5.350136441873945	8.509394098637267e-33	6.746733892490976e-32	transcript1	transcript1	
6	Pphln1	XM_005324843.4	XM_078014862.1;XM_078014861.1	71362214	71418117	30.333	30.333	29.0	1.046	66.667	66.667	11.667	5.714	5.350136441873945	8.509394098637267e-33	6.746733892490976e-32	transcript1	transcript1	
6	Pphln1	XM_005324841.4	XM_078014862.1;XM_078014861.1	71362216	71418117	30.333	30.333	29.0	1.046	66.667	66.667	11.667	5.714	5.350136441873945	8.509394098637267e-33	6.746733892490976e-32	transcript1	transcript1	
3	Cbs	XM_040287089.2;XM_078044706.1	XM_078044707.1	213909007	213918655	33.667	7.333	33.667	0.218	19.333	19.0	8.667	2.192	9.132357868076818	1.477714847201273e-32	1.1646841280899975e-31	transcript2		
6	Pphln1	XM_078014863.1	XM_040280796.2	71362137	71418034	30.333	30.0	28.667	1.046	66.667	66.667	11.667	5.714	5.333785367538056	1.8716622041862093e-32	1.4410717086566654e-31		transcript1	
6	Pphln1	XM_078014863.1	XM_078014867.1	71362137	71418118	30.333	30.0	28.667	1.046	66.667	66.667	11.667	5.714	5.333785367538056	1.8716622041862093e-32	1.4410717086566654e-31		transcript1	
6	Pphln1	XM_078014868.1	XM_040280796.2	71362192	71418034	30.333	30.0	28.667	1.046	66.667	66.667	11.667	5.714	5.333785367538056	1.8716622041862093e-32	1.4410717086566654e-31		transcript1	
6	Pphln1	XM_078014868.1	XM_078014867.1	71362192	71418118	30.333	30.0	28.667	1.046	66.667	66.667	11.667	5.714	5.333785367538056	1.8716622041862093e-32	1.4410717086566654e-31		transcript1	
16	Tmcc1	XM_078033432.1	XM_013362205.4	38656274	38669744	185.0	185.0	9.333	19.822	96.0	96.0	23.667	4.056	0.2108952341712605	1.9321548354249614e-32	1.4790978395322118e-31	transcript1	transcript1	
3	Cbs	XM_040287089.2;XM_078044706.1	XM_078044710.1	213909007	213918673	33.667	7.333	33.333	0.22	19.333	19.0	8.667	2.192	9.02323446200548	3.658738071564248e-32	2.7533554301263154e-31			
6	Pphln1	XM_040280789.2	XM_040280796.2	71362166	71418034	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_040280789.2	XM_078014867.1	71362166	71418118	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_040280791.2	XM_040280796.2	71362173	71418034	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_040280791.2	XM_078014867.1	71362173	71418118	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_040280796.2	71362188	71418034	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_078014865.1	XM_078014867.1	71362188	71418118	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_040280796.2	71362206	71418034	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_078014867.1	71362206	71418118	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_005324843.4	XM_040280796.2	71362214	71418034	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_005324843.4	XM_078014867.1	71362214	71418118	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_005324841.4	XM_040280796.2	71362216	71418034	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
6	Pphln1	XM_005324841.4	XM_078014867.1	71362216	71418118	30.333	30.333	28.667	1.058	66.667	66.667	11.667	5.714	5.274936520681648	4.151468334960602e-32	2.925796731305567e-31	transcript1	transcript1	
7	Ncoa2	XM_078017044.1	XM_078017043.1	59802364	59803563	48.667	8.667	48.333	0.179	22.0	22.0	18.667	1.179	6.495719416311169	4.290132461593212e-32	3.0076086520221884e-31		transcript1	
16	Tmcc1	XM_078033432.1	XM_078033431.1	38656274	38669743	185.0	185.0	9.667	19.137	96.0	96.0	23.667	4.056	0.21590998465954447	8.935347715539615e-32	6.231352438271606e-31	transcript1	transcript1	
1	Marchf3	XM_078048127.1	XM_005324138.5	134025897	134069222	171.333	22.0	171.333	0.128	36.667	20.333	36.667	0.555	4.450726322165543	1.601690189173587e-31	1.111172568739176e-30	transcript2	transcript2	
3	Map3k13	XM_040270166.2	XM_078043815.1	130586815	130622729	37.667	35.333	15.0	2.356	18.333	4.667	18.333	0.255	0.10104300147963298	1.0299379528147057e-30	6.999374250761164e-30		transcript2	
3	Map3k13	XM_040270166.2	XM_078043817.1	130586815	130622791	37.667	35.333	15.0	2.356	18.333	4.667	18.333	0.255	0.10104300147963298	1.0299379528147057e-30	6.999374250761164e-30		transcript2	
3	Map3k13	XM_040270168.2	XM_078043815.1	130586820	130622729	37.667	35.333	15.0	2.356	18.333	4.667	18.333	0.255	0.10104300147963298	1.0299379528147057e-30	6.999374250761164e-30		transcript2	
3	Map3k13	XM_040270168.2	XM_078043817.1	130586820	130622791	37.667	35.333	15.0	2.356	18.333	4.667	18.333	0.255	0.10104300147963298	1.0299379528147057e-30	6.999374250761164e-30		transcript2	
4	Slc25a25	XM_021723578.3	XM_021723580.3;XM_005321015.4	203098544	203123958	200.333	51.333	200.333	0.256	147.667	11.333	147.667	0.077	0.2745192862320904	5.684820990474161e-30	3.786090779655791e-29	transcript2	transcript2	
4	Slc25a25	XM_005321011.4	XM_021723580.3;XM_005321015.4	203098546	203123958	200.333	51.333	200.333	0.256	147.667	11.333	147.667	0.077	0.2745192862320904	5.684820990474161e-30	3.786090779655791e-29	transcript2	transcript2	
3	Cbs	XM_040287089.2;XM_078044706.1	XM_078044711.1	213909007	213919166	33.667	7.333	33.667	0.218	19.333	19.0	10.0	1.9	7.872558829610521	2.434883174827588e-29	1.6135643725723118e-28	transcript2		
12	Ugp2	XM_013357188.4	XM_005322063.5	69836593	69837993	220.333	220.0	39.333	5.593	189.0	188.333	6.333	29.738	4.805432238316865	3.4854360877611046e-29	2.286995501920094e-28			
12	Ugp2	XM_013357188.4	XM_013357189.4	69836593	69838058	220.333	220.0	39.333	5.593	189.0	188.333	6.333	29.738	4.805432238316865	3.4854360877611046e-29	2.286995501920094e-28			
4	Rigi	XM_040285915.2	XM_078047738.1	172006914	172036046	101.333	84.667	101.333	0.836	48.0	10.667	48.0	0.222	0.261598911384224	3.789959699022352e-29	2.4625494239501334e-28	transcript2	transcript2	
4	Rigi	XM_005326172.4	XM_078047738.1	172006919	172036046	101.333	84.667	101.333	0.836	48.0	10.667	48.0	0.222	0.261598911384224	3.789959699022352e-29	2.4625494239501334e-28	transcript2	transcript2	
11	Btf3l4	XM_078026256.1	XM_040288669.2	38970751	38972148	39.0	39.0	39.0	1.0	26.667	2.333	26.667	0.087	0.09158575512881609	6.263580799919209e-29	4.0304780799480127e-28	transcript1;transcript2	transcript2	
11	Btf3l4	XM_078026257.1	XM_040288669.2	38970776	38972148	39.0	39.0	39.0	1.0	26.667	2.333	26.667	0.087	0.09158575512881609	6.263580799919209e-29	4.0304780799480127e-28	transcript1;transcript2	transcript2	
6	Ppara	XM_078052525.1	XM_078052523.1	2946759	2952434	62.0	20.333	30.667	0.663	80.0	11.0	80.0	0.138	0.20381280561398435	2.7382668630870298e-28	1.7535439719384248e-27		transcript2	
5	Mia2	XM_013357459.4	XM_040275088.2	76108692	76137329	60.333	28.333	60.0	0.472	24.0	24.0	9.333	2.572	4.8034078879111775	3.2001262313519966e-27	2.0201744740098857e-26		transcript1	
6	Ppara	XM_078052525.1	XM_005335021.5	2946759	2952736	62.0	20.333	32.0	0.635	80.0	11.0	80.0	0.138	0.21115205182788557	3.444380197723598e-27	2.1539504335060243e-26		transcript2	
6	Ppara	XM_078052525.1	XM_078052524.1	2946759	2952956	62.0	20.333	32.0	0.635	80.0	11.0	80.0	0.138	0.21115205182788557	3.444380197723598e-27	2.1539504335060243e-26		transcript2	
