chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
8	Prp4k	XR_002484212.3	XR_013425346.1;XR_013425348.1;XR_013425347.1;XR_013425350.1;XR_013425352.1;XR_013425349.1;XR_013425351.1	137057643	137065232	70.333	40.667	60.333	0.674	149.333	41.333	149.333	0.277	0.42147483643475425	4.138410974118076e-21	1.925848767040569e-19		transcript2	
4	Mvb12b	XM_078048227.1	XM_078048223.1	201856496	201883441	21.333	13.667	2.333	5.858	25.667	14.333	22.667	0.632	0.0996241423301419	9.126825811064311e-21	4.1924515983727675e-19			
11	Mrpl9	XM_078027548.1;XM_078027553.1	XR_013428279.1;XR_013428277.1;XR_013428280.1;XR_013428278.1;XR_013428283.1;XR_013428282.1;XM_078027551.1;XM_078027550.1;XM_078027555.1;XM_078027554.1	130110516	130121166	45.333	45.333	17.0	2.667	118.0	118.0	12.333	9.568	3.5336171539417367	1.117993605129726e-20	5.070136604155191e-19	transcript1	transcript1	
3	Dscam	XM_021725291.2	XM_078044665.1	211639672	211651257	166.333	1.333	107.333	0.012	36.667	1.667	6.333	0.263	21.31058721069389	1.587551846355248e-20	7.154031105094536e-19			
2	Tmem243	XM_005340016.4	XM_078040502.1	206217412	206260825	85.667	67.0	85.667	0.782	97.667	33.0	97.667	0.338	0.4314539424106056	1.7081438972381128e-20	7.649046885745511e-19	transcript2	transcript2	
6	Yaf2	XM_005324839.5	XR_002483921.3;XR_005731865.2;XR_005731866.2	71420961	71488824	40.0	23.667	32.333	0.732	59.0	59.0	26.0	2.269	3.1221425685180497	1.8848989820546153e-20	8.387800470143039e-19		transcript1	
3	LOC144376168	XM_078042851.1	XR_013436324.1;XR_013436325.1	52155106	52162454	61.0	61.0	3.667	16.635	15.333	15.333	8.0	1.917	0.13747969048219014	3.3266290730889134e-20	1.4711552174157184e-18	transcript1	transcript1	
x	LOC144371774	XR_013431878.1	XR_013431877.1	93689615	93695812	41.0	4.0	35.0	0.114	18.667	13.667	17.667	0.774	6.550621957124695	6.24235122139681e-20	2.726720288119343e-18			
4	Mvb12b	XM_078048228.1	XM_078048223.1	201860887	201883441	21.333	21.333	2.333	9.144	25.667	25.667	22.667	1.132	0.11662086305368095	6.605184573781977e-20	2.8676167173980293e-18	transcript1	transcript1	
7	Wdr33	XM_013363947.4;XM_005315867.3;XM_078017275.1;XM_078017274.1	XM_078017280.1	105027198	105073857	64.333	25.667	52.333	0.49	78.333	78.333	63.667	1.23	2.4351565186322603	1.5844194028429106e-19	6.837009786813045e-18		transcript1	
5	Ppp4r4	XM_078050777.1	XR_013439242.1	114067868	114109982	23.667	14.333	23.667	0.606	39.333	33.333	12.333	2.703	4.5066535760149335	2.329142834993743e-19	9.99005842479244e-18	transcript2		
8	Ccnc	XM_078019574.1	XM_078019573.1	62554912	62572457	37.667	34.333	14.333	2.395	44.0	31.667	44.0	0.72	0.29727920077907843	2.6871081774780924e-19	1.1456413307571268e-17		transcript2	
11	Znf644	XR_013427897.1	XM_021728031.3	74263828	74331576	53.667	3.0	53.667	0.056	42.667	15.667	42.667	0.367	6.016786370782081	3.755372331773928e-19	1.582145029717773e-17	transcript2	transcript2	
15	Ceacam20	XM_078031921.1	XM_078031918.1	11168347	11172229	37.333	20.333	37.333	0.545	114.0	22.0	114.0	0.193	0.33282667893026274	5.149443226549008e-19	2.1440956592414583e-17	transcript2	transcript2	
15	Ceacam20	XM_078031920.1	XM_078031918.1	11168350	11172229	37.333	20.333	37.333	0.545	114.0	22.0	114.0	0.193	0.33282667893026274	5.149443226549008e-19	2.1440956592414583e-17	transcript2	transcript2	
4	Tut7	XM_021734648.3	XM_021734645.3;XM_078047383.1;XM_021734646.3	126651445	126658085	126.667	96.0	126.667	0.758	178.667	158.333	122.333	1.294	1.732753534126992	5.456530765521231e-19	2.2587499447971607e-17	transcript2		
3	Dscam	XM_078044665.1	XM_078044664.1	211651257	211654580	166.333	107.333	166.333	0.645	36.667	6.333	36.667	0.173	0.26791546680626666	7.042815427314321e-19	2.898546002455374e-17	transcript2	transcript2	
10	Epc1	XM_040276698.2	XM_005330816.3	92052437	92057185	143.0	79.667	143.0	0.557	260.0	82.667	260.0	0.318	0.5669877347754941	8.223891924840022e-19	3.365178764647182e-17	transcript2	transcript2	
x	LOC144371774	XR_013431880.1	XR_013431881.1	93683313	93694382	41.0	4.333	25.0	0.173	18.667	18.667	15.667	1.191	5.960468265476379	9.033305424220652e-19	3.675264835454345e-17		transcript1	
10	Cdk18	XM_005329504.4	XR_013426489.1;XR_013426490.1;XR_013426491.1;XR_013426492.1	33930215	33937758	48.667	35.667	48.667	0.733	62.0	15.667	62.0	0.253	0.31544515505345827	1.1793311292726526e-18	4.7439760680346253e-17	transcript2	transcript2	
11	Mrpl9	XM_078027552.1	XR_013428279.1;XR_013428277.1;XR_013428280.1;XR_013428278.1;XR_013428283.1;XR_013428282.1;XM_078027551.1;XM_078027550.1;XM_078027555.1;XM_078027554.1	130111542	130121166	45.333	36.667	17.0	2.157	118.0	95.0	12.333	7.703	3.392281067589012	1.1879632485176787e-18	4.751852994070715e-17			
3	LOC120884054	XR_013435979.1	XR_013435977.1	11268872	11290726	50.0	11.333	19.333	0.586	43.0	39.333	13.333	2.95	4.191385826757667	1.3880194823278646e-18	5.5210607341756403e-17			
7	Pnkd	XM_005330463.4	XM_040267796.2	180341200	180404180	25.667	19.333	24.0	0.806	67.0	15.667	64.667	0.242	0.2939413868598606	2.2984756617508424e-18	9.091748173147777e-17			
8	Scaf8	XR_013424748.1;XR_013424746.1;XR_013424747.1;XM_078018851.1	XM_078018850.1	11730676	11791524	47.333	39.333	34.667	1.135	100.333	20.333	48.667	0.418	0.3477514149590537	3.1571532750051155e-18	1.2351061163756275e-16			
11	Pde4dip	XM_078026887.1	XM_078026891.1	98179131	98206798	70.667	9.0	70.667	0.127	35.667	15.667	30.0	0.522	4.040098566250564	3.3753925109275173e-18	1.3132674687324547e-16	transcript2		
8	Rnf217	XM_078019250.1;XM_078019251.1;XM_078019247.1	XM_078019248.1	37834252	37846329	67.333	67.333	44.667	1.507	113.333	113.333	33.333	3.4	2.2872296061947326	3.6054403019496084e-18	1.3951486385805007e-16	transcript1	transcript1	
4	Fbxw2	XM_040286215.2	XR_013438261.1	196688812	196712299	83.667	18.667	83.667	0.223	137.333	8.333	137.333	0.061	0.2978974468448338	4.218002871856773e-18	1.6146333573989368e-16	transcript2	transcript2	
3	Pigl	XM_040269604.2;XM_040269603.2;XM_005340815.5	XM_078042954.1	60062328	60101644	41.0	26.667	24.333	1.096	55.0	42.667	11.0	3.879	3.584190836374766	4.417108383375815e-18	1.6772920943804878e-16			
3	LOC101972188	XR_013436127.1	XM_005321612.4	26484238	26492631	58.333	13.333	58.333	0.229	102.667	5.0	102.667	0.049	0.2111705265793028	4.42880496830803e-18	1.6772920943804878e-16	transcript2	transcript2	
6	Plekha5	XR_013423041.1	XM_078015180.1	88735380	88814001	41.667	24.667	30.0	0.822	51.667	39.667	13.0	3.051	3.3133100672546676	4.665287834809979e-18	1.7575052584046057e-16			
4	Pcsk5	XM_078047476.1;XM_078047475.1	XM_005324113.5	136079714	136221639	9.0	6.0	9.0	0.667	30.667	1.667	30.667	0.054	0.09007369938175373	6.05553879994764e-18	2.2455956383139164e-16	transcript2	transcript2	
15	Ceacam20	XR_013430721.1	XM_078031918.1	11168418	11172229	37.333	21.667	37.333	0.58	114.0	25.0	114.0	0.219	0.35521314393644865	6.464348777339993e-18	2.372482644054678e-16	transcript2	transcript2	
15	Ceacam20	XR_013430722.1	XM_078031918.1	11168421	11172229	37.333	21.667	37.333	0.58	114.0	25.0	114.0	0.219	0.35521314393644865	6.464348777339993e-18	2.372482644054678e-16	transcript2	transcript2	
6	Slc46a3	XM_005317064.5	XR_013423457.1;XR_013423459.1;XR_013423460.1;XR_013423461.1	176219868	176229645	59.667	58.0	20.0	2.9	88.667	73.333	63.667	1.152	0.381248334417936	7.70317315506542e-18	2.798295554289071e-16			
6	Yaf2	XM_005324839.5	XR_013422968.1	71420961	71488746	40.0	23.667	33.333	0.71	59.0	59.0	29.667	1.989	2.8043633380643924	1.2029218421434495e-17	4.3476159980006907e-16		transcript1	
7	Wdr33	XM_013363947.4;XM_005315867.3;XM_078017275.1;XM_078017274.1	XM_021721758.3	105027198	105087175	64.333	25.667	45.0	0.57	78.333	78.333	55.667	1.407	2.3821019692735588	1.3276803775963726e-17	4.774284994184936e-16		transcript1	
6	Plekha5	XM_078015178.1	XM_078015180.1	88798796	88814001	41.667	26.0	30.0	0.867	51.667	36.333	13.0	2.795	3.3926826377015997	1.7694499553962074e-17	6.299241841210498e-16			
11	C11H1orf52	XM_005334067.5	XM_078026634.1	68461257	68466544	28.0	28.0	20.667	1.355	92.667	92.667	24.0	3.861	2.832202186845086	2.187932201960271e-17	7.750287202963745e-16	transcript1	transcript1	
6	Plekha5	XM_078015171.1	XM_078015180.1	88741429	88814001	41.667	30.333	30.0	1.011	51.667	41.667	13.0	3.205	3.2202452011664975	2.41770210144424e-17	8.479822148907877e-16			
7	Pnkd	XM_005330463.4	XM_005330462.5	180341200	180402650	25.667	19.333	25.667	0.753	67.0	15.667	67.0	0.234	0.30933110513811873	2.5785407352851785e-17	8.999612762367879e-16	transcript2	transcript2	
3	Cox17	XM_013359719.4	XM_005327624.5	148099512	148103718	36.667	36.667	36.333	1.009	88.0	88.0	37.0	2.378	2.4148734172480824	2.7937618011101373e-17	9.703211718977648e-16	transcript1	transcript1	
6	Cog6	XM_078016086.1	XM_078016085.1	166333486	166368929	21.667	16.667	21.667	0.769	28.0	3.333	28.0	0.119	0.16608795640246282	3.095631412430339e-17	1.0699463910924278e-15	transcript2	transcript2	
x	LOC144371774	XR_013431882.1	XR_013431879.1	93504710	93698977	41.0	41.0	10.667	3.844	18.667	6.667	10.333	0.645	0.18725621038231674	3.854760475927293e-17	1.3258886274687114e-15	transcript1		
2	Cdc34	XM_078032130.1	XM_078032122.1	305032	308361	69.667	32.333	69.667	0.464	85.667	82.333	85.667	0.961	2.118798161443386	4.82498234488041e-17	1.6466470846813605e-15	transcript2	transcript2	
7	Iws1	XR_005737920.2	XM_078017269.1	104838698	104841310	60.667	60.667	35.667	1.701	142.333	129.0	32.0	4.031	2.287688331534187	5.517232815840168e-17	1.870604649942e-15	transcript1		
15	Ceacam20	XR_013430723.1	XM_078031918.1	11168248	11172229	37.333	19.0	37.333	0.509	114.0	21.0	114.0	0.184	0.34817888711722217	7.760253012935535e-17	2.606273653400991e-15	transcript2	transcript2	
9	LOC120892547	XR_013426044.1	XR_005737264.2	98456802	98472200	119.333	24.333	119.333	0.204	55.667	1.333	55.667	0.024	0.11522145552607926	1.1136043879550327e-16	3.7224710057464e-15	transcript2	transcript2	
6	Yaf2	XM_005324839.5	XR_013422967.1	71420961	71443637	40.0	23.667	27.333	0.866	59.0	59.0	23.667	2.493	2.873585777432694	1.4728614221417262e-16	4.900361367125744e-15		transcript1	
9	Sepsecs	XM_078021149.1	XM_078021152.1	18361827	18366873	61.0	55.667	51.667	1.077	251.333	251.333	128.667	1.953	1.8650712856979579	1.556892402307782e-16	5.155848327642516e-15		transcript1	
4	Fbxw2	XM_040286215.2	XM_005320898.5	196688812	196707537	83.667	18.667	72.333	0.258	137.333	8.333	108.0	0.077	0.30593295150551963	2.2346568059816887e-16	7.332145833451439e-15			
2	Dnajb6	XM_078040936.1	XM_078040935.1	230652969	230686090	40.0	40.0	18.0	2.222	54.333	54.333	6.667	8.15	3.7945017672033985	2.6154547658234454e-16	8.489736920930733e-15	transcript1	transcript1	
3	Cdv3	XM_078043335.1;XM_021727552.3	XM_005327022.5	80880576	80883535	123.667	114.333	95.333	1.199	126.0	93.333	126.0	0.741	0.579447834593064	2.623233318265114e-16	8.489736920930733e-15		transcript2	
13	Pias2	XM_078030085.1	XM_078030084.1	26175034	26181467	48.0	42.667	31.333	1.362	69.333	41.667	69.333	0.601	0.42664735135701	3.7742098082160317e-16	1.2104672898422587e-14		transcript2	
13	Pias2	XM_078030083.1	XM_078030084.1	26175038	26181467	48.0	42.667	31.333	1.362	69.333	41.667	69.333	0.601	0.42664735135701	3.7742098082160317e-16	1.2104672898422587e-14		transcript2	
15	Ceacam20	XR_013430724.1	XM_078031918.1	11169500	11172229	37.333	31.333	37.333	0.839	114.0	42.667	114.0	0.374	0.423958963899684	3.8561023656972175e-16	1.231186046805569e-14	transcript2	transcript2	
2	Prr14l	XM_078039565.1	XM_021719831.3;XM_021719832.3	112329280	112341036	30.667	20.667	30.667	0.674	57.0	11.667	57.0	0.205	0.31353628273640816	4.4295614192355445e-16	1.4079677368284409e-14	transcript2	transcript2	
3	Kalrn	XM_078044078.1	XM_078044082.1	143866965	143878301	97.667	73.667	49.333	1.493	154.333	154.333	53.333	2.894	1.9617401949960076	5.426528897805614e-16	1.717194922327821e-14		transcript1	
3	Pigl	XR_005726565.2	XM_078042954.1	60064477	60101644	41.0	40.333	24.333	1.658	55.0	55.0	11.0	5.0	3.097896764604184	6.301086491699504e-16	1.9851210540221448e-14		transcript1	
6	Plekha5	XM_078015172.1;XM_078015170.1	XM_078015180.1	88731605	88814001	41.667	24.667	30.0	0.822	51.667	34.333	13.0	2.641	3.169814801412399	7.575491844760319e-16	2.3761014068146903e-14			
11	Pde4dip	XM_078026890.1;XM_078026889.1	XM_078026891.1	98192964	98206798	70.667	23.333	70.667	0.33	35.667	26.667	30.0	0.889	2.7353967444184413	7.834860704732926e-16	2.4466757990218613e-14	transcript2		
6	Plekha5	XM_078015180.1	XM_078015181.1	88814001	88947550	41.667	30.0	41.667	0.72	51.667	13.0	51.667	0.252	0.34297547051650235	8.052539998274078e-16	2.5036718247908924e-14	transcript2	transcript2	
8	Scaf8	XR_013424743.1;XR_013424745.1	XM_078018852.1	11686734	11782601	47.333	11.333	47.333	0.239	100.333	6.333	100.333	0.063	0.2461864601341033	8.112472764452204e-16	2.511339394908682e-14	transcript2	transcript2	
15	LOC110597012	XM_078033119.1	XM_078033111.1;XM_078033115.1	16497424	16532007	11.333	11.333	10.333	1.097	40.0	40.0	7.333	5.455	4.707922908552623	8.163914388245261e-16	2.516323395857414e-14	transcript1	transcript1	
11	Nol9	XM_078025155.1	XM_078025156.1	3637795	3643332	32.0	32.0	23.0	1.391	86.667	86.667	24.333	3.562	2.627132864730104	1.0151404068701375e-15	3.1154309038428355e-14	transcript1	transcript1	
5	LOC120886165	XR_013439500.1	XR_013439499.1	155008037	155040811	228.667	180.333	28.333	6.365	435.0	216.333	11.0	19.667	2.8029556425376128	1.205240613608723e-15	3.667227849954747e-14			
3	Pigl	XM_078042942.1	XM_078042954.1	60064469	60101644	41.0	41.0	24.333	1.685	55.0	55.0	11.0	5.0	3.0586426891729057	1.2871996644197048e-15	3.89994111092268e-14	transcript1	transcript1	
3	Kalrn	XM_078044078.1	XM_078044084.1	143866965	143879751	97.667	73.667	47.667	1.545	154.333	154.333	52.667	2.93	1.9400898297616882	1.3073700133321664e-15	3.9442688537817896e-14		transcript1	
3	Rrp1b	XM_021725269.3	XR_013437099.1;XR_013437100.1	214327497	214336637	41.667	21.333	41.667	0.512	33.667	11.333	2.333	4.858	6.397683832343999	2.042480002065064e-15	6.136058065275635e-14	transcript2		
11	Prdm2	XM_078025317.1	XM_078025316.1	8903979	8933515	56.333	56.333	20.667	2.726	56.0	56.0	7.333	7.637	3.5982819366966607	2.1130372210239322e-15	6.294905863468785e-14	transcript1	transcript1	
11	Prdm2	XM_078025317.1	XM_040287937.2	8903979	8933523	56.333	56.333	20.667	2.726	56.0	56.0	7.333	7.637	3.5982819366966607	2.1130372210239322e-15	6.294905863468785e-14	transcript1	transcript1	
3	Pigl	XR_005726560.2	XM_078042954.1	60064559	60101644	41.0	40.667	24.333	1.671	55.0	54.333	11.0	4.939	3.03591973165889	2.238588271039469e-15	6.641145204083758e-14			
6	Slco1b3	XR_013423033.1	XM_005328910.5;XM_021728832.3	87347791	87350543	500.0	257.667	282.0	0.914	247.667	162.0	118.0	1.373	1.4842286066304244	2.5178020687225818e-15	7.407748235249911e-14			
3	LOC101971789	XM_078044670.1	XM_078044669.1	212625382	212632191	11.0	2.0	6.333	0.316	14.333	14.333	3.667	3.909	12.238016347522398	3.568139934032085e-15	1.045479684374833e-13		transcript1	
4	Fbxw2	XM_040286214.2	XR_013438261.1	196702532	196712299	83.667	33.667	83.667	0.402	137.333	26.667	137.333	0.194	0.4554704659936012	3.661599897782594e-15	1.0684668554185274e-13	transcript2	transcript2	
12	Dusp11	XM_040270964.2	XR_013428862.1	61129984	61135291	57.667	56.333	57.667	0.977	150.333	71.667	150.333	0.477	0.5282099580317581	4.248041424953014e-15	1.2345328549251207e-13	transcript2	transcript2	
10	Zscan25	XM_005339743.5	XR_013426830.1;XM_078023752.1;XM_078023753.1;XM_078023754.1	110720947	110728587	28.667	18.667	7.0	2.667	43.667	32.333	43.667	0.74	0.27628065473044944	4.775034031476e-15	1.3820423700857364e-13		transcript2	
3	Xrn1	XM_005328037.5	XM_021728292.3	88227723	88280598	33.333	10.667	26.667	0.4	32.333	32.333	22.333	1.448	3.3079559675389985	5.042700679286737e-15	1.4536044063369055e-13		transcript1	
10	Cdk18	XR_013426493.1	XR_013426489.1;XR_013426490.1;XR_013426491.1;XR_013426492.1	33928092	33937758	48.667	24.333	48.667	0.5	62.0	12.0	62.0	0.194	0.32491327258097413	5.649468824628271e-15	1.621944275457794e-13	transcript2	transcript2	
7	Wdr33	XM_013363947.4;XM_005315867.3;XM_078017275.1;XM_078017274.1	XM_040294209.2	105027198	105069259	64.333	25.667	37.0	0.694	78.333	78.333	47.0	1.667	2.3058183596469557	5.9666920372662455e-15	1.7061384459974165e-13		transcript1	
3	Kalrn	XM_078044078.1	XM_078044081.1	143866965	143877812	97.667	73.667	47.333	1.556	154.333	154.333	51.667	2.987	1.927677338040436	6.071066211982646e-15	1.7290396571726574e-13		transcript1	
5	Tasp1	XM_078051407.1	XR_013439539.1;XR_005728943.2;XR_013439541.1;XR_013439543.1;XM_078051394.1;XM_021723149.3;XM_078051398.1;XM_078051400.1	163237535	163410914	19.667	14.667	13.0	1.128	21.333	5.0	21.333	0.234	0.19619907590903327	8.885580733085228e-15	2.51052915950662e-13		transcript2	
1	Mapk8	XM_005339075.5;XM_040273748.2;XM_040273745.2	XM_078042643.1	74315485	74326552	48.333	48.333	16.0	3.021	65.0	65.0	5.0	13.0	3.8612143888688855	9.107558748483741e-15	2.5630758217076775e-13	transcript1	transcript1	
3	Pigl	XM_078042939.1	XM_078042954.1	60065501	60101644	41.0	35.333	24.333	1.452	55.0	47.0	11.0	4.273	3.0295492825286043	9.592235741003245e-15	2.688847184092248e-13			
6	Cog6	XR_013423421.1;XR_013423422.1;XR_013423426.1;XR_013423424.1;XR_013423425.1;XR_013423423.1;XR_013423420.1;XR_013423419.1	XM_078016086.1	166297856	166333486	21.667	2.333	16.667	0.14	28.0	6.0	3.333	1.8	12.092910896814569	9.890554579527768e-15	2.7508104924311603e-13			
2	Cdc34	XM_078032130.1	XM_078032139.1	305032	308014	69.667	32.333	55.0	0.588	85.667	82.333	69.667	1.182	2.062445132816641	1.333451491938459e-14	3.69423137066219e-13			
2	LOC144375423	XR_013435258.1	XR_013435257.1	179443307	179456579	51.0	51.0	1.333	38.26	6.667	6.667	2.333	2.858	0.0756825582372387	1.3597941345963061e-14	3.7381213275388803e-13	transcript1	transcript1	
2	Ilf3	XM_013363313.4;XM_013363314.4	XM_005336139.5;XM_013363309.4;XM_013363310.4	8572026	8578652	81.333	24.667	81.333	0.303	70.667	47.0	70.667	0.665	2.155871398725093	1.9777929807224078e-14	5.395358629403657e-13	transcript2	transcript2	
1	Snap47	XM_005341281.5	XM_078014574.1	189898078	189903694	87.0	87.0	33.0	2.636	34.0	32.0	29.0	1.103	0.42548574981954584	2.155498595935854e-14	5.857690840863849e-13	transcript1		
x	LOC110597940	XR_013431715.1;XR_013431716.1	XR_013431714.1	43551851	43577647	14.0	2.0	14.0	0.143	11.667	8.667	6.333	1.369	9.049753378315215	2.4632729534869756e-14	6.668632482443827e-13	transcript2		
x	LOC144371774	XR_013431882.1	XR_013431881.1	93504710	93694382	41.0	41.0	25.0	1.64	18.667	6.667	15.667	0.426	0.25467142234078616	2.6010499622499874e-14	7.01495292849239e-13	transcript1		
11	LOC106145433	XR_013428323.1;XR_013428326.1	XR_013428322.1	132241641	132250582	311.0	311.0	2.667	116.61	102.333	102.333	5.333	19.189	0.1580053350340969	2.7021641235703408e-14	7.260154173517293e-13	transcript1	transcript1	
2	Upb1	XR_013434644.1;XM_021732634.3;XM_021732633.3	XM_021732635.3;XM_005334449.4	73898320	73914362	70.333	63.667	53.333	1.194	42.0	21.667	42.0	0.516	0.43532367893662366	2.865741937691009e-14	7.670707742992476e-13		transcript2	
6	Syngr1	XM_078052710.1	XM_078052712.1	8276918	8282403	29.667	29.667	1.0	29.667	11.333	11.333	5.333	2.125	0.0798064625628396	2.929482362444322e-14	7.811952966518192e-13	transcript1	transcript1	
9	Larp1b	XR_013425525.1	XM_078020686.1	142152535	142219144	71.333	28.0	71.333	0.393	64.667	7.0	64.667	0.108	0.3120315115918248	3.315538872663487e-14	8.808446557225383e-13	transcript2	transcript2	
7	Ttll4	XM_021729948.3;XM_021729947.3;XM_078018020.1	XR_013424313.1;XR_013424314.1	180734011	180747800	29.333	29.333	2.667	10.999	11.0	11.0	7.0	1.571	0.1353261344655006	3.5573248442203745e-14	9.415670219646493e-13	transcript1	transcript1	
11	LOC110599556	XM_005339386.4	XR_005734724.2	120001867	120093205	188.0	188.0	25.333	7.421	19.0	19.0	8.0	2.375	0.3114617465990347	4.0844911198504085e-14	1.077095436049441e-12	transcript1	transcript1	
8	Scaf8	XR_013424744.1	XM_078018852.1	11675386	11782601	47.333	10.667	47.333	0.225	100.333	5.0	100.333	0.05	0.2350740047733929	6.606538582231008e-14	1.7293586288781168e-12	transcript2	transcript2	
7	Dis3l2	XM_078018228.1	XR_013424398.1	191675031	191748374	34.667	34.667	27.0	1.284	43.333	43.333	11.667	3.714	2.875760391847791	8.86010085553367e-14	2.3023327770583844e-12	transcript1	transcript1	
x	LOC144371774	XR_013431878.1	XR_013431881.1	93689615	93694382	41.0	4.0	25.0	0.16	18.667	13.667	15.667	0.872	4.99715600419776	8.936971983453044e-14	2.313863291715843e-12			
6	Fgfr1op2	XM_078015034.1;XM_078015038.1	XM_078015040.1	82280117	82286798	33.333	33.333	29.0	1.149	36.0	36.0	10.333	3.484	2.9990176583932726	1.2266374253467283e-13	3.1529452954760668e-12	transcript1	transcript1	
11	Bcas2	XM_005337655.5	XM_040287348.2	107317762	107319886	63.0	62.667	60.333	1.039	100.333	100.333	48.667	2.062	1.8871456365714545	1.2638305691201806e-13	3.2368610259480885e-12		transcript1	
5	Pofut1	XR_013439636.1;XR_013439637.1	XM_005320594.5	176081592	176090950	106.333	28.667	106.333	0.27	80.333	44.333	80.333	0.552	2.0053926479380952	1.3213121237077048e-13	3.359907971713878e-12	transcript2	transcript2	
6	Erc1	XM_021732176.3;XM_021732171.3;XM_040281168.2;XM_040281173.2;XM_040281169.2	XM_040281175.2	108634063	108685773	45.0	45.0	18.667	2.411	97.333	97.333	16.0	6.083	2.609949334604316	1.4100167545474568e-13	3.5600423022616644e-12	transcript1	transcript1	
2	C1galt1	XR_013435286.1	XM_005331785.5	196942721	196961728	30.667	23.667	30.667	0.772	48.333	13.333	48.333	0.276	0.35450560710027007	1.5108219785170808e-13	3.801078617329192e-12	transcript2	transcript2	
1	Brd9	XR_013424643.1	XM_040271917.2	262388536	262390948	39.0	11.0	39.0	0.282	41.667	34.333	41.667	0.824	2.780869015135312	2.0537931893670004e-13	5.1129396882143505e-12	transcript2	transcript2	
10	Srrm2	XM_078024503.1;XM_078024500.1;XM_078024499.1;XM_078024498.1	XR_013427085.1;XM_078024504.1	137871790	137874038	204.333	142.667	204.333	0.698	259.0	235.333	233.333	1.009	1.4328271452693155	2.0888358508525455e-13	5.182059671801437e-12	transcript2		
7	Ttll4	XM_078018023.1	XR_013424313.1;XR_013424314.1	180732113	180747800	29.333	20.667	2.667	7.749	11.0	7.333	7.0	1.048	0.12321849307489424	2.6545873917290154e-13	6.540021532564217e-12			
6	Plekha5	XM_078015143.1;XM_078015157.1;XM_078015148.1;XM_078015154.1;XM_078015146.1;XM_078015139.1;XM_078015152.1;XM_078015150.1;XM_078015144.1;XM_078015156.1;XM_078015147.1;XM_078015153.1;XM_078015142.1	XM_078015180.1	88721488	88814001	41.667	27.0	30.0	0.9	51.667	34.333	13.0	2.641	2.7879723273824015	3.4903050308164483e-13	8.569300627383831e-12			
7	Ttll4	XM_078018024.1	XR_013424313.1;XR_013424314.1	180731338	180747800	29.333	16.0	2.667	5.999	11.0	5.0	7.0	0.714	0.10643568751895836	3.73791622355295e-13	9.145691928418215e-12			
5	Zbtb1	XM_005322785.5	XM_021724789.3;XM_013357497.4	59555328	59559452	72.0	72.0	28.0	2.571	67.333	67.333	9.667	6.965	2.718693723333462	4.0788891069559306e-13	9.911839741135232e-12	transcript1	transcript1	
7	Epb41l5	XM_021722015.3	XM_005315912.5	98233490	98288954	33.333	33.333	16.667	2.0	50.333	50.333	7.333	6.864	3.3598272445193382	4.4350370960894464e-13	1.0740634055835666e-11	transcript1	transcript1	
3	Xrn1	XM_005328037.5	XR_013436550.1	88227723	88299255	33.333	10.667	21.667	0.492	32.333	32.333	20.0	1.617	3.1484943963556065	5.288406619462329e-13	1.2720761868436413e-11		transcript1	
6	Slc46a3	XR_002484603.3;XR_013423458.1	XR_013423457.1;XR_013423459.1;XR_013423460.1;XR_013423461.1	176226935	176229645	59.667	59.667	20.0	2.983	88.667	88.667	63.667	1.393	0.45276639316258	5.54868027223792e-13	1.3301886713243766e-11	transcript1	transcript1	
7	Wdr33	XM_013363947.4;XM_005315867.3;XM_078017275.1;XM_078017274.1	XM_021721760.3	105027198	105064109	64.333	25.667	42.0	0.611	78.333	78.333	62.0	1.263	2.0936724878326887	5.57544682565302e-13	1.332120181162735e-11		transcript1	
6	Plekha5	XM_078015177.1	XM_078015180.1	88785304	88814001	41.667	29.0	30.0	0.967	51.667	34.0	13.0	2.615	2.8031460176247043	5.83864974840532e-13	1.390340675874444e-11			
9	Pds5a	XM_005319932.5	XM_078021206.1	30033003	30054848	24.333	24.333	23.333	1.043	90.667	90.667	36.667	2.473	2.344956026229258	6.905067035628909e-13	1.6388025764559277e-11	transcript1	transcript1	
1	Zfr	XM_013358771.4	XM_078017153.1	240848596	240871460	62.333	62.333	45.0	1.385	91.667	91.667	34.0	2.696	1.9755111508717416	8.344046024941135e-13	1.9737411195209596e-11	transcript1	transcript1	
7	Dis3l2	XM_078018228.1	XM_078018226.1	191675031	191781640	34.667	34.667	24.0	1.444	43.333	43.333	9.667	4.483	2.9578467247236753	9.472169310135353e-13	2.2184817594790695e-11	transcript1	transcript1	
6	Plekha5	XM_078015173.1	XM_078015180.1	88769446	88814001	41.667	33.333	30.0	1.111	51.667	39.667	13.0	3.051	2.661250058813519	9.5389983499048e-13	2.226808795125317e-11			
3	LOC101972188	XM_005321611.5	XM_005321612.4	26483919	26492631	58.333	12.667	58.333	0.217	102.667	6.0	102.667	0.058	0.27932029067597086	1.127191078725661e-12	2.622745255074087e-11	transcript2	transcript2	
