Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
281	12	44468535	44470115	44469613	N	NA	Il1r1	NA	NA	NA	NA	Il1r1	44491
282	12	44473982	44475085	44474574	N	NA	Il1r1	NA	NA	NA	NA	Il1r1	49938
283	12	44494686	44496260	44495606	N	NA	NA	NA	NA	NA	NA	Il1r1	70642
284	12	58260054	58261505	58260646	N	NA	Eva1a,Mrpl19	NA	NA	NA	NA	Mrpl19	34453
285	12	66689638	66691448	66690422	N	NA	Etaa1	NA	NA	NA	NA	Etaa1	37097
286	12	68674249	68675314	68674523	N	NA	Actr2,Rab1a	NA	NA	NA	NA	Rab1a	42832
287	12	70938572	70940696	70938586,70939774	N,N	NA;NA	LOC120884889	NA	NA	NA	NA	LOC120884889	19138
288	12	70954363	70955529	70954881	N	NA	LOC120884889	NA	NA	NA	NA	LOC120884889	34929
289	12	71477705	71479601	71478495	N	NA	NA	NA	NA	NA	NA	Cct4	114369
290	12	72689250	72690560	72690005	N	NA	NA	NA	NA	NA	NA	Papolg	378246
291	12	83016068	83018120	83016895	N	NA	NA	NA	NA	NA	NA	Foxn2	83608
292	12	83029190	83030199	83029719	N	NA	NA	NA	NA	NA	NA	Foxn2	96730
293	12	83093543	83095189	83094479	N	NA	NA	NA	NA	NA	NA	Foxn2	161083
294	12	86514662	86516955	86515515	N	NA	NA	NA	NA	NA	NA	Ppm1b	60394
295	12	86531290	86534131	86532898	N	NA	NA	NA	NA	NA	NA	Lrpprc	69192
296	12	86535288	86537562	86536589	N	NA	NA	NA	NA	NA	NA	Lrpprc	65761
297	12	86540952	86542408	86541926	N	NA	NA	NA	NA	NA	NA	Lrpprc	60915
298	12	88104374	88105739	88105076	N	NA	Eml4	NA	NA	NA	NA	Eml4	30134
299	12	88132760	88134137	88133581	N	NA	NA	NA	NA	NA	NA	Pkdcc	52846
300	12	91138465	91139787	91139129	N	NA	LOC101967759,LOC144369401	NA	NA	NA	NA	LOC101967759	9712
301	12	91456697	91459682	91457991	N	NA	Atl2	NA	NA	NA	NA	Atl2	48990
302	12	98066691	98068034	98067610	N	NA	Lbh	NA	NA	NA	NA	Lbh	4478
303	12	98073056	98074916	98073825	N	NA	Lbh	NA	NA	NA	NA	Lbh	10843
304	13	13364750	13369498	13365851,13367924	N,N	NA;NA	Zcchc2	NA	NA	NA	NA	Zcchc2	10135
305	13	13372820	13375763	13374161	N	NA	Zcchc2	NA	NA	NA	NA	Zcchc2	18205
306	13	13420531	13422365	13421674	N	NA	NA	NA	NA	NA	NA	Zcchc2	65916
307	13	17388435	17392959	17390411,17391714	N,N	NA;NA	Onecut2	NA	NA	NA	NA	Onecut2	6016
308	13	17589938	17592290	17591650	N	NA	NA	NA	NA	NA	NA	Onecut2	207519
309	13	23812570	23827217	23822206,23824234,23826653	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	Acaa2	76221
310	13	23856502	23868554	23858622,23862285,23867504	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	Lipg	52836
311	13	23938035	23938774	23938328	N	NA	C13H18orf32,Dym,Lipg,Rpl17	NA	NA	NA	NA	Rpl17	10325
312	13	25996288	25997815	25996958	N	NA	NA	NA	NA	NA	NA	Pias2	88861
313	13	2664025	2667518	2666353	N	NA	NA	NA	NA	NA	NA	LOC144369745	287662
314	13	2687853	2691902	2689540	N	NA	NA	NA	NA	NA	NA	LOC144369745	263278
315	13	28087944	28088923	28088776	N	NA	NA	NA	NA	NA	NA	Epg5	1204121
316	13	28096489	28098201	28097620	N	NA	NA	NA	NA	NA	NA	Epg5	1212666
317	13	29746423	29747656	29747074	N	NA	NA	NA	NA	NA	NA	Pik3c3	464123
318	13	33504572	33506209	33505177	N	NA	NA	NA	NA	NA	NA	Kiaa1328	1141790
319	13	35362702	35363815	35363327	N	NA	Rmp24	NA	NA	NA	NA	Rmp24	11498
320	13	38653126	38656230	38655078	N	NA	Rnf125	NA	NA	NA	NA	Rnf125	19284
321	13	38657079	38658557	38657627	N	NA	LOC144369827,Rnf125,Trappc8	NA	NA	NA	NA	Rnf125	23237
322	13	38665524	38666845	38666300	N	NA	LOC144369827,Rnf125,Trappc8	NA	NA	NA	NA	Rnf125	31682
323	13	39010816	39012422	39011711	N	NA	Ttr	NA	NA	NA	NA	Ttr	8044
324	13	39015742	39017850	39016495	N	NA	Ttr	NA	NA	NA	NA	Ttr	12970
325	13	4286938	4290569	4288184	N	NA	Timm21	NA	NA	NA	NA	Timm21	28572
326	13	4782747	4784717	4783900	N	NA	NA	NA	NA	NA	NA	Timm21	463606
327	13	48503800	48505829	48504843	N	NA	NA	NA	NA	NA	NA	Thoc1	127258
328	13	89233058	89234345	89233816	N	NA	Ppp4r1,Rab31	NA	NA	NA	NA	Rab31	27343
329	13	91104785	91109878	91105370,91108212	N,N	NA;NA	Fbp1	NA	NA	NA	NA	Fbp1	14802
330	13	91131397	91133775	91133080	N	NA	Aopep,Fbp1	NA	NA	NA	NA	Fbp1	41414
331	13	97854127	97855441	97854699	N	NA	NA	NA	NA	NA	NA	LOC120886504	56327
332	13	97858636	97860879	97859792	N	NA	NA	NA	NA	NA	NA	LOC120886504	60836
333	13	97909545	97911664	97910560	N	NA	NA	NA	NA	NA	NA	LOC120886504	111745
334	13	97919735	97921168	97920500	N	NA	NA	NA	NA	NA	NA	LOC120886504	121935
335	13	97982675	97988126	97984121,97986806	N,N	NA;NA	NA	NA	NA	NA	NA	LOC120886504	184875
336	13	98102338	98103671	98103075	N	NA	NA	NA	NA	NA	NA	LOC120886504	304538
337	13	98140780	98142456	98141597	N	NA	NA	NA	NA	NA	NA	LOC120886504	342980
338	13	98932046	98934649	98932952	N	NA	NA	NA	NA	NA	NA	LOC144370071	104643
339	13	98971111	98974085	98972338	N	NA	NA	NA	NA	NA	NA	LOC144370071	65207
340	14	10444193	10456783	10453454,10455775	N,N	NA;NA	NA	NA	NA	NA	NA	Kctd9	93464
341	14	13356742	13357777	13357358	N	NA	NA	NA	NA	NA	NA	Dok2	51865
342	14	33600935	33602447	33601735	N	NA	NA	NA	NA	NA	NA	Irf2	208603
343	14	33605273	33606288	33605937	N	NA	NA	NA	NA	NA	NA	Irf2	204762
344	14	34119371	34121233	34120018	N	NA	Acsl1	NA	NA	NA	NA	Acsl1	26820
345	14	34146503	34149407	34147912	N	NA	NA	NA	NA	NA	NA	Acsl1	53952
346	14	34151299	34153405	34152334	N	NA	NA	NA	NA	NA	NA	Acsl1	58748
347	14	39059280	39061465	39060587	N	NA	NA	NA	NA	NA	NA	LOC110598706	137071
348	14	39074488	39076380	39075327	N	NA	NA	NA	NA	NA	NA	LOC110598706	122156
349	14	39083529	39085133	39084309	N	NA	NA	NA	NA	NA	NA	LOC110598706	113403
350	14	39098333	39100343	39099553	N	NA	NA	NA	NA	NA	NA	LOC110598706	98193
351	14	51036232	51038301	51037492	N	NA	NA	NA	NA	NA	NA	LOC144370389	52759
352	14	51648294	51649503	51648923	N	NA	NA	NA	NA	NA	NA	LOC144370405	113881
353	14	51708534	51710112	51709349	N	NA	NA	NA	NA	NA	NA	LOC144370405	53272
354	14	5698188	5699763	5698822	N	NA	Ctsb	NA	NA	NA	NA	Ctsb	33248
355	14	5906259	5907512	5906766	N	NA	Gata4	NA	NA	NA	NA	Gata4	46600
356	14	5908860	5910667	5909913	N	NA	Gata4	NA	NA	NA	NA	Gata4	49201
357	14	5927088	5928718	5927893	N	NA	NA	NA	NA	NA	NA	Gata4	67429
358	14	5939963	5942243	5940955	N	NA	NA	NA	NA	NA	NA	Gata4	80304
359	14	5946618	5947989	5947385	N	NA	NA	NA	NA	NA	NA	Gata4	86959
360	14	64802155	64804729	64802763	N	NA	NA	NA	NA	NA	NA	Tcim	62368
361	14	64902490	64905150	64904119	N	NA	Tcim	NA	NA	NA	NA	Tcim	35393
362	14	65058169	65059600	65058987	N	NA	NA	NA	NA	NA	NA	Tcim	191072
363	14	66220736	66221990	66220954	N	NA	Gpat4	NA	NA	NA	NA	Gpat4	14125
364	14	68283098	68285737	68283535	N	NA	LOC120883982	NA	NA	NA	NA	LOC120883982	8038
365	14	70243880	70246799	70245639	N	NA	Ppp1r3b	NA	NA	NA	NA	Ppp1r3b	38348
366	14	70352810	70354729	70353981	N	NA	NA	NA	NA	NA	NA	Ppp1r3b	67663
367	14	70441986	70444381	70443142	N	NA	LOC144370497	NA	NA	NA	NA	LOC144370497	3133
368	14	7324447	7326261	7324795	N	NA	Kif13b	NA	NA	NA	NA	Kif13b	12185
369	14	9580500	9581917	9581407	N	NA	NA	NA	NA	NA	NA	Dpysl2	93054
370	14	9924461	9925962	9924871	N	NA	Ppp2r2a	NA	NA	NA	NA	Ppp2r2a	8205
371	15	13547754	13551285	13550526	N	NA	Egln2,LOC101956400,LOC101956983,LOC101966550,LOC101966838	NA	NA	NA	NA	LOC101966550	20328
372	15	14265121	14266376	14265540	N	NA	Eid2,Eid2b	NA	NA	NA	NA	Eid2	22129
373	15	19220150	19222526	19221551	N	NA	Cebpa,LOC120888030	NA	NA	NA	NA	Cebpa	45808
374	15	22962537	22963437	22962929	N	NA	NA	NA	NA	NA	NA	Uqcrfs1	264581
375	15	27537814	27538764	27538327	N	NA	LOC144370843	NA	NA	NA	NA	LOC144370843	20085
376	15	30254221	30256360	30255112	N	NA	LOC144370854	NA	NA	NA	NA	LOC144370854	43883
377	15	30304395	30305479	30304563	N	NA	NA	NA	NA	NA	NA	Sall1	84635
378	15	30626554	30641027	30627375,30631153	N,N	NA;NA	LOC144371065	NA	NA	NA	NA	LOC144371065	22860
379	15	30669526	30670652	30669974	N	NA	NA	NA	NA	NA	NA	LOC144371065	65832
380	15	30688715	30692881	30689560,30691671	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144371065	85021
381	15	31684452	31685582	31684839	N	NA	NA	NA	NA	NA	NA	Chd9	406482
382	15	36742554	36758548	36743559,36743846,36745394,36750013	N,N,N,N	NA;NA;NA;NA	Got2,Slc38a7	NA	NA	NA	NA	Got2	7855
383	15	47619466	47621846	47619811	N	NA	NA	NA	NA	NA	NA	Zfhx3	335124
384	15	48459767	48466313	48461290,48464872,48465931	N,N,N	NA;NA;NA	LOC120887963,Marveld3,Tat	NA	NA	NA	NA	Tat	3647
385	15	50662285	50663610	50662881	N	NA	NA	NA	NA	NA	NA	Terf2ip	63323
386	15	53804955	53813906	53805594	N	NA	LOC106145435	NA	NA	NA	NA	LOC106145435	3078
387	15	53940089	53942326	53941249	N	NA	NA	NA	NA	NA	NA	LOC106145435	138212
388	15	54110812	54113474	54111911	N	NA	NA	NA	NA	NA	NA	LOC106145435	308935
389	15	54360444	54362106	54361290	N	NA	NA	NA	NA	NA	NA	LOC144370922	225745
390	15	54366550	54368136	54367218	N	NA	NA	NA	NA	NA	NA	LOC144370922	219715
391	15	55684445	55687299	55685853	N	NA	Hsd17b2,Sdr42e1	NA	NA	NA	NA	Hsd17b2	7063
392	15	9952711	9954163	9953248	N	NA	NA	NA	NA	NA	NA	Pglyrp1	195604
393	16	25619788	25621342	25620672	N	NA	NA	NA	NA	NA	NA	LOC144371494	4385510
394	16	36784970	36795612	36786547	N	NA	H1-10,Rab7a,Rpn1	NA	NA	NA	NA	Rpn1	2088
395	16	37101262	37110467	37106981,37108968	N,N	NA;NA	NA	NA	NA	NA	NA	Acad9	58914
396	16	50890714	50892180	50891529	N	NA	Pdzrn3	NA	NA	NA	NA	Pdzrn3	43029
397	16	51811550	51812395	51811949	N	NA	NA	NA	NA	NA	NA	LOC144371191	106766
398	16	51829697	51832607	51830917	N	NA	NA	NA	NA	NA	NA	LOC144371191	86554
399	16	51852897	51867670	51853740,51857432,51859866	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	LOC144371191	51491
400	16	51956886	51958925	51957870	N	NA	LOC144371191	NA	NA	NA	NA	LOC144371191	37725
401	16	6192467	6193857	6193005	N	NA	NA	NA	NA	NA	NA	LOC144371476	8921339
402	16	7316950	7318378	7317292	N	NA	NA	NA	NA	NA	NA	LOC144371476	7796818
403	2	103200489	103202930	103201899	N	NA	NA	NA	NA	NA	NA	Slc15a4	1881774
404	2	119358327	119359534	119358710	N	NA	Nf2,Nipsnap1,Thoc5	NA	NA	NA	NA	Nipsnap1	7907
405	2	120919853	120920735	120920324	N	NA	NA	NA	NA	NA	NA	Mtmr3	1295549
406	2	126205037	126206552	126205923	N	NA	Cobl	NA	NA	NA	NA	Cobl	4486
407	2	130061455	130063252	130062297	N	NA	NA	NA	NA	NA	NA	Tns3	299521
408	2	136495535	136507060	136495698	N	NA	Cdk13,LOC101976113	NA	NA	NA	NA	Cdk13	10301
409	2	145246901	145248420	145247389	N	NA	Znrf2	NA	NA	NA	NA	Znrf2	24504
410	2	148564991	148581584	148575657,148580170	N,N	NA;NA	NA	NA	NA	NA	NA	Snx10	152910
411	2	148587355	148589061	148588207	N	NA	NA	NA	NA	NA	NA	Snx10	145433
412	2	148593275	148595237	148594025	N	NA	NA	NA	NA	NA	NA	Snx10	139257
413	2	150337769	150338921	150338916	N	NA	Pals2	NA	NA	NA	NA	Pals2	48250
414	2	150340458	150342747	150341132	N	NA	NA	NA	NA	NA	NA	Pals2	50939
415	2	150359749	150361797	150360809	N	NA	NA	NA	NA	NA	NA	Pals2	70230
416	2	150382293	150384219	150383122	N	NA	NA	NA	NA	NA	NA	Pals2	92774
417	2	160565197	160566511	160565941	N	NA	Arl4a	NA	NA	NA	NA	Arl4a	26339
418	2	176549416	176551797	176550872	N	NA	LOC144375409,Sypl1	NA	NA	NA	NA	Sypl1	48078
419	2	176664151	176665780	176665178	N	NA	Nampt	NA	NA	NA	NA	Nampt	13889
420	2	176871752	176873772	176873167	N	NA	NA	NA	NA	NA	NA	Ccdc71l	149171
421	2	176911152	176912466	176911926	N	NA	NA	NA	NA	NA	NA	Ccdc71l	110477
422	2	182685923	182687821	182686726	N	NA	Wasl	NA	NA	NA	NA	Wasl	34321
423	2	192298583	192299468	192298860	N	NA	NA	NA	NA	NA	NA	Tmem168	139179
424	2	19766310	19768097	19766765	N	NA	Pomgnt2	NA	NA	NA	NA	Pomgnt2	20635
425	2	198361997	198364772	198363276	N	NA	Slc25a13	NA	NA	NA	NA	Slc25a13	4053
426	2	199025946	199029469	199028001	N	NA	Pdk4	NA	NA	NA	NA	Pdk4	10728
427	2	21978019	21979293	21978742	N	NA	NA	NA	NA	NA	NA	LOC144369767	138643
428	2	22121051	22122709	22121985	N	NA	LOC144369767	NA	NA	NA	NA	LOC144369767	3115
429	2	22124800	22126717	22125860	N	NA	LOC144369767	NA	NA	NA	NA	LOC144369767	6864
430	2	225686369	225689258	225686698,225688059	N,N	NA;NA	Tmem176a	NA	NA	NA	NA	Tmem176a	32089
431	2	227041088	227046160	227041948	N	NA	LOC144368992	NA	NA	NA	NA	LOC144368992	48460
432	2	229041470	229043427	229042941	N	NA	NA	NA	NA	NA	NA	Insig1	57460
433	2	229072073	229086940	229073286,229084360	N,N	NA;NA	Insig1	NA	NA	NA	NA	Insig1	13947
434	2	229090944	229093742	229092898	N	NA	Insig1	NA	NA	NA	NA	Insig1	7145
435	2	229094710	229096718	229096103	N	NA	Insig1	NA	NA	NA	NA	Insig1	4169
436	2	230345124	230347434	230345979	N	NA	Lmbr1,Nom1	NA	NA	NA	NA	Nom1	17197
437	2	232522247	232524854	232523867	N	NA	NA	NA	NA	NA	NA	Dync2i1	591458
438	2	2699758	2701277	2700205	N	NA	Hdgfl2,Plin4,Plin5,Ubxn6	NA	NA	NA	NA	Hdgfl2	2111
439	2	28977784	28979297	28978413	N	NA	Cmtm8	NA	NA	NA	NA	Cmtm8	18156
440	2	28984515	28985541	28985141	N	NA	Cmtm8	NA	NA	NA	NA	Cmtm8	24887
441	2	29118706	29119875	29119254	N	NA	NA	NA	NA	NA	NA	Cmtm8	159078
442	2	37030234	37031743	37031154	N	NA	NA	NA	NA	NA	NA	LOC101971161	289280
443	2	42103494	42104528	42104202	N	NA	Plcl2	NA	NA	NA	NA	Plcl2	42042
444	2	42105614	42106716	42105714	N	NA	Plcl2	NA	NA	NA	NA	Plcl2	44162
445	2	47779851	47781409	47780912	N	NA	Rft1	NA	NA	NA	NA	Rft1	29133
446	2	49696754	49698828	49698150	N	NA	NA	NA	NA	NA	NA	Fam107a	486527
447	2	50169254	50172392	50170867	N	NA	NA	NA	NA	NA	NA	Fam107a	959027
448	2	50186647	50188168	50187432	N	NA	NA	NA	NA	NA	NA	Fam107a	976420
449	2	56193172	56195753	56193858	N	NA	Magi1	NA	NA	NA	NA	Magi1	12651
450	2	56204126	56208785	56205408,56207164,56207197	N,N,N	NA;NA;NA	Magi1	NA	NA	NA	NA	Magi1	23605
451	2	56720380	56722007	56720689	N	NA	NA	NA	NA	NA	NA	Lrig1	99806
452	2	56851410	56852759	56852552	N	NA	NA	NA	NA	NA	NA	Lrig1	230836
453	2	58674901	58676552	58675724	N	NA	NA	NA	NA	NA	NA	LOC101969744	481369
454	2	58773958	58844639	58774956,58778183,58782518,58785189,58797833,58804676,58816419	N,N,N,N,N,N,N	NA;NA;NA;NA;NA;NA;NA	NA	NA	NA	NA	NA	LOC101969744	580426
455	2	68524731	68526274	68525301	N	NA	NA	NA	NA	NA	NA	Dgcr6l	1851011
456	2	68538270	68540860	68539571	N	NA	NA	NA	NA	NA	NA	Dgcr6l	1836425
457	2	70497394	70498597	70498088	N	NA	NA	NA	NA	NA	NA	Rtn4r	66704
458	2	74519464	74520426	74519895	N	NA	NA	NA	NA	NA	NA	Bcr	201466
459	2	84062514	84066430	84063854	N	NA	LOC101963847	NA	NA	NA	NA	LOC101963847	32444
460	2	85966519	85968229	85967269	N	NA	NA	NA	NA	NA	NA	LOC106145613	775788
461	2	87361094	87362766	87361724	N	NA	NA	NA	NA	NA	NA	LOC144375210	119269
462	2	87454780	87461319	87458127,87460098	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144375214	89824
463	2	88648916	88650096	88649231	N	NA	NA	NA	NA	NA	NA	Spring1	156557
464	2	90730239	90731726	90730609	N	NA	Cux2	NA	NA	NA	NA	Cux2	23746
465	2	90838236	90839543	90838913	N	NA	LOC144375238,Ppp1cc	NA	NA	NA	NA	LOC144375238	40889
466	2	90993496	90995206	90994444	N	NA	Pptc7	NA	NA	NA	NA	Pptc7	5904
467	2	93912137	93914395	93913489	N	NA	LOC144375266,LOC144375267	NA	NA	NA	NA	LOC144375266	27151
468	3	100373282	100374336	100373754	N	NA	NA	NA	NA	NA	NA	Mbnl1	82266
469	3	100507747	100508883	100508464	N	NA	LOC144376299	NA	NA	NA	NA	LOC144376299	30701
470	3	100596180	100597523	100596982	N	NA	NA	NA	NA	NA	NA	LOC144376299	56596
471	3	100602134	100603568	100602851	N	NA	NA	NA	NA	NA	NA	LOC144376299	62550
472	3	102182515	102183757	102183288	N	NA	NA	NA	NA	NA	NA	Tsc22d2	76539
473	3	102202522	102203758	102202928	N	NA	NA	NA	NA	NA	NA	Tsc22d2	96546
474	3	102214794	102215853	102215334	N	NA	NA	NA	NA	NA	NA	Tsc22d2	108818
475	3	102217272	102218906	102218225	N	NA	NA	NA	NA	NA	NA	Tsc22d2	111296
476	3	102220248	102222167	102220977	N	NA	NA	NA	NA	NA	NA	Tsc22d2	114272
477	3	102230843	102233250	102231960	N	NA	NA	NA	NA	NA	NA	Tsc22d2	124867
478	3	10703514	10705020	10703971	N	NA	LOC144375996	NA	NA	NA	NA	LOC144375996	45621
479	3	10954320	10955871	10955040	N	NA	LOC101961636	NA	NA	NA	NA	LOC101961636	10133
480	3	121602512	121604413	121603486	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	124398
481	3	121653829	121654766	121654304	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	175715
482	3	121711945	121715189	121713049	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	233831
483	3	121722804	121724500	121723748	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	244690
484	3	121727690	121731151	121729519	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	249576
485	3	121905685	121912233	121906639,121909793,121912076	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	Tbl1xr1	427571
486	3	12617517	12618836	12618275	N	NA	Apoh,Prkca	NA	NA	NA	NA	Apoh	4955
487	3	12620844	12622085	12621651	N	NA	Apoh,Prkca	NA	NA	NA	NA	Apoh	8282
488	3	128950191	128950983	128950735	N	NA	Klhl24	NA	NA	NA	NA	Klhl24	10022
489	3	133091432	133092252	133091772	N	NA	LOC120884421,Lpp	NA	NA	NA	NA	LOC120884421	27268
490	3	138827198	138829129	138828243	N	NA	Atp13a3	NA	NA	NA	NA	Atp13a3	9978
491	3	139764205	139766190	139765548	N	NA	NA	NA	NA	NA	NA	LOC144375737	190743
492	3	140907514	140908997	140908435	N	NA	NA	NA	NA	NA	NA	Tfrc	68732
493	3	142262731	142264002	142263472	N	NA	NA	NA	NA	NA	NA	Dlg1	55320
494	3	142444529	142445486	142445074	N	NA	Bdh1	NA	NA	NA	NA	Bdh1	13229
495	3	145797645	145798626	145798322	N	NA	Dtx3l,LOC101962583,Parp9	NA	NA	NA	NA	LOC101962583	31324
496	3	159214908	159219493	159216106	N	NA	NA	NA	NA	NA	NA	Bbx	84162
497	3	162654204	162656401	162655166	N	NA	NA	NA	NA	NA	NA	Alcam	715210
498	3	164608780	164611533	164609918	N	NA	NA	NA	NA	NA	NA	Nfkbiz	304291
499	3	171148203	171149089	171148831	N	NA	NA	NA	NA	NA	NA	Nsun3	412397
500	3	176374938	176376161	176376098	N	NA	NA	NA	NA	NA	NA	C3H3orf38	2768915
501	3	180478421	180501141	180500379	N	NA	NA	NA	NA	NA	NA	Chmp2b	598044
502	3	184599223	184600316	184599605	N	NA	Gbe1,LOC144376456	NA	NA	NA	NA	Gbe1	46924
503	3	184607268	184608694	184608025	N	NA	Gbe1,LOC144376456	NA	NA	NA	NA	Gbe1	38546
504	3	190464395	190466002	190465414	N	NA	NA	NA	NA	NA	NA	Nrip1	157398
505	3	191188664	191189478	191189069	N	NA	Usp25	NA	NA	NA	NA	Usp25	13840
506	3	19212991	19215612	19214330	N	NA	Dhx8	NA	NA	NA	NA	Dhx8	18316
507	3	19223402	19226588	19225013	N	NA	Arl4d,Dhx8	NA	NA	NA	NA	Dhx8	28727
508	3	19229507	19231110	19230243	N	NA	Arl4d,Dhx8	NA	NA	NA	NA	Dhx8	34832
509	3	192479442	192480718	192480117	N	NA	NA	NA	NA	NA	NA	Cxadr	139120
510	3	192519450	192520498	192520057	N	NA	NA	NA	NA	NA	NA	Cxadr	99340
511	3	192590084	192591713	192590635	N	NA	Cxadr	NA	NA	NA	NA	Cxadr	28125
512	3	192797276	192799019	192798469	N	NA	LOC101967352	NA	NA	NA	NA	LOC101967352	17509
513	3	19591032	19593324	19592518	N	NA	G6pc1,LOC144375602,LOC144375611	NA	NA	NA	NA	G6pc1	2248
514	3	196466210	196467917	196467251	N	NA	NA	NA	NA	NA	NA	Mrpl39	2803463
515	3	201467164	201469141	201467805	N	NA	NA	NA	NA	NA	NA	Hemk2	513047
516	3	202144358	202146438	202145792	N	NA	Cct8	NA	NA	NA	NA	Cct8	12058
517	3	202155099	202155930	202155500	N	NA	Cct8	NA	NA	NA	NA	Cct8	22799
518	3	204662995	204664544	204664027	N	NA	NA	NA	NA	NA	NA	Sod1	63013
519	3	204669289	204673618	204670415,204671983	N,N	NA;NA	NA	NA	NA	NA	NA	Sod1	53939
520	3	204674781	204697529	204676787,204679031,204688404,204690495,204692460,204694705	N,N,N,N,N,N	NA;NA;NA;NA;NA;NA	Sod1	NA	NA	NA	NA	Sod1	30028
521	3	206158722	206159722	206159420	N	NA	Ifngr2	NA	NA	NA	NA	Ifngr2	14386
522	3	208857642	208858850	208858002	N	NA	Cldn14	NA	NA	NA	NA	Cldn14	49051
523	3	208867314	208869603	208868430	N	NA	NA	NA	NA	NA	NA	Cldn14	58723
524	3	209508324	209509777	209509088	N	NA	Dyrk1a,Vps26c	NA	NA	NA	NA	Dyrk1a	29951
525	3	214153198	214169380	214162439	N	NA	Sik1	NA	NA	NA	NA	Sik1	33099
526	3	214171451	214176251	214173627	N	NA	NA	NA	NA	NA	NA	Sik1	51352
527	3	214669137	214670256	214669658	N	NA	Gatd3,Icoslg	NA	NA	NA	NA	Gatd3	29477
528	3	26271023	26286056	26279040,26281787,26285078	N,N,N	NA;NA;NA	LOC101975192,LOC110597783,Tob1	NA	NA	NA	NA	LOC110597783	16605
529	3	29774068	29775391	29774781	N	NA	Hlf,LOC144376076	NA	NA	NA	NA	Hlf	21152
530	3	39784701	39786269	39785925	N	NA	Psmd11	NA	NA	NA	NA	Psmd11	7758
531	3	41017541	41019702	41017997	N	NA	Nf1,Wsb1	NA	NA	NA	NA	Wsb1	46611
532	3	41023226	41026193	41023907	N	NA	Wsb1	NA	NA	NA	NA	Wsb1	40120
533	3	44589244	44590539	44590052	N	NA	Rph3al	NA	NA	NA	NA	Rph3al	42380
534	3	46760993	46764918	46763018,46764638	N,N	NA;NA	NA	NA	NA	NA	NA	LOC101959994	291494
535	3	46826119	46830227	46828332	N	NA	NA	NA	NA	NA	NA	LOC101959994	356620
536	3	46858301	46860620	46859328	N	NA	NA	NA	NA	NA	NA	LOC144376144	377579
537	3	47003834	47004901	47004252	N	NA	NA	NA	NA	NA	NA	LOC144376144	233298
538	3	48406997	48408557	48408070	N	NA	Ube2g1	NA	NA	NA	NA	Ube2g1	27721
539	3	48713928	48716388	48715441	N	NA	Slc13a5	NA	NA	NA	NA	Slc13a5	5894
540	3	64113295	64115029	64114381	N	NA	LOC101959776	NA	NA	NA	NA	LOC101959776	3506
541	3	70640378	70643216	70641603	N	NA	NA	NA	NA	NA	NA	LOC101966410	253647
542	3	72826333	72827772	72826941	N	NA	NA	NA	NA	NA	NA	LOC144376241	469254
543	3	72841490	72843611	72842685	N	NA	NA	NA	NA	NA	NA	LOC144376241	453415
544	3	72845937	72847314	72846246	N	NA	NA	NA	NA	NA	NA	LOC144376241	449712
545	3	77517826	77519786	77518829	N	NA	Dusp7	NA	NA	NA	NA	Dusp7	4747
546	3	78404919	78406406	78405490	N	NA	NA	NA	NA	NA	NA	Pik3r4	58300
547	3	79738041	79739559	79738913	N	NA	Acp3	NA	NA	NA	NA	Acp3	31496
548	3	8934339	8937015	8935750	N	NA	NA	NA	NA	NA	NA	LOC144375991	196473
549	3	9073957	9076035	9075239	N	NA	NA	NA	NA	NA	NA	LOC144375991	336091
550	3	91811804	91814298	91813126	N	NA	Plscr4	NA	NA	NA	NA	Plscr4	48675
551	3	9317200	9318958	9317964	N	NA	NA	NA	NA	NA	NA	LOC144375991	579334
552	3	93740937	93742284	93741479	N	NA	NA	NA	NA	NA	NA	Agtr1	141869
553	3	94402607	94404818	94403797	N	NA	NA	NA	NA	NA	NA	LOC144376281	57750
554	3	94514739	94516036	94515143	N	NA	Tm4sf4	NA	NA	NA	NA	Tm4sf4	10349
555	3	94521533	94522686	94522246	N	NA	Tm4sf4	NA	NA	NA	NA	Tm4sf4	3699
556	3	99160287	99164090	99162419	N	NA	NA	NA	NA	NA	NA	Arhgef26	256972
557	3	99166490	99176153	99174588	N	NA	NA	NA	NA	NA	NA	Arhgef26	263175
558	4	103318558	103321498	103320208,103320450	N,N	NA;NA	LOC144377210,Oaf	NA	NA	NA	NA	LOC144377210	23245
559	4	104270998	104272204	104271608	N	NA	Sc5d	NA	NA	NA	NA	Sc5d	47082
560	4	106482082	106483935	106483010	N	NA	Znf202	NA	NA	NA	NA	Znf202	27763
561	4	128641216	128643607	128642852	N	NA	NA	NA	NA	NA	NA	LOC110597334	149124
