Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
281	3	100373228	100374208	100373658	N	NA	NA	NA	NA	NA	NA	Mbnl1	82212
282	3	100478445	100480398	100479601	N	NA	NA	NA	NA	NA	NA	Mbnl1	187429
283	3	100507797	100508883	100508361	N	NA	NA	NA	NA	NA	NA	Mbnl1	216781
284	3	100601833	100603434	100602946	N	NA	NA	NA	NA	NA	NA	Mbnl1	310817
285	3	102214510	102215853	102215339	N	NA	NA	NA	NA	NA	NA	Tsc22d2	108534
286	3	102220619	102222054	102220979	N	NA	NA	NA	NA	NA	NA	Tsc22d2	114643
287	3	102230818	102232830	102231957	N	NA	NA	NA	NA	NA	NA	Tsc22d2	124842
288	3	10703514	10704772	10703980	N	NA	NA	NA	NA	NA	NA	Abca5	54612
289	3	121653829	121654737	121654219	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	175715
290	3	121723252	121724425	121723749	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	245138
291	3	121727605	121730649	121729521	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	249491
292	3	121908437	121918314	121909802	N	NA	NA	NA	NA	NA	NA	Tbl1xr1	430323
293	3	12617518	12618687	12617720	N	NA	Apoh,Prkca	NA	NA	NA	NA	Apoh	4956
294	3	12620937	12622117	12621675	N	NA	Apoh,Prkca	NA	NA	NA	NA	Apoh	8375
295	3	139702179	139766636	139765326	N	NA	NA	NA	NA	NA	NA	LOC144375737	190297
296	3	145797645	145798626	145798321	N	NA	Dtx3l,Parp9	NA	NA	NA	NA	Dtx3l	46112
297	3	159215053	159219363	159216114	N	NA	NA	NA	NA	NA	NA	Bbx	84307
298	3	162654204	162655916	162655192	N	NA	NA	NA	NA	NA	NA	Alcam	715210
299	3	164609703	164610668	164610530	N	NA	NA	NA	NA	NA	NA	LOC101970390	379717
300	3	171147401	171149034	171148226	N	NA	NA	NA	NA	NA	NA	Nsun3	412452
301	3	176374176	176376189	176375173	N	NA	NA	NA	NA	NA	NA	C3H3orf38	2768887
302	3	190464325	190466223	190465601	N	NA	NA	NA	NA	NA	NA	Nrip1	157177
303	3	19213319	19215313	19214324	N	NA	NA	NA	NA	NA	NA	Arl4d	57610
304	3	19223592	19225743	19224725	N	NA	Arl4d	NA	NA	NA	NA	Arl4d	47180
305	3	19229507	19230781	19230254	N	NA	Arl4d	NA	NA	NA	NA	Arl4d	42142
306	3	192590084	192591512	192590630	N	NA	NA	NA	NA	NA	NA	Btg3	106246
307	3	19591283	19593324	19592575	N	NA	G6pc1,LOC144375601,LOC144375602,LOC144375611	NA	NA	NA	NA	G6pc1	2499
308	3	196466210	196468219	196467251	N	NA	NA	NA	NA	NA	NA	Mrpl39	2803161
309	3	201467403	201469141	201467808	N	NA	NA	NA	NA	NA	NA	Hemk2	513047
310	3	202144820	202146276	202145791	N	NA	Cct8	NA	NA	NA	NA	Cct8	12520
311	3	204662563	204664544	204664023	N	NA	NA	NA	NA	NA	NA	Sod1	63013
312	3	204665658	204673536	204671983	N	NA	NA	NA	NA	NA	NA	Sod1	54021
313	3	204674819	204686456	204676787,204679001	N,N	NA;NA	Sod1	NA	NA	NA	NA	Sod1	41101
314	3	204687143	204699426	204688396	N	NA	Sod1	NA	NA	NA	NA	Sod1	28131
315	3	208867314	208869603	208868431	N	NA	NA	NA	NA	NA	NA	Cldn14	58723
316	3	214153453	214165152	214162440	N	NA	NA	NA	NA	NA	NA	Rrp1b	136267
317	3	214171864	214176059	214173652	N	NA	NA	NA	NA	NA	NA	Rrp1b	125360
318	3	26256493	26286387	26278832,26281816,26285070	N,N,N	NA;NA;NA	LOC101975192,LOC110597783,Tob1	NA	NA	NA	NA	Tob1	5631
319	3	29772383	29775672	29774675	N	NA	Hlf,LOC144376076	NA	NA	NA	NA	Hlf	20871
320	3	39785187	39786269	39785851	N	NA	Psmd11	NA	NA	NA	NA	Psmd11	8244
321	3	46760993	46764918	46763877	N	NA	NA	NA	NA	NA	NA	LOC101959994	291494
322	3	46825161	46830278	46828333	N	NA	NA	NA	NA	NA	NA	LOC101959994	355662
323	3	46858022	46860620	46859330	N	NA	NA	NA	NA	NA	NA	LOC101959994	388523
324	3	48406997	48408355	48408070	N	NA	Ube2g1	NA	NA	NA	NA	Ube2g1	27721
325	3	61077240	61081698	61081157	N	NA	NA	NA	NA	NA	NA	Ulk2	252650
326	3	64113451	64115029	64114381	N	NA	NA	NA	NA	NA	NA	Map2k3	76383
327	3	70640336	70643216	70641582	N	NA	NA	NA	NA	NA	NA	LOC101966410	253605
328	3	72826529	72827435	72826979	N	NA	NA	NA	NA	NA	NA	LOC120892872	792026
329	3	72841490	72843611	72842685	N	NA	NA	NA	NA	NA	NA	LOC120892872	806987
330	3	79738074	79739539	79738923	N	NA	Acp3	NA	NA	NA	NA	Acp3	31516
331	3	9074402	9076035	9075217	N	NA	NA	NA	NA	NA	NA	LOC144375991	336536
332	3	94402607	94404506	94403829	N	NA	Tm4sf1	NA	NA	NA	NA	Tm4sf1	41559
333	3	94522134	94522769	94522284	N	NA	Tm4sf4	NA	NA	NA	NA	Tm4sf4	3616
334	3	99173137	99175123	99173999	N	NA	NA	NA	NA	NA	NA	Dhx36	415286
335	4	101441189	101442549	101441879	N	NA	NA	NA	NA	NA	NA	Mpzl2	183492
336	4	103319068	103321186	103320369	N	NA	LOC144377210,Oaf	NA	NA	NA	NA	LOC144377210	23557
337	4	139405116	139406440	139405819	N	NA	NA	NA	NA	NA	NA	Zfand5	169498
338	4	141297553	141363288	141307021,141321240,141323804,141331497,141336754,141340671,141348434,141358444,141362075	N,N,N,N,N,N,N,N,N	NA;NA;NA;NA;NA;NA;NA;NA;NA	Klf9	NA	NA	NA	NA	Klf9	32541
339	4	149761582	149763077	149762335	N	NA	Gldc	NA	NA	NA	NA	Gldc	33305
340	4	162836256	162879777	162868902,162876717	N,N	NA;NA	NA	NA	NA	NA	NA	Mtap	234065
341	4	176880110	176884529	176882306,176883938	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144377313	180546
342	4	177392129	177393851	177392955	N	NA	NA	NA	NA	NA	NA	Xpa	85102
343	4	183453843	183455044	183454268	N	NA	Abca1	NA	NA	NA	NA	Abca1	32202
344	4	183475308	183477328	183476367	N	NA	NA	NA	NA	NA	NA	Abca1	53667
345	4	185291857	185298892	185297459	N	NA	Rad23b	NA	NA	NA	NA	Rad23b	40712
346	4	187232509	187234369	187233288	N	NA	NA	NA	NA	NA	NA	Epb41l4b	227396
347	4	189188594	189193658	189192580	N	NA	NA	NA	NA	NA	NA	Ugcg	120213
348	4	191400869	191403292	191402058	N	NA	NA	NA	NA	NA	NA	Tmem268	57595
349	4	191411597	191412932	191412212	N	NA	NA	NA	NA	NA	NA	Tmem268	68323
350	4	205573141	205575247	205574380	N	NA	Prrc2b	NA	NA	NA	NA	Prrc2b	13858
351	4	206819214	206820494	206819796	N	NA	LOC120889933,Tsc1	NA	NA	NA	NA	Tsc1	15321
352	4	207515226	207516684	207515595	N	NA	NA	NA	NA	NA	NA	Brd3	79334
353	4	207715070	207721579	207719549	N	NA	Rxra	NA	NA	NA	NA	Rxra	39942
354	4	210603720	210605235	210604339	N	NA	LOC144377480	NA	NA	NA	NA	LOC144377480	47109
355	4	30249419	30252824	30250578	N	NA	Abtb2,Cat	NA	NA	NA	NA	Cat	24602
356	4	30768407	30770103	30769281	N	NA	Fbxo3	NA	NA	NA	NA	Fbxo3	15896
357	4	30782108	30783894	30782843	N	NA	Cd59,Fbxo3	NA	NA	NA	NA	Fbxo3	2105
358	4	4378340	4382322	4380750	N	NA	NA	NA	NA	NA	NA	Cttn	195112
359	4	52488499	52490745	52489409	N	NA	Ipo7,LOC106144938,Tmem41b	NA	NA	NA	NA	Ipo7	19781
360	4	55958096	55979070	55978032	N	NA	NA	NA	NA	NA	NA	Mrpl17	682944
361	4	59977139	59978400	59977829	N	NA	NA	NA	NA	NA	NA	Trim21	63844
362	4	63436604	63437999	63437140	N	NA	Arrb1,Rps3	NA	NA	NA	NA	Arrb1	9505
363	4	64659971	64662672	64661760	N	NA	NA	NA	NA	NA	NA	Acer3	76825
364	4	64664918	64667955	64665802	N	NA	NA	NA	NA	NA	NA	Acer3	71542
365	4	83968137	83969121	83968536	N	NA	NA	NA	NA	NA	NA	Jrkl	1572285
366	4	87181033	87182510	87181633	N	NA	Birc3	NA	NA	NA	NA	Birc3	47216
367	4	87509964	87512478	87511171	N	NA	NA	NA	NA	NA	NA	LOC101958300	252130
368	4	9333123	9334199	9333663	N	NA	LOC101978269	NA	NA	NA	NA	LOC101978269	9962
369	4	97390986	97393650	97391876	N	NA	Zbtb16	NA	NA	NA	NA	Zbtb16	19970
370	5	106424112	106426209	106425032	N	NA	NA	NA	NA	NA	NA	Galc	2520644
371	5	110385675	110387121	110386706	N	NA	Foxn3	NA	NA	NA	NA	Foxn3	33530
372	5	114258070	114259375	114258507	N	NA	LOC144377571,LOC144377928,LOC144377929	NA	NA	NA	NA	LOC144377928	3326
373	5	114761346	114772121	114762300,114763665,114765264,114768149	N,N,N,N	NA;NA;NA;NA	NA	NA	NA	NA	NA	LOC101960548	195335
374	5	119144966	119146051	119145727	N	NA	LOC144377948,Yy1	NA	NA	NA	NA	Yy1	44309
375	5	119155325	119157173	119156067	N	NA	LOC144377948,Yy1	NA	NA	NA	NA	Yy1	33187
376	5	120437812	120440250	120439817	N	NA	NA	NA	NA	NA	NA	LOC144377954	74726
377	5	120446114	120446868	120446652	N	NA	NA	NA	NA	NA	NA	LOC144377954	68108
378	5	121197533	121199917	121198884	N	NA	NA	NA	NA	NA	NA	Ppp2r5c	60366
379	5	121211567	121212532	121212171	N	NA	Ppp2r5c	NA	NA	NA	NA	Ppp2r5c	47751
380	5	136760994	136763214	136761923	N	NA	Abhd2	NA	NA	NA	NA	Abhd2	2239
381	5	141838729	141840761	141839301	N	NA	Chd2,LOC144378019	NA	NA	NA	NA	Chd2	32031
382	5	146439110	146440964	146440253	N	NA	Arrdc4	NA	NA	NA	NA	Arrdc4	48162
383	5	147731674	147733583	147732472	N	NA	NA	NA	NA	NA	NA	Mef2a	63565
384	5	151082356	151090055	151086822	N	NA	NA	NA	NA	NA	NA	LOC120886919	105816
385	5	15705656	15707960	15707136	N	NA	NA	NA	NA	NA	NA	LOC120886690	65049
386	5	15725424	15727351	15726536	N	NA	NA	NA	NA	NA	NA	LOC120886690	84817
387	5	16449611	16459664	16450051	N	NA	Smad3	NA	NA	NA	NA	Smad3	2449
388	5	16460175	16462216	16460487	N	NA	Smad3	NA	NA	NA	NA	Smad3	13013
389	5	170278976	170280619	170279839	N	NA	Shld1	NA	NA	NA	NA	Shld1	24965
390	5	170289155	170291097	170289866	N	NA	Shld1	NA	NA	NA	NA	Shld1	35144
391	5	177839712	177842905	177841230	N	NA	Ahcy,Itch	NA	NA	NA	NA	Ahcy	12439
392	5	181909906	181912464	181910906	N	NA	NA	NA	NA	NA	NA	Actr5	499460
393	5	18266553	18267791	18267087	N	NA	LOC120886319,Plekho2,Rbpms2	NA	NA	NA	NA	Plekho2	5390
394	5	1848505	1850584	1849866	N	NA	NA	NA	NA	NA	NA	LOC144377684	458826
395	5	188307338	188311404	188308362,188310814	N,N	NA;NA	LOC144378149,Pck1	NA	NA	NA	NA	Pck1	18427
396	5	192631190	192632470	192631769	N	NA	Atp9a,Sall4	NA	NA	NA	NA	Sall4	6209
397	5	193472467	193474050	193473009	N	NA	Ptpn1	NA	NA	NA	NA	Ptpn1	6335
398	5	193486764	193488586	193487439	N	NA	Ptpn1	NA	NA	NA	NA	Ptpn1	20632
399	5	193878256	193879659	193878837	N	NA	Slc9a8	NA	NA	NA	NA	Slc9a8	2650
400	5	19427822	19429197	19428287	N	NA	Usp3	NA	NA	NA	NA	Usp3	21912
401	5	194317585	194318777	194318236	N	NA	Ddx27,Stau1	NA	NA	NA	NA	Stau1	5535
402	5	194319626	194320961	194320302	N	NA	Ddx27,Stau1	NA	NA	NA	NA	Stau1	3351
403	5	194901803	194902813	194902248	N	NA	NA	NA	NA	NA	NA	LOC120886321	362600
404	5	22696192	22697345	22696729	N	NA	Bnip2	NA	NA	NA	NA	Bnip2	45412
405	5	23996126	23998087	23997366	N	NA	NA	NA	NA	NA	NA	Aqp9	104006
406	5	24108913	24110307	24109639	N	NA	Aqp9	NA	NA	NA	NA	Aqp9	6820
407	5	25209062	25214507	25213278	N	NA	Tcf12	NA	NA	NA	NA	Tcf12	17890
408	5	28632303	28634330	28632882	N	NA	NA	NA	NA	NA	NA	Onecut1	217081
409	5	28918047	28920083	28919048	N	NA	Atosa	NA	NA	NA	NA	Atosa	43764
410	5	35802899	35804371	35803711	N	NA	B2m,Spg11	NA	NA	NA	NA	B2m	9124
411	5	40811170	40813320	40812336	N	NA	NA	NA	NA	NA	NA	Fam98b	516159
412	5	49240912	49242076	49241482	N	NA	Gnpnat1	NA	NA	NA	NA	Gnpnat1	23088
413	5	5491162	5493147	5492040	N	NA	Mthfs	NA	NA	NA	NA	Mthfs	34274
414	5	62174608	62175935	62175372	N	NA	Tmem229b	NA	NA	NA	NA	Tmem229b	42571
415	5	63144582	63146445	63145569	N	NA	NA	NA	NA	NA	NA	Zfp36l1	241937
416	5	63242109	63247855	63243281	N	NA	NA	NA	NA	NA	NA	Zfp36l1	140527
417	5	63309929	63312234	63311393	N	NA	NA	NA	NA	NA	NA	Zfp36l1	76148
418	5	63330533	63332895	63331595	N	NA	NA	NA	NA	NA	NA	Zfp36l1	55487
419	5	64143057	64144982	64143863	N	NA	Susd6	NA	NA	NA	NA	Susd6	4085
420	5	64332087	64349089	64333466,64336885,64343813	N,N,N	NA;NA;NA	Slc10a1,Smoc1,Srsf5	NA	NA	NA	NA	Slc10a1	17117
421	5	64363524	64373235	64364322	N	NA	Slc10a1,Smoc1	NA	NA	NA	NA	Smoc1	18908
422	5	66005790	66007075	66006561	N	NA	Pygl	NA	NA	NA	NA	Pygl	2424
423	5	71257886	71259855	71258522	N	NA	NA	NA	NA	NA	NA	Dorip1	162068
424	5	79840321	79842021	79841356	N	NA	Baz1a	NA	NA	NA	NA	Baz1a	49396
425	5	9405077	9410822	9407292	N	NA	NA	NA	NA	NA	NA	Commd4	88630
426	5	99203417	99206466	99204143,99206123	N,N	NA;NA	NA	NA	NA	NA	NA	Angel1	68368
427	6	110136655	110138942	110138221	N	NA	NA	NA	NA	NA	NA	LOC101954843	221742
428	6	131044839	131046343	131045753	N	NA	NA	NA	NA	NA	NA	Spry2	167573
429	6	131379221	131421262	131408963,131420594	N,N	NA;NA	NA	NA	NA	NA	NA	Ndfip2	121885
430	6	133909489	133911143	133910227	N	NA	NA	NA	NA	NA	NA	Kctd12	104792
431	6	13820474	13822285	13821098	N	NA	Cry1	NA	NA	NA	NA	Cry1	8681
432	6	13823348	13825783	13824498	N	NA	Cry1	NA	NA	NA	NA	Cry1	5183
433	6	13957190	13958105	13957915	N	NA	Tmem263	NA	NA	NA	NA	Tmem263	28047
434	6	158244079	158245489	158245090	N	NA	NA	NA	NA	NA	NA	LOC101978069	179200
435	6	174376790	174378442	174377768	N	NA	NA	NA	NA	NA	NA	Uspl1	249813
436	6	174794217	174795775	174794936	N	NA	Hmgb1	NA	NA	NA	NA	Hmgb1	34606
437	6	174818714	174820403	174819781	N	NA	NA	NA	NA	NA	NA	Hmgb1	59103
438	6	175227547	175229441	175228471	N	NA	NA	NA	NA	NA	NA	Ubl3	66031
439	6	175230366	175232246	175230991	N	NA	NA	NA	NA	NA	NA	Ubl3	63226
440	6	175255485	175258582	175256850	N	NA	Ubl3	NA	NA	NA	NA	Ubl3	36890
441	6	176186762	176187760	176187134	N	NA	Slc46a3	NA	NA	NA	NA	Slc46a3	13405
442	6	176189851	176191279	176190706	N	NA	Slc46a3	NA	NA	NA	NA	Slc46a3	9886
443	6	177692071	177693364	177692874	N	NA	NA	NA	NA	NA	NA	Usp12	154994
444	6	182015359	182016562	182016011	N	NA	NA	NA	NA	NA	NA	LOC120888503	182141
445	6	187050697	187051346	187051058	N	NA	NA	NA	NA	NA	NA	Mbnl2	98548
446	6	188942408	188943527	188943024	N	NA	NA	NA	NA	NA	NA	Tm9sf2	55293
447	6	188947587	188949838	188948533	N	NA	Tm9sf2	NA	NA	NA	NA	Tm9sf2	48982
448	6	197156595	197158746	197157933	N	NA	LOC144365221	NA	NA	NA	NA	LOC144365221	49071
449	6	197161972	197167817	197166937	N	NA	LOC144365221	NA	NA	NA	NA	LOC144365221	40000
450	6	197170091	197171329	197170657	N	NA	LOC144365221	NA	NA	NA	NA	LOC144365221	36488
451	6	197802443	197804093	197803144	N	NA	LOC101976209,Naxd,Rab20	NA	NA	NA	NA	Rab20	11080
452	6	197813325	197814851	197814159	N	NA	LOC101976209,Naxd,Rab20	NA	NA	NA	NA	Naxd	11333
453	6	198373734	198376182	198375181	N	NA	NA	NA	NA	NA	NA	Arhgef7	209603
454	6	199229537	199249582	199236754,199238237	N,N	NA;NA	NA	NA	NA	NA	NA	F10	212344
455	6	25435984	25449987	25445779	N	NA	NA	NA	NA	NA	NA	LOC144378574	134187
456	6	25504795	25507545	25504801,25506327	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144378574	76629
457	6	25534469	25536269	25535185	N	NA	LOC144378574	NA	NA	NA	NA	LOC144378574	47905
458	6	28723378	28724313	28723895	N	NA	Dusp6	NA	NA	NA	NA	Dusp6	30039
459	6	28977640	28979066	28978248	N	NA	NA	NA	NA	NA	NA	Dusp6	223288
460	6	33612923	33614468	33613802	N	NA	NA	NA	NA	NA	NA	Ccdc59	1121573
461	6	45666761	45687810	45687367	N	NA	Frs2	NA	NA	NA	NA	Frs2	4675
462	6	46491804	46492955	46492278	N	NA	NA	NA	NA	NA	NA	Rap1b	58485
463	6	49071702	49073188	49072619	N	NA	NA	NA	NA	NA	NA	Llph	326263
464	6	51106581	51107637	51106910	N	NA	NA	NA	NA	NA	NA	Avpr1a	51992
465	6	5402788	5405807	5404162	N	NA	NA	NA	NA	NA	NA	Poldip3	62064
466	6	54755807	54757175	54756709	N	NA	Lrig3	NA	NA	NA	NA	Lrig3	33411
467	6	55728648	55730602	55729897	N	NA	Avil,Ctdsp2	NA	NA	NA	NA	Ctdsp2	4888
468	6	56595087	56597295	56595716	N	NA	LOC144378644	NA	NA	NA	NA	LOC144378644	24966
469	6	61800249	61802662	61801593	N	NA	Sp1	NA	NA	NA	NA	Sp1	6116
470	6	61817314	61818013	61817665	N	NA	Myg1,Sp1	NA	NA	NA	NA	Sp1	23181
471	6	62120860	62123253	62121510	N	NA	Eif4b,Krt18	NA	NA	NA	NA	Eif4b	13611
472	6	67310696	67313067	67311287	N	NA	NA	NA	NA	NA	NA	Slc38a4	171840
473	6	67314635	67315751	67315280	N	NA	NA	NA	NA	NA	NA	Slc38a4	169156
474	6	67318514	67322636	67320250	N	NA	NA	NA	NA	NA	NA	Slc38a4	162271
475	6	6846730	6848307	6847676	N	NA	Ep300	NA	NA	NA	NA	Ep300	31551
476	6	6871914	6874627	6873336	N	NA	NA	NA	NA	NA	NA	Rbx1	52826
477	6	93183875	93185404	93184507	N	NA	NA	NA	NA	NA	NA	Atf7ip	164461
478	6	97631823	97633229	97632722	N	NA	NA	NA	NA	NA	NA	LOC101959030	76358
479	7	11504912	11506674	11505256	N	NA	NA	NA	NA	NA	NA	LOC110597798	507087
480	7	11510763	11512755	11511336	N	NA	NA	NA	NA	NA	NA	LOC110597798	512938
481	7	121422083	121424026	121422979	N	NA	NA	NA	NA	NA	NA	Rnd3	257020
482	7	121601004	121602112	121601424	N	NA	NA	NA	NA	NA	NA	Rnd3	78934
483	7	121737655	121738996	121738332	N	NA	NA	NA	NA	NA	NA	Rnd3	56609
484	7	12274889	12289537	12286515,12288616	N,N	NA;NA	NA	NA	NA	NA	NA	Myc	803220
485	7	139667172	139669012	139667991	N	NA	Gorasp2	NA	NA	NA	NA	Gorasp2	29483
486	7	141863921	141865852	141864721	N	NA	NA	NA	NA	NA	NA	LOC120892777	307925
487	7	141926964	141928900	141927878	N	NA	NA	NA	NA	NA	NA	LOC120892777	244877
488	7	142285830	142287129	142286637	N	NA	NA	NA	NA	NA	NA	Sp3	57775
489	7	14918779	14920592	14919332	N	NA	NA	NA	NA	NA	NA	Trib1	90674
490	7	157070118	157071678	157070651	N	NA	NA	NA	NA	NA	NA	Nabp1	145311
491	7	167724779	167726233	167725412	N	NA	Raph1	NA	NA	NA	NA	Raph1	6227
492	7	168531876	168532499	168532102	N	NA	NA	NA	NA	NA	NA	Pard3b	74781
493	7	17094323	17096727	17094925	N	NA	Zhx2	NA	NA	NA	NA	Zhx2	19822
494	7	171066223	171067760	171067011	N	NA	NA	NA	NA	NA	NA	Klf7	126317
495	7	173771578	173773296	173772225	N	NA	Cps1,Lancl1	NA	NA	NA	NA	Lancl1	30950
496	7	173790037	173791673	173790906	N	NA	Cps1,Lancl1	NA	NA	NA	NA	Cps1	15997
497	7	173796628	173802589	173798744,173800733,173802220	N,N,N	NA;NA;NA	Cps1	NA	NA	NA	NA	Cps1	5081
498	7	177955137	177956482	177955899	N	NA	Fn1	NA	NA	NA	NA	Fn1	15927
499	7	178000766	178002482	178001467	N	NA	NA	NA	NA	NA	NA	Fn1	61556
500	7	178277379	178278413	178277929	N	NA	NA	NA	NA	NA	NA	Mreg	166392
501	7	179527947	179529367	179528660	N	NA	NA	NA	NA	NA	NA	LOC144365628	388387
502	7	187255222	187256940	187256240	N	NA	NA	NA	NA	NA	NA	Rhbdd1	272194
503	7	192525519	192527126	192526663	N	NA	Atg16l1	NA	NA	NA	NA	Atg16l1	4411
504	7	193049851	193051492	193050599	N	NA	NA	NA	NA	NA	NA	Spp2	104953
505	7	195127880	195129914	195129213	N	NA	NA	NA	NA	NA	NA	Cops8	195020
506	7	195313719	195315102	195314359,195314547	N,N	NA;NA	Cops8	NA	NA	NA	NA	Cops8	9832
507	7	196255304	196260082	196256541	N	NA	Per2,Traf3ip1	NA	NA	NA	NA	Per2	5699
508	7	196269018	196270353	196269744	N	NA	Per2,Traf3ip1	NA	NA	NA	NA	Per2	19413
509	7	196722430	196723745	196723029	N	NA	NA	NA	NA	NA	NA	Hdac4	288347
510	7	22053375	22056998	22054336	N	NA	Eif3h,Utp23	NA	NA	NA	NA	Utp23	31922
511	7	2979138	2980213	2979824	N	NA	NA	NA	NA	NA	NA	Slc45a4	188688
512	7	33461008	33462344	33461719	N	NA	LOC144365440	NA	NA	NA	NA	LOC144365440	25700
513	7	33464232	33465235	33464727	N	NA	LOC144365440	NA	NA	NA	NA	LOC144365440	28924
514	7	33494041	33495551	33494987	N	NA	NA	NA	NA	NA	NA	LOC144365440	58733
515	7	33544668	33546425	33545639	N	NA	Klf10,LOC144365441	NA	NA	NA	NA	LOC144365441	25813
516	7	33626738	33628595	33627503	N	NA	NA	NA	NA	NA	NA	Klf10	54150
517	7	33675992	33677717	33676519	N	NA	NA	NA	NA	NA	NA	Klf10	103404
518	7	39966440	39969827	39968277	N	NA	Tp53inp1	NA	NA	NA	NA	Tp53inp1	27066
519	7	40294777	40300547	40299983	N	NA	Virma	NA	NA	NA	NA	Virma	44866
520	7	47005112	47007849	47006267	N	NA	NA	NA	NA	NA	NA	Wwp1	68909
521	7	47451278	47452301	47451787	N	NA	NA	NA	NA	NA	NA	Ca2	66341
522	7	51355803	51357647	51356657	N	NA	NA	NA	NA	NA	NA	LOC144365464	75593
523	7	61081788	61085337	61082443	N	NA	NA	NA	NA	NA	NA	Nsmaf	450299
524	7	64532718	64534921	64533935	N	NA	LOC144365480,Ttpa	NA	NA	NA	NA	Ttpa	11649
525	7	66256113	66257669	66256626	N	NA	NA	NA	NA	NA	NA	LOC120892981	175924
526	7	70380524	70382678	70381508	N	NA	NA	NA	NA	NA	NA	Ubxn2b	75362
527	7	70464580	70465832	70464933	N	NA	Ubxn2b	NA	NA	NA	NA	Ubxn2b	6540
528	7	7476400	7477611	7476810	N	NA	NA	NA	NA	NA	NA	LOC144365393	54676
529	7	7520989	7522495	7521551	N	NA	LOC120892882,LOC144365393	NA	NA	NA	NA	LOC144365393	9792
530	7	78758040	78759973	78759151	N	NA	Ppdpfl	NA	NA	NA	NA	Ppdpfl	21140
531	7	8490551	8493542	8492490	N	NA	LOC101975814	NA	NA	NA	NA	LOC101975814	22621
532	7	8498369	8501796	8498949,8501096	N,N	NA;NA	LOC101975814	NA	NA	NA	NA	LOC101975814	14367
533	7	85786919	85788491	85787651	N	NA	NA	NA	NA	NA	NA	LOC110598838	4474815
534	7	96464049	96468945	96467428	N	NA	Ccdc93,Insig2	NA	NA	NA	NA	Insig2	15916
535	8	100191325	100192643	100192017	N	NA	Pkhd1	NA	NA	NA	NA	Pkhd1	28677
536	8	10188121	10191520	10189623	N	NA	Arid1b	NA	NA	NA	NA	Arid1b	49981
537	8	10194788	10195728	10195229	N	NA	NA	NA	NA	NA	NA	Arid1b	56648
538	8	102290052	102291127	102290467	N	NA	NA	NA	NA	NA	NA	Mmut	400736
539	8	102749238	102754463	102753513	N	NA	NA	NA	NA	NA	NA	Mmut	57375
540	8	104766504	104767446	104766820	N	NA	NA	NA	NA	NA	NA	Adgrf5	126540
541	8	109914293	109923036	109921262	N	NA	NA	NA	NA	NA	NA	Foxp4	99382
542	8	110989059	110991082	110990267	N	NA	NA	NA	NA	NA	NA	Mocs1	203930
543	8	111831027	111835154	111831582,111834271	N,N	NA;NA	Kcnk5	NA	NA	NA	NA	Kcnk5	40293
544	8	111857982	111860849	111858886	N	NA	Kcnk5	NA	NA	NA	NA	Kcnk5	14598
545	8	113849166	113850726	113849880	N	NA	NA	NA	NA	NA	NA	Mtch1	69993
546	8	113861348	113862877	113862066	N	NA	NA	NA	NA	NA	NA	Mtch1	57842
547	8	114401618	114409561	114402463	N	NA	Etv7,Kctd20	NA	NA	NA	NA	Kctd20	9920
548	8	115856656	115858057	115857457	N	NA	Bltp3a,Ilrun,Snrpc	NA	NA	NA	NA	Snrpc	7677
549	8	115873641	115874992	115874757	N	NA	Ilrun,Snrpc	NA	NA	NA	NA	Snrpc	24662
550	8	115895303	115897120	115896538	N	NA	Ilrun,Snrpc	NA	NA	NA	NA	Ilrun	10675
551	8	119211184	119215253	119214432	N	NA	C2,C4a,Cfb,Dxo,Ehmt2,LOC144366264,Slc44a4,Whr1,Zbtb12	NA	NA	NA	NA	C2	3154
552	8	121352886	121354414	121353796	N	NA	NA	NA	NA	NA	NA	LOC106145487	206206
553	8	126362607	126364740	126363629	N	NA	NA	NA	NA	NA	NA	Ubd	1472367
554	8	133190426	133192421	133191512	N	NA	NA	NA	NA	NA	NA	Exoc2	524308
555	8	133497205	133498918	133497913	N	NA	NA	NA	NA	NA	NA	Exoc2	831087
556	8	136763901	136766695	136765757	N	NA	Pxdc1	NA	NA	NA	NA	Pxdc1	6465
557	8	136827281	136831789	136828166,136830680	N,N	NA;NA	NA	NA	NA	NA	NA	Pxdc1	69845
558	8	137147120	137149616	137148479	N	NA	Eci2	NA	NA	NA	NA	Eci2	9274
559	8	139696967	139698138	139697442	N	NA	LOC144366336	NA	NA	NA	NA	LOC144366336	35279
560	8	143446851	143448922	143447628	N	NA	Elovl2,LOC110598371	NA	NA	NA	NA	LOC110598371	17948
561	8	144174292	144175227	144175150	N	NA	LOC144365914	NA	NA	NA	NA	LOC144365914	15809
562	8	144182531	144184618	144182702,144183458	N,N	NA;NA	LOC144365914	NA	NA	NA	NA	LOC144365914	6418
563	8	144242894	144244751	144244108	N	NA	Hivep1	NA	NA	NA	NA	Hivep1	4547
564	8	144653838	144655702	144654773	N	NA	NA	NA	NA	NA	NA	Hivep1	404540
